corrGoResp,shape,practiceBlocks.thisRepN,practiceBlocks.thisTrialN,practiceBlocks.thisN,practiceBlocks.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,stopBlocks.thisRepN,stopBlocks.thisTrialN,stopBlocks.thisN,stopBlocks.thisIndex,testTrials.thisRepN,testTrials.thisTrialN,testTrials.thisN,testTrials.thisIndex,stopPracTrialList,Test Block: 1,welcome.started,start_exp.started,start_exp.keys,start_exp.rt,instrStopText.started,start_prac.started,StartTrialTimeStamp,trialType,goStim,correctResponse,ssd,fixation.started,rules.started,fixation.stopped,goStim.started,goResp.started,stopSignal.started,stopSignal.stopped,goStim.stopped,goResp.stopped,rules.stopped,goResp.keys,goResp.corr,text.started,rules_2.started,text.stopped,rules_2.stopped,fixationOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,Phase,Block,goResp.rt,text_5.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.started,testText.started,test_fixation.started,goStim_test.started,goResp_test.started,test_fixation.stopped,stopSignal_test.started,stopSignal_test.stopped,goStim_test.stopped,goResp_test.stopped,goResp_test.keys,goResp_test.corr,goResp_test.rt,EndingSSD,text_6.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,Test Block: 2,Test Block: 3,ending_text.started,end_resp.started,end_resp.keys,end_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
None,None,,,,,,,,,1,0,1,0,0,2,2,3,,,,,,,,,2847.2902266308665,go,squareblack.png,right,0.2,,,,,,,,,,,,,,,,,0.0017522424459457397,0.4901762381196022,,2849.7927794232965,test,2,,,,,,,,2847.3079025894403,2847.8065548166633,2847.8065548166633,2847.823178268969,2848.0067514553666,2848.505938708782,2848.8060057088733,2849.8109552562237,right,1,0.3048107773065567,0.2,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
None,None,,,,,,,,,1,0,1,0,0,3,3,1,,,,,,,,,2849.793223515153,stop,circleblack.png,left,0.2,,,,,,,,,,,,,,,,,0.001980431377887726,0.489191472530365,0.6895337700843811,2852.295155160129,test,2,,,,,,,,2849.8109552562237,2850.3092321008444,2850.3092321008444,2850.325757019222,2850.5093168392777,2851.008481308818,2851.3088501244783,2852.3126122951508,left,1,0.30604326725006104,0.15,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
None,None,,,,,,,,,1,0,1,0,1,0,4,3,,,,,,,,,2852.29560110718,go,circleblack.png,left,0.15,,,,,,,,,,,,,,,,,0.0012910589575767517,0.4904806688427925,,2854.798421896994,test,2,,,,,,,,2852.3126122951508,2852.811978958547,2852.811978958547,2852.811978958547,2852.961971819401,2853.463038675487,2853.811600923538,2854.8150868043303,left,1,0.4661029651761055,0.15,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
None,None,,,,,,,,,1,0,1,0,1,1,5,2,,,,,,,,,2854.7988723516464,stop,circleblack.png,left,0.15,,,,,,,,,,,,,,,,,0.0012539997696876526,0.4900921881198883,0.6402564570307732,2857.3007730841637,test,2,,,,,,,,2854.8150868043303,2855.3148421645164,2855.3148421645164,2855.3148421645164,2855.4649089947343,2855.964357085526,2856.3143826574087,2857.3178150579333,right,0,0.3301263898611069,0.1,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
None,None,,,,,,,,,1,0,1,0,1,2,6,3,,,,,,,,,2857.3012171164155,go,circleblack.png,left,0.1,,,,,,,,,,,,,,,,,0.0012733861804008484,0.49039750546216965,,2859.803465001285,test,2,,,,,,,,2857.3178150579333,2857.817597605288,2857.817597605288,2857.817597605288,2857.9175778478384,2858.418703980744,2858.81716837734,2859.826124109328,left,1,0.40103884041309357,0.1,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
None,None,,,,,,,,,1,0,1,0,1,3,7,3,,,,,,,,,2859.8039062172174,go,squareblack.png,right,0.1,,,,,,,,,,,,,,,,,0.0072799623012542725,0.4905772805213928,,2862.3065754398704,test,2,,,,,,,,2859.826124109328,2860.320358969271,2860.320358969271,2860.3370309844613,2860.420377343893,2860.921726234257,2861.319921553135,2862.3232487291098,right,1,0.46107496321201324,0.1,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
None,None,,,,,,,,,1,0,1,0,2,0,8,2,,,,,,,,,2862.3070142641664,go,squareblack.png,right,0.1,,,,,,,,,,,,,,,,,0.0012086257338523865,0.49012014269828796,,2864.809250280261,test,2,,,,,,,,2862.3232487291098,2862.8229969739914,2862.8229969739914,2862.8229969739914,2862.9233083873987,2863.42403229326,2863.822639860213,2864.8255250677466,right,1,0.40326256304979324,0.1,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,2,1,9,0,,,,,,,,,2864.8096912279725,go,squareblack.png,right,0.1,,,,,,,,,,,,,,,,,0.0012187361717224121,0.49006278812885284,,2867.3116854950786,test,2,,,,,,,,2864.8255250677466,2865.325668938458,2865.325668938458,2865.325668938458,2865.426082678139,2865.9269864186645,2866.3253491297364,2867.328819155693,right,1,0.4179394543170929,0.1,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
None,None,,,,,,,,,1,0,1,0,2,2,10,1,,,,,,,,,2867.312121294439,stop,squareblack.png,right,0.1,,,,,,,,,,,,,,,,,0.0011948943138122559,0.48904386907815933,0.5891053676605225,2869.814986169338,test,2,,,,,,,,2867.328819155693,2867.8270684853196,2867.8270684853196,2867.8437313213944,2867.927186012268,2868.4277307614684,2868.8313049152493,2869.839761927724,None,0,,0.15,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,2,3,11,0,,,,,,,,,2869.815437503159,go,circleblack.png,left,0.15,,,,,,,,,,,,,,,,,0.007953770458698273,0.4897541180253029,,2872.3174173012376,test,2,,,,,,,,2869.839761927724,2870.3311972618103,2870.3311972618103,2870.3479426279664,2870.4813840016723,2870.9823785424232,2871.3309251219034,2872.33479501307,left,1,0.3678205907344818,0.15,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
None,None,,,,,,,,,1,0,1,0,3,0,12,2,,,,,,,,,2872.3178620934486,stop,circleblack.png,left,0.15,,,,,,,,,,,,,,,,,0.0012828335165977478,0.4902275502681732,0.6403658986091614,2874.8204223290086,test,2,,,,,,,,2872.33479501307,2872.8339050114155,2872.8339050114155,2872.8339050114155,2872.9841411709785,2873.4834978729486,2873.833735652268,2874.8369896933436,left,1,0.33358830213546753,0.1,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
None,None,,,,,,,,,1,0,1,0,3,1,13,1,,,,,,,,,2874.820910654962,go,circleblack.png,left,0.1,,,,,,,,,,,,,,,,,0.0012877434492111206,0.4900013878941536,,2877.323136113584,test,2,,,,,,,,2874.8369896933436,2875.336875550449,2875.336875550449,2875.336875550449,2875.4368716031313,2875.937767535448,2876.3363729417324,2877.3407173603773,left,1,0.42192287743091583,0.1,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
None,None,,,,,,,,,1,0,1,0,3,2,14,3,,,,,,,,,2877.3235850036144,stop,squareblack.png,right,0.1,,,,,,,,,,,,,,,,,0.001735098659992218,0.48992224782705307,0.5902107432484627,2879.8262589648366,test,2,,,,,,,,2877.3407173603773,2877.8395726829767,2877.8395726829767,2877.8562484011054,2877.9396252408624,2878.440204501152,2878.8408103585243,2879.8452009409666,None,0,,0.15,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
None,None,,,,,,,,,1,0,1,0,3,3,15,1,,,,,,,,,2879.8266867920756,go,squareblack.png,right,0.15,,,,,,,,,,,,,,,,,0.001362137496471405,0.48975062370300293,,2882.3283654004335,test,2,,,,,,,,2879.8452009409666,2880.3427602499723,2880.3427602499723,2880.359265767038,2880.4928033277392,2880.993683926761,2881.3420424461365,2882.3458487018943,right,1,0.3795795738697052,0.15,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
None,None,,,,,,,,,1,0,1,0,4,0,16,2,,,,,,,,,2882.328813031316,go,squareblack.png,right,0.15,,,,,,,,,,,,,,,,,0.0012845098972320557,0.4903259128332138,,2884.831117577851,test,2,,,,,,,,2882.3458487018943,2882.8451269492507,2882.8451269492507,2882.8451269492507,2882.995245732367,2883.4963256269693,2883.844778597355,2884.848274037242,right,1,0.389697328209877,0.15,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,4,1,17,0,,,,,,,,,2884.831551961601,stop,squareblack.png,right,0.15,,,,,,,,,,,,,,,,,0.0011960342526435852,0.4902801066637039,0.640452429652214,2887.333344563842,test,2,,,,,,,,2884.848274037242,2885.3477936312556,2885.3477936312556,2885.3477936312556,2885.498027689755,2885.9988911524415,2886.34745387733,2887.3500960841775,right,1,0.503923662006855,0.1,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
None,None,,,,,,,,,1,0,1,0,4,2,18,3,,,,,,,,,2887.3338972702622,go,squareblack.png,right,0.1,,,,,,,,,,,,,,,,,0.0012491047382354736,0.49075503647327423,,2889.836572960019,test,2,,,,,,,,2887.3500960841775,2887.8504747375846,2887.8504747375846,2887.8504747375846,2887.950680859387,2888.4516524896026,2888.850296445191,2889.855938464403,right,1,0.38569503277540207,0.1,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
None,None,,,,,,,,,1,0,1,0,4,3,19,2,,,,,,,,,2889.8370172306895,go,circleblack.png,left,0.1,,,,,,,,,,,,,,,,,0.0037958472967147827,0.49017612636089325,,2892.3396080881357,test,2,,,,,,,,2889.855938464403,2890.353455044329,2890.353455044329,2890.370008006692,2890.4535626992583,2890.9543472900987,2891.3530116975307,2892.357036277652,left,1,0.3931201994419098,0.1,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
None,None,,,,,,,,,1,0,1,0,5,0,20,3,,,,,,,,,2892.340076930821,go,squareblack.png,right,0.1,,,,,,,,,,,,,,,,,0.0017862021923065186,0.4900342971086502,,2894.842615276575,test,2,,,,,,,,2892.357036277652,2892.8560639098287,2892.8560639098287,2892.8560639098287,2892.956407316029,2893.4573140069842,2893.8557735159993,2894.859948374331,right,1,0.42762085050344467,0.1,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
None,None,,,,,,,,,1,0,1,0,5,1,21,2,,,,,,,,,2894.8430659025908,stop,circleblack.png,left,0.1,,,,,,,,,,,,,,,,,0.0017174333333969116,0.48999373614788055,0.5898981466889381,2897.345834136009,test,2,,,,,,,,2894.859948374331,2895.359140768647,2895.359140768647,2895.359140768647,2895.4589855596423,2895.9595330655575,2896.359815314412,2897.3649632409215,None,0,,0.15,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,5,2,22,0,,,,,,,,,2897.346267707646,go,circleblack.png,left,0.15,,,,,,,,,,,,,,,,,0.0013595744967460632,0.48795586079359055,,2899.8483325839043,test,2,,,,,,,,2897.3649632409215,2897.8601972833276,2897.8601972833276,2897.8768834993243,2898.010505333543,2898.5109396651387,2898.8634500578046,2899.8673378899693,left,1,0.3931480199098587,0.15,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,5,3,23,0,,,,,,,,,2899.8487583994865,go,circleblack.png,left,0.15,,,,,,,,,,,,,,,,,0.0013838335871696472,0.48965518176555634,,2902.3503995910287,test,2,,,,,,,,2899.8673378899693,2900.3647377490997,2900.3647377490997,2900.3812016248703,2900.5145179331303,2901.015523388982,2901.3640920445323,2902.370172433555,left,1,0.41755928099155426,0.15,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
None,None,,,,,,,,,1,0,1,0,6,0,24,3,,,,,,,,,2902.350844360888,go,squareblack.png,right,0.15,,,,,,,,,,,,,,,,,0.0043496862053871155,0.49031663686037064,,2904.8536354601383,test,2,,,,,,,,2902.370172433555,2902.8671459406614,2902.8671459406614,2902.8838073015213,2903.017197817564,2903.5164321810007,2903.867165878415,2904.8709663674235,right,1,0.2905304431915283,0.15,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
None,None,,,,,,,,,1,0,1,0,6,1,25,3,,,,,,,,,2904.8540731072426,go,circleblack.png,left,0.15,,,,,,,,,,,,,,,,,0.001823529601097107,0.4899628162384033,,2907.356001138687,test,2,,,,,,,,2904.8709663674235,2905.3699055314064,2905.3699055314064,2905.3865738883615,2905.5201437026262,2906.0210872516036,2906.3695576786995,2907.373594738543,left,1,0.368232399225235,0.15,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
None,None,,,,,,,,,1,0,1,0,6,2,26,2,,,,,,,,,2907.3564351946115,stop,squareblack.png,right,0.15,,,,,,,,,,,,,,,,,0.001616351306438446,0.490271620452404,0.6404852047562599,2909.859611004591,test,2,,,,,,,,2907.373594738543,2907.872518323362,2907.872518323362,2907.872518323362,2908.022767804563,2908.523469902575,2908.873966000974,2909.8784289881587,None,0,,0.2,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
None,None,,,,,,,,,1,0,1,0,6,3,27,1,,,,,,,,,2909.8600526601076,stop,squareblack.png,right,0.2,,,,,,,,,,,,,,,,,0.0012634694576263428,0.4895939230918884,0.6898234486579895,2912.361359797418,test,2,,,,,,,,2909.8784289881587,2910.3756352439523,2910.3756352439523,2910.3921620622277,2910.5760048255324,2911.075072772801,2911.375216126442,2912.3787937387824,right,1,0.3909253552556038,0.15,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,7,0,28,0,,,,,,,,,2912.361805766821,go,squareblack.png,right,0.15,,,,,,,,,,,,,,,,,0.0011989399790763855,0.4904293864965439,,2914.866087600589,test,2,,,,,,,,2912.3787937387824,2912.878941833973,2912.878941833973,2912.878941833973,2913.0284032970667,2913.5293239429593,2913.8945340141654,2914.8843125477433,right,1,0.4462929293513298,0.15,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,7,1,29,0,,,,,,,,,2914.866532564163,stop,circleblack.png,left,0.15,,,,,,,,,,,,,,,,,0.002536781132221222,0.4880850613117218,0.6385703533887863,2917.366939738393,test,2,,,,,,,,2914.8843125477433,2915.380963675678,2915.380963675678,2915.397811755538,2915.5311127752066,2916.0302924364805,2916.3805587515235,2917.3842957019806,left,1,0.3516868129372597,0.1,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
None,None,,,,,,,,,1,0,1,0,7,2,30,1,,,,,,,,,2917.3673893138766,stop,circleblack.png,left,0.1,,,,,,,,,,,,,,,,,0.001271560788154602,0.49033910781145096,0.5903324708342552,2919.8704522922635,test,2,,,,,,,,2917.3842957019806,2917.883710540831,2917.883710540831,2917.883710540831,2917.9837855622172,2918.4843193665147,2918.88497004658,2919.8899223431945,None,0,,0.15,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
None,None,,,,,,,,,1,0,1,0,7,3,31,2,,,,,,,,,2919.8708908334374,go,squareblack.png,right,0.15,,,,,,,,,,,,,,,,,0.001745276153087616,0.48955773562192917,,2922.3723124042153,test,2,,,,,,,,2919.8899223431945,2920.386497043073,2920.386497043073,2920.4031834602356,2920.536733791232,2921.037621051073,2921.3863947689533,2922.390047326684,right,1,0.35168880224227905,0.15,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
None,None,,,,,,,,,1,0,1,0,8,0,32,3,,,,,,,,,2922.372758358717,go,circleblack.png,left,0.15,,,,,,,,,,,,,,,,,0.0018414556980133057,0.49051010608673096,,2924.875271499157,test,2,,,,,,,,2922.390047326684,2922.889128677547,2922.889128677547,2922.889128677547,2923.039256155491,2923.538531988859,2923.8889534920454,2924.892963320017,left,1,0.27660661935806274,0.15,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
None,None,,,,,,,,,1,0,1,0,8,1,33,2,,,,,,,,,2924.8757044151425,go,squareblack.png,right,0.15,,,,,,,,,,,,,,,,,0.0016430765390396118,0.4901953414082527,,2927.378021143377,test,2,,,,,,,,2924.892963320017,2925.392018854618,2925.392018854618,2925.4086980074644,2925.5423044115305,2926.0432826429605,2926.391645178199,2927.396926127374,right,1,0.34821370244026184,0.15,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
None,None,,,,,,,,,1,0,1,0,8,2,34,1,,,,,,,,,2927.3784612864256,go,circleblack.png,left,0.15,,,,,,,,,,,,,,,,,0.0018702149391174316,0.4896700754761696,,2929.881876297295,test,2,,,,,,,,2927.396926127374,2927.8934528380632,2927.8934528380632,2927.9100277796388,2928.0435467511415,2928.543998531997,2928.895190656185,2929.8995702564716,left,1,0.3493161201477051,0.15,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,8,3,35,0,,,,,,,,,2929.882321752608,go,circleblack.png,left,0.15,,,,,,,,,,,,,,,,,0.0015323236584663391,0.48897554725408554,,2932.3836917877197,test,2,,,,,,,,2929.8995702564716,2930.3976178988814,2930.3976178988814,2930.4143889322877,2930.5477548986673,2931.0484928116202,2931.3972773849964,2932.4012536630034,left,1,0.4093732312321663,0.15,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,9,0,36,0,,,,,,,,,2932.38414029032,go,squareblack.png,right,0.15,,,,,,,,,,,,,,,,,0.0018789097666740417,0.490165114402771,,2934.8864042162895,test,2,,,,,,,,2932.4012536630034,2932.900206312537,2932.900206312537,2932.900206312537,2933.050455853343,2933.5495004951954,2933.9006943404675,2934.9045304581523,right,1,0.29774539172649384,0.15,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
None,None,,,,,,,,,1,0,1,0,9,1,37,2,,,,,,,,,2934.8868561312556,go,squareblack.png,right,0.15,,,,,,,,,,,,,,,,,0.001300625503063202,0.4900612160563469,,2937.3892280831933,test,2,,,,,,,,2934.9045304581523,2935.403123937547,2935.403123937547,2935.419612132013,2935.55304056406,2936.0542675331235,2936.4026898518205,2937.4079957678914,right,1,0.4112239331007004,0.15,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
None,None,,,,,,,,,1,0,1,0,9,2,38,1,,,,,,,,,2937.389676645398,go,circleblack.png,left,0.15,,,,,,,,,,,,,,,,,0.0026166215538978577,0.4891432374715805,,2939.891881637275,test,2,,,,,,,,2937.4079957678914,2937.905691295862,2937.905691295862,2937.922475025058,2938.0562339127064,2938.5717314481735,2938.9054496213794,2939.9093322381377,left,1,0.36727529019117355,0.15,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
None,None,,,,,,,,,1,0,1,0,9,3,39,1,,,,,,,,,2939.892337433994,go,squareblack.png,right,0.15,,,,,,,,,,,,,,,,,0.0016559213399887085,0.4905015230178833,,2942.3948670476675,test,2,,,,,,,,2939.9093322381377,2940.408704444766,2940.408704444766,2940.408704444766,2940.5587843135,2941.0585450455546,2941.4083200618625,2942.4122603982687,right,1,0.3527052700519562,0.15,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
None,None,,,,,,,,,1,0,1,0,10,0,40,1,,,,,,,,,2942.3953321427107,go,circleblack.png,left,0.15,,,,,,,,,,,,,,,,,0.0017418265342712402,0.49019841849803925,,2944.8972748965025,test,2,,,,,,,,2942.4122603982687,2942.9113510623574,2942.9113510623574,2942.9113510623574,2943.0613031983376,2943.5607494562864,2943.9110167324543,2944.9150550812483,left,1,0.3168853223323822,0.15,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
None,None,,,,,,,,,1,0,1,0,10,1,41,1,,,,,,,,,2944.8977116420865,go,squareblack.png,right,0.15,,,,,,,,,,,,,,,,,0.0016785115003585815,0.49036454409360886,,2947.3999848142266,test,2,,,,,,,,2944.9150550812483,2945.414349526167,2945.414349526167,2945.414349526167,2945.5642717704177,2946.074415266514,2946.413818962872,2947.416993267834,right,1,0.3791133612394333,0.15,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,10,2,42,0,,,,,,,,,2947.4004429504275,stop,squareblack.png,right,0.15,,,,,,,,,,,,,,,,,0.0012181028723716736,0.4905107542872429,0.6405150517821312,2949.9038176462054,test,2,,,,,,,,2947.416993267834,2947.916694328189,2947.916694328189,2947.916694328189,2948.0669736266136,2948.5692955106497,2948.917968839407,2949.9233890473843,None,0,,0.2,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
None,None,,,,,,,,,1,0,1,0,10,3,43,3,,,,,,,,,2949.9042632356286,stop,circleblack.png,left,0.2,,,,,,,,,,,,,,,,,0.0019816309213638306,0.48937661200761795,0.6896262988448143,2952.406161054969,test,2,,,,,,,,2949.9233890473843,2950.4197183847427,2950.4197183847427,2950.436544023454,2950.6199671924114,2951.1190373301506,2951.4195346087217,2952.4233416989446,left,1,0.3427158296108246,0.15,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,11,0,44,0,,,,,,,,,2952.406602010131,go,circleblack.png,left,0.15,,,,,,,,,,,,,,,,,0.0014882087707519531,0.4897647351026535,,2954.9088201001287,test,2,,,,,,,,2952.4233416989446,2952.922358572483,2952.922358572483,2952.922358572483,2953.072572812438,2953.5717628598213,2953.9219959005713,2954.92721170187,right,0,0.28435926884412766,0.15,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
None,None,,,,,,,,,1,0,1,0,11,1,45,1,,,,,,,,,2954.909284621477,stop,squareblack.png,right,0.15,,,,,,,,,,,,,,,,,0.002028144896030426,0.48881543427705765,0.6389744952321053,2957.4124805554748,test,2,,,,,,,,2954.92721170187,2955.4251644834876,2955.4251644834876,2955.4419593364,2955.5751937925816,2956.075763940811,2956.4262547567487,2957.4334375038743,None,0,,0.2,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,11,2,46,0,,,,,,,,,2957.412922978401,go,circleblack.png,left,0.2,,,,,,,,,,,,,,,,,0.0023722946643829346,0.48638729751110077,,2959.9133426323533,test,2,,,,,,,,2957.4334375038743,2957.926508486271,2957.926508486271,2957.9430919364095,2958.1266828402877,2958.627249635756,2958.927834816277,2959.929991014302,left,1,0.4377090036869049,0.2,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
None,None,,,,,,,,,1,0,1,0,11,3,47,3,,,,,,,,,2959.91381791234,stop,circleblack.png,left,0.2,,,,,,,,,,,,,,,,,0.0012249425053596497,0.48955897986888885,0.6899368837475777,2962.417493917048,test,2,,,,,,,,2959.929991014302,2960.429328247905,2960.429328247905,2960.429328247905,2960.6295665949583,2961.1301806122065,2961.4303046688437,2962.433701634407,None,0,,0.25,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
