corrGoResp,shape,practiceBlocks.thisRepN,practiceBlocks.thisTrialN,practiceBlocks.thisN,practiceBlocks.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,stopBlocks.thisRepN,stopBlocks.thisTrialN,stopBlocks.thisN,stopBlocks.thisIndex,testTrials.thisRepN,testTrials.thisTrialN,testTrials.thisN,testTrials.thisIndex,stopPracTrialList,Test Block: 1,welcome.started,start_exp.started,start_exp.keys,start_exp.rt,instrStopText.started,start_prac.started,StartTrialTimeStamp,trialType,goStim,correctResponse,ssd,fixation.started,rules.started,goStim.started,goResp.started,fixation.stopped,stopSignal.started,stopSignal.stopped,goStim.stopped,goResp.stopped,rules.stopped,goResp.keys,goResp.corr,text.started,rules_2.started,fixationOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,Phase,Block,text.stopped,rules_2.stopped,goResp.rt,text_5.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.started,testText.started,test_fixation.started,goStim_test.started,goResp_test.started,test_fixation.stopped,stopSignal_test.started,stopSignal_test.stopped,goStim_test.stopped,goResp_test.stopped,goResp_test.keys,goResp_test.corr,goResp_test.rt,EndingSSD,text_6.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,Test Block: 2,Test Block: 3,ending_text.started,end_resp.started,end_resp.keys,end_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
None,None,,,,,,,,,1,0,1,0,0,3,3,3,,,,,,,,,3216.6672152653337,stop,squareblack.png,right,0.2,,,,,,,,,,,,,,,0.001886315643787384,0.487998865544796,0.6882137060165405,3219.1686188802123,test,2,,,,,,,,,,3216.685358323157,3217.181597813964,3217.181597813964,3217.1982089430094,3217.3818551823497,3217.8823339119554,3218.1845700219274,3219.1857849806547,None,0,,0.25,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
None,None,,,,,,,,,1,0,1,0,1,0,4,3,,,,,,,,,3219.169270850718,stop,circleblack.png,left,0.25,,,,,,,,,,,,,,,0.0017901435494422913,0.4890790954232216,0.7394176945090294,3221.6723737865686,test,2,,,,,,,,,,3219.1857849806547,3219.684417001903,3219.684417001903,3219.7010093927383,3219.9347110018134,3220.4351390078664,3220.6856099143624,3221.6936596110463,None,0,,0.3,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
None,None,,,,,,,,,1,0,1,0,1,1,5,2,,,,,,,,,3221.6731114834547,go,squareblack.png,right,0.3,,,,,,,,,,,,,,,0.00208224356174469,0.48594363033771515,,3224.1738341376185,test,2,,,,,,,,,,3221.6936596110463,3222.1886167898774,3222.1886167898774,3222.203756824136,3222.487596333027,3222.9879518151283,3223.188308931887,3224.1906903013587,right,1,0.35960957407951355,0.3,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
None,None,,,,,,,,,1,0,1,0,1,2,6,3,,,,,,,,,3224.1742791235447,stop,squareblack.png,right,0.3,,,,,,,,,,,,,,,0.0011659562587738037,0.4896066337823868,0.7898630946874619,3226.677616611123,test,2,,,,,,,,,,3224.1906903013587,3224.68989777565,3224.68989777565,3224.68989777565,3224.9902101159096,3225.4912810325623,3225.691041201353,3226.697990603745,right,1,0.5363069921731949,0.25,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
None,None,,,,,,,,,1,0,1,0,1,3,7,3,,,,,,,,,3226.678073875606,go,circleblack.png,left,0.25,,,,,,,,,,,,,,,0.002522967755794525,0.48847080022096634,,3229.180000565946,test,2,,,,,,,,,,3226.697990603745,3227.19407042861,3227.19407042861,3227.2107037231326,3227.4428777471185,3227.943445689976,3228.1937821507454,3229.1974304914474,left,1,0.3540797233581543,0.25,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
None,None,,,,,,,,,1,0,1,0,2,0,8,1,,,,,,,,,3229.1804754585028,go,circleblack.png,left,0.25,,,,,,,,,,,,,,,0.0013967230916023254,0.48903870582580566,,3231.682146295905,test,2,,,,,,,,,,3229.1974304914474,3229.6956341415644,3229.6956341415644,3229.7119655013084,3229.9457221627235,3230.4461777359247,3230.6975424662232,3231.6989519819617,left,1,0.5618161037564278,0.25,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
None,None,,,,,,,,,1,0,1,0,2,1,9,2,,,,,,,,,3231.682658880949,go,circleblack.png,left,0.25,,,,,,,,,,,,,,,0.001250527799129486,0.49145808070898056,,3234.1848992183805,test,2,,,,,,,,,,3231.6989519819617,3232.20000782609,3232.20000782609,3232.20000782609,3232.4484327435493,3232.948997795582,3233.200029961765,3234.2069357186556,left,1,0.48487284034490585,0.25,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
None,None,,,,,,,,,1,0,1,0,2,2,10,3,,,,,,,,,3234.1853732690215,go,squareblack.png,right,0.25,,,,,,,,,,,,,,,0.007284536957740784,0.49064208567142487,,3236.687648460269,test,2,,,,,,,,,,3234.2069357186556,3234.702044405043,3234.702044405043,3234.7185011953115,3234.953002117574,3235.468379817903,3235.701997384429,3236.70491220057,right,1,0.3369678556919098,0.25,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
None,None,,,,,,,,,1,0,1,0,2,3,11,1,,,,,,,,,3236.6881079375744,go,circleblack.png,left,0.25,,,,,,,,,,,,,,,0.0017341598868370056,0.4910418316721916,,3239.190418474376,test,2,,,,,,,,,,3236.70491220057,3237.2050330266356,3237.2050330266356,3237.2050330266356,3237.4557852074504,3237.9710531383753,3238.2046654224396,3239.2077335864305,left,1,0.323666088283062,0.25,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
None,None,,,,,,,,,1,0,1,0,3,0,12,2,,,,,,,,,3239.1908790543675,go,squareblack.png,right,0.25,,,,,,,,,,,,,,,0.0016144588589668274,0.4894658774137497,,3241.695178486407,test,2,,,,,,,,,,3239.2077335864305,3239.7065486833453,3239.7065486833453,3239.7236242443323,3239.9580549821258,3240.4574036598206,3240.707465916872,3241.7123242095113,right,1,0.3728572353720665,0.25,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,3,1,13,0,,,,,,,,,3241.6956335678697,go,squareblack.png,right,0.25,,,,,,,,,,,,,,,0.001439601182937622,0.4874560907483101,,3244.1979301795363,test,2,,,,,,,,,,3241.7123242095113,3242.2091813236475,3242.2091813236475,3242.225818872452,3242.4594510644674,3242.96184579283,3243.210220962763,3244.2192800045013,right,1,0.5481683164834976,0.25,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
None,None,,,,,,,,,1,0,1,0,3,2,14,1,,,,,,,,,3244.1984358876944,go,circleblack.png,left,0.25,,,,,,,,,,,,,,,0.002540498971939087,0.48625461012125015,,3246.70089147985,test,2,,,,,,,,,,3244.2192800045013,3244.7120366171002,3244.7120366171002,3244.728655681014,3244.96224629879,3245.462868101895,3245.713122971356,3246.7219168245792,left,1,0.405292384326458,0.25,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
None,None,,,,,,,,,1,0,1,0,3,3,15,3,,,,,,,,,3246.7013567462564,stop,squareblack.png,right,0.25,,,,,,,,,,,,,,,0.002408050000667572,0.4862808808684349,0.7365694716572762,3249.2036456763744,test,2,,,,,,,,,,3246.7219168245792,3247.2147441729903,3247.2147441729903,3247.2313847839832,3247.464899584651,3247.965704061091,3248.2157895714045,3249.225921817124,right,1,0.3607758954167366,0.2,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
None,None,,,,,,,,,1,0,1,0,4,0,16,2,,,,,,,,,3249.2041107714176,stop,circleblack.png,left,0.2,,,,,,,,,,,,,,,0.002655930817127228,0.4856441169977188,0.6858481913805008,3251.706362210214,test,2,,,,,,,,,,3249.225921817124,3249.717387057841,3249.717387057841,3249.734172947705,3249.917722992599,3250.4183665961027,3250.7185216248035,3251.7275494262576,None,0,,0.25,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
None,None,,,,,,,,,1,0,1,0,4,1,17,1,,,,,,,,,3251.7069327533245,stop,circleblack.png,left,0.25,,,,,,,,,,,,,,,0.0018829628825187683,0.48552946001291275,0.7357508316636086,3254.208393871784,test,2,,,,,,,,,,3251.7275494262576,3252.220210067928,3252.220210067928,3252.236855134368,3252.4705699533224,3252.971172347665,3253.22143407166,3254.23001357913,left,1,0.41097255796194077,0.2,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
None,None,,,,,,,,,1,0,1,0,4,2,18,2,,,,,,,,,3254.2088449522853,go,squareblack.png,right,0.2,,,,,,,,,,,,,,,0.0024133846163749695,0.4861300140619278,,3256.710029862821,test,2,,,,,,,,,,3254.23001357913,3254.7230249121785,3254.7230249121785,3254.7397031635046,3254.9232329279184,3255.4239692538977,3255.7242102473974,3256.7281010746956,right,1,0.4877283647656441,0.2,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
None,None,,,,,,,,,1,0,1,0,4,3,19,2,,,,,,,,,3256.71049810946,go,circleblack.png,left,0.2,,,,,,,,,,,,,,,0.0017917603254318237,0.48894721269607544,,3259.213689416647,test,2,,,,,,,,,,3256.7281010746956,3257.2258090153337,3257.2258090153337,3257.242401458323,3257.4260742142797,3257.9266183003783,3258.2270428538322,3259.232489384711,left,1,0.6123726889491081,0.2,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
None,None,,,,,,,,,1,0,1,0,5,0,20,3,,,,,,,,,3259.2142632976174,stop,squareblack.png,right,0.2,,,,,,,,,,,,,,,0.0024124905467033386,0.4873897582292557,0.6875720322132111,3261.718986570835,test,2,,,,,,,,,,3259.232489384711,3259.728499546647,3259.728499546647,3259.745127722621,3259.9288733825088,3260.4293043985963,3260.7315224185586,3261.7362201958895,None,0,,0.25,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,5,1,21,0,,,,,,,,,3261.719461493194,go,circleblack.png,left,0.25,,,,,,,,,,,,,,,0.00181686133146286,0.48542262613773346,,3264.217975333333,test,2,,,,,,,,,,3261.7362201958895,3262.2314563691616,3262.2314563691616,3262.247895166278,3262.481472030282,3262.9820399731398,3263.233367472887,3264.2359240725636,left,1,0.6378219276666641,0.25,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
None,None,,,,,,,,,1,0,1,0,5,2,22,2,,,,,,,,,3264.2184591442347,go,circleblack.png,left,0.25,,,,,,,,,,,,,,,0.0012915655970573425,0.49122995138168335,,3266.7213289141655,test,2,,,,,,,,,,3264.2359240725636,3264.7357956394553,3264.7357956394553,3264.7357956394553,3264.98428132385,3265.48492744565,3265.7361395955086,3266.7403397783637,left,1,0.6315408125519753,0.25,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,5,3,23,0,,,,,,,,,3266.7218911647797,go,squareblack.png,right,0.25,,,,,,,,,,,,,,,0.0019372552633285522,0.48826538771390915,,3269.2235907763243,test,2,,,,,,,,,,3266.7403397783637,3267.2369313016534,3267.2369313016534,3267.253573358059,3267.48725862056,3267.9876797497272,3268.2378311380744,3269.240300960839,right,1,0.6649791970849037,0.25,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,6,0,24,0,,,,,,,,,3269.2240446656942,go,squareblack.png,right,0.25,,,,,,,,,,,,,,,0.0011853277683258057,0.4902263581752777,,3271.726274318993,test,2,,,,,,,,,,3269.240300960839,3269.740883871913,3269.740883871913,3269.740883871913,3269.9916713908315,3270.5070948153734,3270.740685991943,3271.7431904897094,right,1,0.6420589834451675,0.25,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
None,None,,,,,,,,,1,0,1,0,6,1,25,1,,,,,,,,,3271.7267362624407,go,squareblack.png,right,0.25,,,,,,,,,,,,,,,0.0012452825903892517,0.4893427863717079,,3274.2291415929794,test,2,,,,,,,,,,3271.7431904897094,3272.2423076704144,3272.2423076704144,3272.2423076704144,3272.493518382311,3272.9931712523103,3273.243399269879,3274.2458714693785,right,1,0.660874679684639,0.25,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
None,None,,,,,,,,,1,0,1,0,6,2,26,3,,,,,,,,,3274.22960229218,stop,squareblack.png,right,0.25,,,,,,,,,,,,,,,0.0011865347623825073,0.4894622787833214,0.7419120445847511,3276.7339069098234,test,2,,,,,,,,,,3274.2458714693785,3274.745055913925,3274.745055913925,3274.745055913925,3274.9963604435325,3275.496037065983,3275.7461961731315,3276.7616769373417,None,0,,0.3,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,6,3,27,0,,,,,,,,,3276.734404861927,go,circleblack.png,left,0.3,,,,,,,,,,,,,,,0.009004689753055573,0.48617322742938995,,3279.23659491539,test,2,,,,,,,,,,3276.7616769373417,3277.2477657422423,3277.2477657422423,3277.264409817755,3277.548155359924,3278.0488826930523,3278.248843804002,3279.2581877037883,left,1,0.4286717548966408,0.3,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
None,None,,,,,,,,,1,0,1,0,7,0,28,1,,,,,,,,,3279.2370790168643,stop,squareblack.png,right,0.3,,,,,,,,,,,,,,,0.002585090696811676,0.4861341044306755,0.7864919528365135,3281.738580688834,test,2,,,,,,,,,,3279.2581877037883,3279.7505909875035,3279.7505909875035,3279.767252959311,3280.050913244486,3280.5516915991902,3280.7519805282354,3281.757108040154,None,0,,0.35,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
None,None,,,,,,,,,1,0,1,0,7,1,29,1,,,,,,,,,3281.739108964801,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,0.0014692172408103943,0.48756881803274155,,3284.2411047145724,test,2,,,,,,,,,,3281.757108040154,3282.2533108517528,3282.2533108517528,3282.270110592246,3282.6037750691175,3283.104463674128,3283.2546921521425,3284.2615442723036,right,1,0.6221598461270332,0.35,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,7,2,30,0,,,,,,,,,3284.2415715008974,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,0.004260413348674774,0.4882977530360222,,3286.745419509709,test,2,,,,,,,,,,3284.2615442723036,3284.7561167106032,3284.7561167106032,3284.772736430168,3285.1064844056964,3285.6071571856737,3285.7573091983795,3286.763062030077,left,1,0.5260825380682945,0.35,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
None,None,,,,,,,,,1,0,1,0,7,3,31,2,,,,,,,,,3286.7458770126104,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,0.0018230229616165161,0.48684459924697876,,3289.245530895889,test,2,,,,,,,,,,3286.763062030077,3287.2590111270547,3287.2590111270547,3287.275678925216,3287.609227783978,3288.1097655296326,3288.2600497975945,3289.2626888155937,left,1,0.551401674747467,0.35,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
None,None,,,,,,,,,1,0,1,0,8,0,32,3,,,,,,,,,3289.246087744832,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,0.0012302398681640625,0.49127984791994095,,3291.7483726739883,test,2,,,,,,,,,,3289.2626888155937,3289.7636030465364,3289.7636030465364,3289.7636030465364,3290.11204174906,3290.612469829619,3290.7637337073684,3291.765226006508,left,1,0.725736953318119,0.35,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
None,None,,,,,,,,,1,0,1,0,8,1,33,3,,,,,,,,,3291.748832054436,stop,circleblack.png,left,0.35,,,,,,,,,,,,,,,0.001238986849784851,0.4909549355506897,0.8401964902877808,3294.2511788234115,test,2,,,,,,,,,,3291.765226006508,3292.265459790826,3292.265459790826,3292.265459790826,3292.6148186698556,3293.1152542307973,3293.265831887722,3294.2733388617635,None,0,,0.4,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,8,2,34,0,,,,,,,,,3294.251650877297,go,squareblack.png,right,0.4,,,,,,,,,,,,,,,0.007220886647701263,0.48951365053653717,,3296.7539623752236,test,2,,,,,,,,,,3294.2733388617635,3294.767089523375,3294.767089523375,3294.7838473320007,3295.1695221066475,3295.6847514137626,3295.7683184072375,3296.771482974291,right,1,0.5869202092289925,0.4,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
None,None,,,,,,,,,1,0,1,0,8,3,35,1,,,,,,,,,3296.7544269040227,stop,circleblack.png,left,0.4,,,,,,,,,,,,,,,0.0017864331603050232,0.4893965795636177,0.8909557834267616,3299.258532181382,test,2,,,,,,,,,,3296.771482974291,3297.269959613681,3297.269959613681,3297.286587432027,3297.672212816775,3298.1876948326826,3298.2710450813174,3299.2793830111623,None,0,,0.45,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
None,None,,,,,,,,,1,0,1,0,9,0,36,2,,,,,,,,,3299.2589923217893,go,circleblack.png,left,0.45,,,,,,,,,,,,,,,0.0020949244499206543,0.48655612021684647,,3301.7613573223352,test,2,,,,,,,,,,3299.2793830111623,3299.772690601647,3299.772690601647,3299.7893861159682,3300.223076991737,3300.723608389497,3300.773818515241,3301.783851929009,left,1,0.4510512873530388,0.45,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
None,None,,,,,,,,,1,0,1,0,9,1,37,1,,,,,,,,,3301.7618477493525,go,circleblack.png,left,0.45,,,,,,,,,,,,,,,0.0017364397644996643,0.48437708616256714,,3304.263503305614,test,2,,,,,,,,,,3301.783851929009,3302.2754135876894,3302.2754135876894,3302.292095385492,3302.726265475154,3303.2266286686063,3303.276468537748,3304.286680087447,left,1,0.44674941152334213,0.45,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
None,None,,,,,,,,,1,0,1,0,9,2,38,2,,,,,,,,,3304.2639845609665,go,squareblack.png,right,0.45,,,,,,,,,,,,,,,0.0071845874190330505,0.4873957484960556,,3306.766436010599,test,2,,,,,,,,,,3304.286680087447,3304.7782550156116,3304.7782550156116,3304.794825196266,3305.2288629710674,3305.7294079884887,3305.779500924051,3306.784573301673,right,1,0.5918594747781754,0.45,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
None,None,,,,,,,,,1,0,1,0,9,3,39,2,,,,,,,,,3306.766899101436,stop,squareblack.png,right,0.45,,,,,,,,,,,,,,,0.0019070208072662354,0.48911647498607635,0.9378183037042618,3309.2677453532815,test,2,,,,,,,,,,3306.784573301673,3307.2825931832194,3307.2825931832194,3307.297671698034,3307.7314776554704,3308.2321765720844,3308.282152451575,3309.2845964953303,None,0,,0.5,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
None,None,,,,,,,,,1,0,1,0,10,0,40,3,,,,,,,,,3309.2682018876076,go,squareblack.png,right,0.5,,,,,,,,,,,,,,,0.0011891573667526245,0.489809513092041,,3311.770770534873,test,2,,,,,,,,,,3309.2845964953303,3309.7839046493173,3309.7839046493173,3309.7839046493173,3310.2842785790563,3310.7848788127303,3310.7848788127303,3311.787749417126,right,1,0.6910225003957748,0.5,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,10,1,41,0,,,,,,,,,3311.7712479382753,go,squareblack.png,right,0.5,,,,,,,,,,,,,,,0.0011650621891021729,0.491244800388813,,3314.2731783017516,test,2,,,,,,,,,,3311.787749417126,3312.288289129734,3312.288289129734,3312.288289129734,3312.787093155086,3313.2882119715214,3313.2882119715214,3314.2972136214375,right,1,0.6242444887757301,0.5,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,10,2,42,0,,,,,,,,,3314.273658849299,go,circleblack.png,left,0.5,,,,,,,,,,,,,,,0.008277468383312225,0.4907969906926155,,3316.776011452079,test,2,,,,,,,,,,3314.2972136214375,3314.7910388335586,3314.7910388335586,3314.807676538825,3315.2899290695786,3315.790296085179,3315.790296085179,3316.8071789219975,left,1,0.4975074380636215,0.5,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,10,3,43,0,,,,,,,,,3316.77646574378,stop,circleblack.png,left,0.5,,,,,,,,,,,,,,,0.0012414753437042236,0.49183840304613113,0.9919100850820541,3319.2807829901576,test,2,,,,,,,,,,3316.8071789219975,3317.292930983007,3317.292930983007,3317.309455230832,3317.7942997068167,3318.310017220676,3318.2930508702993,3319.302421912551,left,1,0.45531371980905533,0.45,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
None,None,,,,,,,,,1,0,1,0,11,0,44,1,,,,,,,,,3319.281263127923,stop,squareblack.png,right,0.45,,,,,,,,,,,,,,,0.002636641263961792,0.4860338494181633,0.9365546479821205,3321.7836438417435,test,2,,,,,,,,,,3319.302421912551,3319.79470667243,3319.79470667243,3319.8114764913917,3320.245299041271,3320.7457787767053,3320.7957656010985,3321.804565012455,right,1,0.3897208496928215,0.4,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,11,1,45,0,,,,,,,,,3321.7841028496623,go,circleblack.png,left,0.4,,,,,,,,,,,,,,,0.002437584102153778,0.4864450767636299,,3324.284971565008,test,2,,,,,,,,,,3321.804565012455,3322.297388188541,3322.297388188541,3322.314259290695,3322.698052674532,3323.1986328065395,3323.2987816035748,3324.3038746118546,left,1,0.39010247588157654,0.4,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
None,None,,,,,,,,,1,0,1,0,11,2,46,3,,,,,,,,,3324.2854139581323,go,squareblack.png,right,0.4,,,,,,,,,,,,,,,0.0016614794731140137,0.4884299337863922,,3326.7869711369276,test,2,,,,,,,,,,3324.3038746118546,3324.8003272637725,3324.8003272637725,3324.816995769739,3325.2007608264685,3325.70135384053,3325.8015067875385,3326.8057716935873,right,1,0.5969098955392838,0.4,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,11,3,47,0,,,,,,,,,3326.7874247208238,stop,circleblack.png,left,0.4,,,,,,,,,,,,,,,0.001835651695728302,0.4890631213784218,0.8890179619193077,3329.2899707257748,test,2,,,,,,,,,,3326.8057716935873,3327.3034340292215,3327.3034340292215,3327.3199215605855,3327.703509002924,3328.2046078667045,3328.3043609559536,3329.3096316084266,left,1,0.47048863023519516,0.35,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
