corrGoResp,shape,practiceBlocks.thisRepN,practiceBlocks.thisTrialN,practiceBlocks.thisN,practiceBlocks.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,stopBlocks.thisRepN,stopBlocks.thisTrialN,stopBlocks.thisN,stopBlocks.thisIndex,testTrials.thisRepN,testTrials.thisTrialN,testTrials.thisN,testTrials.thisIndex,stopPracTrialList,Test Block: 1,welcome.started,start_exp.started,start_exp.keys,start_exp.rt,instrStopText.started,start_prac.started,StartTrialTimeStamp,trialType,goStim,correctResponse,ssd,fixation.started,rules.started,goStim.started,goResp.started,fixation.stopped,stopSignal.started,stopSignal.stopped,goStim.stopped,goResp.stopped,rules.stopped,goResp.keys,goResp.corr,goResp.rt,text.started,rules_2.started,fixationOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,Phase,Block,text.stopped,rules_2.stopped,text_5.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.started,testText.started,test_fixation.started,test_fixation.stopped,goStim_test.started,goResp_test.started,stopSignal_test.started,stopSignal_test.stopped,goStim_test.stopped,goResp_test.stopped,goResp_test.keys,goResp_test.corr,goResp_test.rt,EndingSSD,text_6.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,Test Block: 2,Test Block: 3,ending_text.started,end_resp.started,end_resp.keys,end_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,9,2,38,0,,,,,,,,,872.5129540301859,stop,circleblack.png,left,0.35,,,,,,,,,,,,,,,,0.001435212790966034,0.4894731044769287,0.839875053614378,875.0153446868062,test,2,,,,,,,,,872.5314124338329,873.0447717607021,873.0283012874424,873.0283012874424,873.3786108791828,873.8795610368252,874.0292372480035,875.0344515703619,None,0,,0.4,,,,,,,,,,,s006,001,2024-06-21_16h59.02.901,simplestop_skeleton,2022.2.2,59.95102219630147,
None,None,,,,,,,,,1,0,1,0,9,3,39,3,,,,,,,,,875.0157915838063,go,squareblack.png,right,0.4,,,,,,,,,,,,,,,,0.0017421655356884003,0.4895073436200619,,877.5177232436836,test,2,,,,,,,,,875.0344515703619,875.5478063076735,875.5309458747506,875.5309458747506,875.931532625109,876.431428629905,876.5315856039524,877.5372310988605,right,1,0.36853617802262306,0.4,,,,,,,,,,,s006,001,2024-06-21_16h59.02.901,simplestop_skeleton,2022.2.2,59.95102219630147,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,10,0,40,0,,,,,,,,,877.5181677825749,stop,circleblack.png,left,0.4,,,,,,,,,,,,,,,,0.001871999353170395,0.489598885178566,0.8900671973824501,880.0204206854105,test,2,,,,,,,,,877.5372310988605,878.0505019538105,878.0339705906808,878.0339705906808,878.434102781117,878.933296252042,879.0342840924859,880.0397775955498,left,1,0.5599355474114418,0.35,,,,,,,,,,,s006,001,2024-06-21_16h59.02.901,simplestop_skeleton,2022.2.2,59.95102219630147,
None,None,,,,,,,,,1,0,1,0,10,1,41,1,,,,,,,,,880.0208517350256,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,,0.0017064772546291351,0.48978834599256516,,882.5231983102858,test,2,,,,,,,,,880.0397775955498,880.5532335601747,880.5364662371576,880.5364662371576,880.887077961117,881.3862853981555,881.5371339991689,882.5426172725856,right,1,0.5013396553695202,0.35,,,,,,,,,,,s006,001,2024-06-21_16h59.02.901,simplestop_skeleton,2022.2.2,59.95102219630147,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,10,2,42,0,,,,,,,,,882.5236276611686,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,,0.0018574148416519165,0.48997531458735466,,885.0263665281236,test,2,,,,,,,,,882.5426172725856,883.0559075921774,883.0394073054194,883.0394073054194,883.3896054290235,883.8903777375817,884.0406014174223,885.0455662496388,left,1,0.6165042296051979,0.35,,,,,,,,,,,s006,001,2024-06-21_16h59.02.901,simplestop_skeleton,2022.2.2,59.95102219630147,
None,None,,,,,,,,,1,0,1,0,10,3,43,2,,,,,,,,,885.0268058367074,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,,0.001757841557264328,0.4893120788037777,,887.5287824235857,test,2,,,,,,,,,885.0455662496388,885.5583971515298,885.5420969463885,885.5420969463885,885.8924517892301,886.3915117271245,886.5422518104315,887.5483852848411,right,1,0.5411160439252853,0.35,,,,,,,,,,,s006,001,2024-06-21_16h59.02.901,simplestop_skeleton,2022.2.2,59.95102219630147,
None,None,,,,,,,,,1,0,1,0,11,0,44,3,,,,,,,,,887.529224012047,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,,0.0019593462347984314,0.49001676589250565,,890.0318686962128,test,2,,,,,,,,,887.5483852848411,888.0615364313126,888.0448006503284,888.0448006503284,888.3951862975955,888.8955566883087,889.045828294009,890.0511742085218,left,1,0.6256909221410751,0.35,,,,,,,,,,,s006,001,2024-06-21_16h59.02.901,simplestop_skeleton,2022.2.2,59.95102219630147,
None,None,,,,,,,,,1,0,1,0,11,1,45,3,,,,,,,,,890.0323165841401,stop,squareblack.png,right,0.35,,,,,,,,,,,,,,,,0.002391040325164795,0.48899153620004654,0.8395631574094296,892.5342064909637,test,2,,,,,,,,,890.0511742085218,890.5643854364753,890.5476524159312,890.5476524159312,890.8979940526187,891.3987443521619,891.5489172525704,892.553153667599,None,0,,0.4,,,,,,,,,,,s006,001,2024-06-21_16h59.02.901,simplestop_skeleton,2022.2.2,59.95102219630147,
None,None,,,,,,,,,1,0,1,0,11,2,46,3,,,,,,,,,892.5346433483064,go,squareblack.png,right,0.4,,,,,,,,,,,,,,,,0.0012599937617778778,0.4900127872824669,,895.0375644005835,test,2,,,,,,,,,892.553153667599,893.0670305304229,893.0502245798707,893.0502245798707,893.4506034962833,893.9515089951456,894.0513649992645,895.0565672181547,right,1,0.6970630399882793,0.4,,,,,,,,,,,s006,001,2024-06-21_16h59.02.901,simplestop_skeleton,2022.2.2,59.95102219630147,
None,None,,,,,,,,,1,0,1,0,11,3,47,2,,,,,,,,,895.0380106344819,stop,squareblack.png,right,0.4,,,,,,,,,,,,,,,,0.0014323964715003967,0.48906660825014114,0.8896166644990444,897.5402217432857,test,2,,,,,,,,,895.0565672181547,895.5697726458311,895.5529165379703,895.5529165379703,895.9535770751536,896.4539774991572,896.5542211867869,897.5555908419192,None,0,,0.45,,,,,,,,,,,s006,001,2024-06-21_16h59.02.901,simplestop_skeleton,2022.2.2,59.95102219630147,
,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897.5555908419192,897.5555908419192,return,5.050770733505487,"[{'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}]",,,,,,s006,001,2024-06-21_16h59.02.901,simplestop_skeleton,2022.2.2,59.95102219630147,
None,None,,,,,,,,,2,0,2,0,0,0,0,2,,,,,,,,,902.6210510656238,go,squareblack.png,right,0.45,,,,,,,,,,,,,,,,0.001291126012802124,0.49727948382496834,,905.1316685006022,test,3,,,,,,,,,902.6407646350563,903.1450557000935,903.1450557000935,903.1450557000935,903.5952984318137,904.095751490444,904.1458123736084,905.1508859470487,right,1,0.42316698655486107,0.45,,,,,,,,,,,s006,001,2024-06-21_16h59.02.901,simplestop_skeleton,2022.2.2,59.95102219630147,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,0,1,1,0,,,,,,,,,905.132212549448,stop,squareblack.png,right,0.45,,,,,,,,,,,,,,,,0.0014311745762825012,0.4893850050866604,0.9402277506887913,907.6343802325428,test,3,,,,,,,,,905.1508859470487,905.6645072549582,905.647462811321,905.647462811321,906.0983178988099,906.5979224182665,906.6482459753752,907.6535107754171,right,1,0.4262276813387871,0.4,,,,,,,,,,,s006,001,2024-06-21_16h59.02.901,simplestop_skeleton,2022.2.2,59.95102219630147,
None,None,,,,,,,,,2,0,2,0,0,2,2,3,,,,,,,,,907.6348310001194,stop,squareblack.png,right,0.4,,,,,,,,,,,,,,,,0.001342426985502243,0.4895320236682892,0.8898403495550156,910.1368986926973,test,3,,,,,,,,,907.6535107754171,908.166839633137,908.150252673775,908.150252673775,908.5507826320827,909.0503829196095,909.1507548056543,910.1565448604524,right,1,0.4049750678241253,0.35,,,,,,,,,,,s006,001,2024-06-21_16h59.02.901,simplestop_skeleton,2022.2.2,59.95102219630147,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,0,3,3,0,,,,,,,,,910.1373423673213,stop,circleblack.png,left,0.35,,,,,,,,,,,,,,,,0.001950833946466446,0.48961130529642105,0.8401617258787155,912.6400856785476,test,3,,,,,,,,,910.1565448604524,910.6696717068553,910.6531752236187,910.6531752236187,911.0031907074153,911.5032508224249,911.6533429734409,912.6594714559615,left,1,0.4291605018079281,0.3,,,,,,,,,,,s006,001,2024-06-21_16h59.02.901,simplestop_skeleton,2022.2.2,59.95102219630147,
None,None,,,,,,,,,2,0,2,0,1,0,4,2,,,,,,,,,912.6405289024115,go,squareblack.png,right,0.3,,,,,,,,,,,,,,,,0.001768551766872406,0.48915277794003487,,915.1423788480461,test,3,,,,,,,,,912.6594714559615,913.1724805869162,913.1558280810714,913.1558280810714,913.4559882767498,913.9565993398428,914.1563699096441,915.1615959145129,right,1,0.5145431086421013,0.3,,,,,,,,,,,s006,001,2024-06-21_16h59.02.901,simplestop_skeleton,2022.2.2,59.95102219630147,
None,None,,,,,,,,,2,0,2,0,1,1,5,3,,,,,,,,,915.1428216211498,go,circleblack.png,left,0.3,,,,,,,,,,,,,,,,0.0018549785017967224,0.48983433470129967,,917.6451487727463,test,3,,,,,,,,,915.1615959145129,915.6751440167427,915.6589028574526,915.6589028574526,915.9588367342949,916.4593387544155,916.6594431512058,917.6641171202064,left,1,0.5683343447744846,0.3,,,,,,,,,,,s006,001,2024-06-21_16h59.02.901,simplestop_skeleton,2022.2.2,59.95102219630147,
None,None,,,,,,,,,2,0,2,0,1,2,6,2,,,,,,,,,917.6455863676965,go,squareblack.png,right,0.3,,,,,,,,,,,,,,,,0.0017821118235588074,0.48979174345731735,,920.1478904373944,test,3,,,,,,,,,917.6641171202064,918.1780082322657,918.1612004265189,918.1612004265189,918.4616021998227,918.9618345052004,919.1621171981096,920.1667504645884,right,1,0.41872868314385414,0.3,,,,,,,,,,,s006,001,2024-06-21_16h59.02.901,simplestop_skeleton,2022.2.2,59.95102219630147,
None,None,,,,,,,,,2,0,2,0,1,3,7,2,,,,,,,,,920.1483364030719,go,squareblack.png,right,0.3,,,,,,,,,,,,,,,,0.0011905878782272339,0.4897764101624489,,922.6508691944182,test,3,,,,,,,,,920.1667504645884,920.680756278336,920.6638311445713,920.6638311445713,920.9644231386483,921.4648056253791,921.6651759520173,922.6704490110278,right,1,0.6238746345043182,0.3,,,,,,,,,,,s006,001,2024-06-21_16h59.02.901,simplestop_skeleton,2022.2.2,59.95102219630147,
None,None,,,,,,,,,2,0,2,0,2,0,8,3,,,,,,,,,922.6513116806746,stop,circleblack.png,left,0.3,,,,,,,,,,,,,,,,0.0020748116075992584,0.48955848440527916,0.7900695689022541,925.1534229703248,test,3,,,,,,,,,922.6704490110278,923.1838494129479,923.16674894467,923.16674894467,923.4675073064864,923.9679299332201,924.1678820960224,925.1725026927888,None,0,,0.35,,,,,,,,,,,s006,001,2024-06-21_16h59.02.901,simplestop_skeleton,2022.2.2,59.95102219630147,
None,None,,,,,,,,,2,0,2,0,2,1,9,3,,,,,,,,,925.1538705863059,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,,0.0013541653752326965,0.48991693928837776,,927.6562940590084,test,3,,,,,,,,,925.1725026927888,925.6864255331457,925.6696747168899,925.6696747168899,926.0200483202934,926.5207398273051,926.6706489026546,927.6756460703909,left,1,0.6347103491425514,0.35,,,,,,,,,,,s006,001,2024-06-21_16h59.02.901,simplestop_skeleton,2022.2.2,59.95102219630147,
None,None,,,,,,,,,2,0,2,0,2,2,10,1,,,,,,,,,927.6568079963326,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,,0.0013909265398979187,0.48944633081555367,,930.1583059318364,test,3,,,,,,,,,927.6756460703909,928.1890877336264,928.172307278961,928.172307278961,928.5230349004269,929.0237498134375,929.1721761412919,930.1754068657756,left,1,0.6677148714661598,0.35,,,,,,,,,,,s006,001,2024-06-21_16h59.02.901,simplestop_skeleton,2022.2.2,59.95102219630147,
None,None,,,,,,,,,2,0,2,0,2,3,11,1,,,,,,,,,930.1587528586388,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,,0.0012677088379859924,0.4903614893555641,,932.6617926359177,test,3,,,,,,,,,930.1754068657756,930.6753613874316,930.6753613874316,930.6753613874316,931.0292475223541,931.5418572463095,931.6754218116403,932.6806545108557,left,1,0.5457212068140507,0.35,,,,,,,,,,,s006,001,2024-06-21_16h59.02.901,simplestop_skeleton,2022.2.2,59.95102219630147,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,3,0,12,0,,,,,,,,,932.6622466221452,stop,circleblack.png,left,0.35,,,,,,,,,,,,,,,,0.0014206171035766602,0.4895513877272606,0.839853186160326,935.1647294312716,test,3,,,,,,,,,932.6806545108557,933.1947166509926,933.1780631430447,933.1780631430447,933.5283047743142,934.0290085598826,934.1791747398674,935.1841722205281,None,0,,0.4,,,,,,,,,,,s006,001,2024-06-21_16h59.02.901,simplestop_skeleton,2022.2.2,59.95102219630147,
None,None,,,,,,,,,2,0,2,0,3,1,13,2,,,,,,,,,935.165179759264,go,squareblack.png,right,0.4,,,,,,,,,,,,,,,,0.0018540695309638977,0.4895029850304127,,937.6673807054758,test,3,,,,,,,,,935.1841722205281,935.6971532590687,935.6804477758706,935.6804477758706,936.0810023136437,936.5810788720846,936.6809813715518,937.6867634765804,right,1,0.49545416235923767,0.4,,,,,,,,,,,s006,001,2024-06-21_16h59.02.901,simplestop_skeleton,2022.2.2,59.95102219630147,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,3,2,14,0,,,,,,,,,937.6678321994841,stop,circleblack.png,left,0.4,,,,,,,,,,,,,,,,0.0016759857535362244,0.48983652144670486,0.8901474066078663,940.1700346432626,test,3,,,,,,,,,937.6867634765804,938.1999596506357,938.1835789419711,938.1835789419711,938.5840910151601,939.0844739638269,939.1845738850534,940.1891906671226,None,0,,0.45,,,,,,,,,,,s006,001,2024-06-21_16h59.02.901,simplestop_skeleton,2022.2.2,59.95102219630147,
None,None,,,,,,,,,2,0,2,0,3,3,15,3,,,,,,,,,940.1704818457365,go,squareblack.png,right,0.45,,,,,,,,,,,,,,,,0.001612648367881775,0.489776324480772,,942.6728969663382,test,3,,,,,,,,,940.1891906671226,940.7027799449861,940.6863535232842,940.6863535232842,941.1366243883967,941.6373637989163,941.6871157325804,942.6920055858791,right,1,0.6952127479016781,0.45,,,,,,,,,,,s006,001,2024-06-21_16h59.02.901,simplestop_skeleton,2022.2.2,59.95102219630147,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,4,0,16,0,,,,,,,,,942.6733348630369,stop,squareblack.png,right,0.45,,,,,,,,,,,,,,,,0.0013493634760379791,0.48979803174734116,0.9400232136249542,945.1757883653045,test,3,,,,,,,,,942.6920055858791,943.2055910639465,943.1891077831388,943.1891077831388,943.6396608799696,944.1386959962547,944.1894556954503,945.1954905465245,right,1,0.6065343022346497,0.4,,,,,,,,,,,s006,001,2024-06-21_16h59.02.901,simplestop_skeleton,2022.2.2,59.95102219630147,
None,None,,,,,,,,,2,0,2,0,4,1,17,3,,,,,,,,,945.1762255057693,go,circleblack.png,left,0.4,,,,,,,,,,,,,,,,0.0020021945238113403,0.4894746318459511,,947.6782473437488,test,3,,,,,,,,,945.1954905465245,945.7082905769348,945.6916395388544,945.6916395388544,946.0921943709254,946.5925437808037,946.6924975775182,947.6971976645291,left,1,0.7139076255261898,0.4,,,,,,,,,,,s006,001,2024-06-21_16h59.02.901,simplestop_skeleton,2022.2.2,59.95102219630147,
None,None,,,,,,,,,2,0,2,0,4,2,18,1,,,,,,,,,947.6786911375821,go,circleblack.png,left,0.4,,,,,,,,,,,,,,,,0.0014423839747905731,0.4899422451853752,,950.1810359098017,test,3,,,,,,,,,947.6971976645291,948.2109723724425,948.1942173652351,948.1942173652351,948.594912994653,949.0954310633242,949.1953749321401,950.2006070911884,left,1,0.7818795293569565,0.4,,,,,,,,,,,s006,001,2024-06-21_16h59.02.901,simplestop_skeleton,2022.2.2,59.95102219630147,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,4,3,19,0,,,,,,,,,950.1814895570278,go,squareblack.png,right,0.4,,,,,,,,,,,,,,,,0.0018073022365570068,0.48940251395106316,,952.6844092570245,test,3,,,,,,,,,950.2006070911884,950.7137079238892,950.6970163360238,950.6970163360238,951.0974224284291,951.5982736870646,951.6969546377659,952.7030805982649,right,1,0.6853860095143318,0.4,,,,,,,,,,,s006,001,2024-06-21_16h59.02.901,simplestop_skeleton,2022.2.2,59.95102219630147,
None,None,,,,,,,,,2,0,2,0,5,0,20,1,,,,,,,,,952.6848532035947,go,squareblack.png,right,0.4,,,,,,,,,,,,,,,,0.0013632997870445251,0.48959554359316826,,955.1867353320122,test,3,,,,,,,,,952.7030805982649,953.2170347347856,953.1999051123857,953.1999051123857,953.6005971431732,954.1007499098778,954.1999007351696,955.2056595757604,right,1,0.6702666617929935,0.4,,,,,,,,,,,s006,001,2024-06-21_16h59.02.901,simplestop_skeleton,2022.2.2,59.95102219630147,
None,None,,,,,,,,,2,0,2,0,5,1,21,3,,,,,,,,,955.187187526375,stop,squareblack.png,right,0.4,,,,,,,,,,,,,,,,0.001298505812883377,0.4896863251924515,0.8901901580393314,957.6894915662706,test,3,,,,,,,,,955.2056595757604,955.7193399481475,955.702755253762,955.702755253762,956.1034702323377,956.6035417877138,956.7036879770458,957.7091876193881,None,0,,0.45,,,,,,,,,,,s006,001,2024-06-21_16h59.02.901,simplestop_skeleton,2022.2.2,59.95102219630147,
None,None,,,,,,,,,2,0,2,0,5,2,22,2,,,,,,,,,957.6899242773652,go,circleblack.png,left,0.45,,,,,,,,,,,,,,,,0.001968882977962494,0.48962463438510895,,960.1922299675643,test,3,,,,,,,,,957.7091876193881,958.2220157980919,958.2052970007062,958.2052970007062,958.655867587775,959.1565310172737,959.2053486593068,960.2114635333419,left,1,0.679030068218708,0.45,,,,,,,,,,,s006,001,2024-06-21_16h59.02.901,simplestop_skeleton,2022.2.2,59.95102219630147,
None,None,,,,,,,,,2,0,2,0,5,3,23,2,,,,,,,,,960.1927396245301,go,circleblack.png,left,0.45,,,,,,,,,,,,,,,,0.0013940706849098206,0.4895108789205551,,962.6948116384447,test,3,,,,,,,,,960.2114635333419,960.7247424013913,960.7082370109856,960.7082370109856,961.158590529114,961.6592169329524,961.7089626416564,962.7142697609961,left,1,0.7018995322287083,0.45,,,,,,,,,,,s006,001,2024-06-21_16h59.02.901,simplestop_skeleton,2022.2.2,59.95102219630147,
None,None,,,,,,,,,2,0,2,0,6,0,24,2,,,,,,,,,962.6952427104115,go,squareblack.png,right,0.45,,,,,,,,,,,,,,,,0.0017696842551231384,0.4896697700023651,,965.1974929943681,test,3,,,,,,,,,962.7142697609961,963.2275696694851,963.2108281366527,963.2108281366527,963.6611856818199,964.1619577556849,964.2118653468788,965.2169337272644,right,1,0.7350183539092541,0.45,,,,,,,,,,,s006,001,2024-06-21_16h59.02.901,simplestop_skeleton,2022.2.2,59.95102219630147,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,6,1,25,0,,,,,,,,,965.1979312188923,go,circleblack.png,left,0.45,,,,,,,,,,,,,,,,0.0018725767731666565,0.48977459967136383,,967.7003530077636,test,3,,,,,,,,,965.2169337272644,965.7305372692645,965.7138240374625,965.7138240374625,966.1640775427222,966.6648211702704,966.7146734185517,967.719314225018,left,1,0.7513650208711624,0.45,,,,,,,,,,,s006,001,2024-06-21_16h59.02.901,simplestop_skeleton,2022.2.2,59.95102219630147,
None,None,,,,,,,,,2,0,2,0,6,2,26,1,,,,,,,,,967.7007898911834,go,circleblack.png,left,0.45,,,,,,,,,,,,,,,,0.0012472383677959442,0.48982805386185646,,970.2029420696199,test,3,,,,,,,,,967.719314225018,968.2329767681658,968.2162776663899,968.2162776663899,968.666755978018,969.1674539037049,969.2176767364144,970.2216514311731,left,1,0.8732735253870487,0.45,,,,,,,,,,,s006,001,2024-06-21_16h59.02.901,simplestop_skeleton,2022.2.2,59.95102219630147,
None,None,,,,,,,,,2,0,2,0,6,3,27,2,,,,,,,,,970.2033800333738,go,circleblack.png,left,0.45,,,,,,,,,,,,,,,,0.00125885009765625,0.4897907041013241,,972.7058693692088,test,3,,,,,,,,,970.2216514311731,970.7357701025903,970.7190021537244,970.7190021537244,971.1697059199214,971.6688505634665,971.7194282226264,972.7249638214707,left,1,0.6179786920547485,0.45,,,,,,,,,,,s006,001,2024-06-21_16h59.02.901,simplestop_skeleton,2022.2.2,59.95102219630147,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,7,0,28,0,,,,,,,,,972.7063024416566,go,squareblack.png,right,0.45,,,,,,,,,,,,,,,,0.001709137111902237,0.4897226244211197,,975.2085675895214,test,3,,,,,,,,,972.7249638214707,973.2385184429586,973.2219690345228,973.2219690345228,973.6724890209734,974.1725309640169,974.2224987372756,975.2280219644308,right,1,0.56457444652915,0.45,,,,,,,,,,,s006,001,2024-06-21_16h59.02.901,simplestop_skeleton,2022.2.2,59.95102219630147,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,7,1,29,0,,,,,,,,,975.2090003564954,stop,circleblack.png,left,0.45,,,,,,,,,,,,,,,,0.0019249022006988525,0.48978372290730476,0.9402448758482933,977.7115392386913,test,3,,,,,,,,,975.2280219644308,975.7412903793156,975.7247380837798,975.7247380837798,976.1753676943481,976.6755980327725,976.7253057770431,977.7304705232382,left,1,0.48927753046154976,0.4,,,,,,,,,,,s006,001,2024-06-21_16h59.02.901,simplestop_skeleton,2022.2.2,59.95102219630147,
None,None,,,,,,,,,2,0,2,0,7,2,30,2,,,,,,,,,977.7119825035334,go,circleblack.png,left,0.4,,,,,,,,,,,,,,,,0.001526813954114914,0.4900991842150688,,980.2143656760454,test,3,,,,,,,,,977.7304705232382,978.2441847585142,978.2276230193675,978.2276230193675,978.6281825639307,979.1286548934877,979.2294331043959,980.2333194576204,left,1,0.6864157505333424,0.4,,,,,,,,,,,s006,001,2024-06-21_16h59.02.901,simplestop_skeleton,2022.2.2,59.95102219630147,
None,None,,,,,,,,,2,0,2,0,7,3,31,3,,,,,,,,,980.2148141153157,go,squareblack.png,right,0.4,,,,,,,,,,,,,,,,0.0016875751316547394,0.4897632673382759,,982.7168853133917,test,3,,,,,,,,,980.2333194576204,980.7469919323921,980.7306004241109,980.7306004241109,981.1309479773045,981.6300881803036,981.7301880642772,982.7355366013944,right,1,0.5446954630315304,0.4,,,,,,,,,,,s006,001,2024-06-21_16h59.02.901,simplestop_skeleton,2022.2.2,59.95102219630147,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,8,0,32,0,,,,,,,,,982.7173302024603,stop,squareblack.png,right,0.4,,,,,,,,,,,,,,,,0.0011891275644302368,0.4895688071846962,0.8900795876979828,985.2195531725883,test,3,,,,,,,,,982.7355366013944,983.2495854012668,983.232878845185,983.232878845185,983.6336830295622,984.1342427246273,984.2340103276074,985.2387830652297,None,0,,0.45,,,,,,,,,,,s006,001,2024-06-21_16h59.02.901,simplestop_skeleton,2022.2.2,59.95102219630147,
None,None,,,,,,,,,2,0,2,0,8,1,33,3,,,,,,,,,985.2199927419424,go,squareblack.png,right,0.45,,,,,,,,,,,,,,,,0.0012424848973751068,0.4896302707493305,,987.7223815284669,test,3,,,,,,,,,985.2387830652297,985.75246893242,985.7357414402068,985.7357414402068,986.1861917302012,986.6866380907595,986.7371670156717,987.7417376711965,right,1,0.8404532931745052,0.45,,,,,,,,,,,s006,001,2024-06-21_16h59.02.901,simplestop_skeleton,2022.2.2,59.95102219630147,
