corrGoResp,shape,practiceBlocks.thisRepN,practiceBlocks.thisTrialN,practiceBlocks.thisN,practiceBlocks.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,stopBlocks.thisRepN,stopBlocks.thisTrialN,stopBlocks.thisN,stopBlocks.thisIndex,testTrials.thisRepN,testTrials.thisTrialN,testTrials.thisN,testTrials.thisIndex,stopPracTrialList,Test Block: 1,welcome.started,start_exp.started,start_exp.keys,start_exp.rt,instrStopText.started,start_prac.started,StartTrialTimeStamp,trialType,goStim,correctResponse,ssd,fixation.started,rules.started,goStim.started,goResp.started,fixation.stopped,stopSignal.started,stopSignal.stopped,goStim.stopped,goResp.stopped,rules.stopped,goResp.keys,goResp.corr,goResp.rt,text.started,rules_2.started,fixationOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,Phase,Block,text.stopped,rules_2.stopped,text_5.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.started,testText.started,test_fixation.started,test_fixation.stopped,goStim_test.started,goResp_test.started,stopSignal_test.started,stopSignal_test.stopped,goStim_test.stopped,goResp_test.stopped,goResp_test.keys,goResp_test.corr,EndingSSD,goResp_test.rt,text_6.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,Test Block: 2,Test Block: 3,ending_text.started,end_resp.started,end_resp.keys,end_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
None,None,,,,,,,,,0,0,0,0,1,3,7,2,,,,,,,,,3343.1505935266614,go,squareblack.png,right,0.3,,,,,,,,,,,,,,,,0.0012586116790771484,0.48983365297317505,,3345.6529619023204,test,1,,,,,,,,,3343.169010281563,3343.683249618858,3343.6662421897054,3343.6662421897054,3343.9665439613163,3344.4670860245824,3344.6675953306258,3345.672167055309,right,1,0.3,0.5932592712342739,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,,,,,,,,,0,0,0,0,2,0,8,1,,,,,,,,,3345.6533932983875,go,circleblack.png,left,0.3,,,,,,,,,,,,,,,,0.0016949400305747986,0.48975320905447006,,3348.155882835388,test,1,,,,,,,,,3345.672167055309,3346.18581841141,3346.168977789581,3346.168977789581,3346.469668004662,3346.9702469557524,3347.1703610233963,3348.174716718495,left,1,0.3,0.7018550150096416,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,,,,,,,,,0,0,0,0,2,1,9,1,,,,,,,,,3348.1563456989825,go,circleblack.png,left,0.3,,,,,,,,,,,,,,,,0.0014026351273059845,0.48960715904831886,,3350.658625751734,test,1,,,,,,,,,3348.174716718495,3348.6887997575104,3348.671983677894,3348.671983677894,3348.972314979881,3349.4729137271643,3349.6731195263565,3350.6776547692716,left,1,0.3,0.6108080558478832,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,,,,,,,,,0,0,0,0,2,2,10,1,,,,,,,,,3350.65906259045,stop,circleblack.png,left,0.3,,,,,,,,,,,,,,,,0.0014019906520843506,0.48958398774266243,0.7898902297019958,3353.1614443585277,test,1,,,,,,,,,3350.6776547692716,3351.191411945969,3351.174680236727,3351.174680236727,3351.4749149009585,3351.975581124425,3352.1756769269705,3353.1801620200276,left,1,0.25,0.4251406379044056,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,,,,,,,,,0,0,0,0,2,3,11,3,,,,,,,,,3353.1618783660233,go,circleblack.png,left,0.25,,,,,,,,,,,,,,,,0.0013810396194458008,0.4895499348640442,,3355.664236046374,test,1,,,,,,,,,3353.1801620200276,3353.6940533183515,3353.6774126812816,3353.6774126812816,3353.9279425852,3354.4281168952584,3354.678495425731,3355.6834688074887,left,1,0.25,0.5513052456080914,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,3,0,12,0,,,,,,,,,3355.6646815538406,stop,circleblack.png,left,0.25,,,,,,,,,,,,,,,,0.0013976208865642548,0.4892737455666065,0.7399301193654537,3358.1669641546905,test,1,,,,,,,,,3355.6834688074887,3356.196804575622,3356.1802112087607,3356.1802112087607,3356.4305241815746,3356.931036796421,3357.1814585477114,3358.185936179012,None,0,0.3,,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,3,1,13,0,,,,,,,,,3358.167401574552,go,squareblack.png,right,0.3,,,,,,,,,,,,,,,,0.0016393251717090607,0.48960185423493385,,3360.6697170995176,test,1,,,,,,,,,3358.185936179012,3358.6995131745934,3358.682851754129,3358.682851754129,3358.98344553262,3359.483749229461,3359.6840758249164,3360.6890194416046,right,1,0.3,0.4629489295184612,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,,,,,,,,,0,0,0,0,3,2,14,2,,,,,,,,,3360.6701484806836,go,circleblack.png,left,0.3,,,,,,,,,,,,,,,,0.0018372759222984314,0.48958851769566536,,3363.172421708703,test,1,,,,,,,,,3360.6890194416046,3361.2022216282785,3361.185846235603,3361.185846235603,3361.485819287598,3361.9864755906165,3362.186643257737,3363.1913829371333,left,1,0.3,0.5930331647396088,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,,,,,,,,,0,0,0,0,3,3,15,1,,,,,,,,,3363.172869388014,stop,squareblack.png,right,0.3,,,,,,,,,,,,,,,,0.0014756955206394196,0.4895397759974003,0.7898138798773289,3365.675052717328,test,1,,,,,,,,,3363.1913829371333,3363.7049905620515,3363.6884831786156,3363.6884831786156,3363.98849529773,3364.4893247410655,3364.689432017505,3365.6942507885396,None,0,0.35,,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,,,,,,,,,0,0,0,0,4,0,16,1,,,,,,,,,3365.6754951886833,stop,circleblack.png,left,0.35,,,,,,,,,,,,,,,,0.0017040073871612549,0.489757239818573,0.8403271362185478,3368.1779470145702,test,1,,,,,,,,,3365.6942507885396,3366.207829091698,3366.1911401301622,3366.1911401301622,3366.541434854269,3367.042008627206,3367.1920705251396,3368.1973965652287,left,1,0.3,0.47236576303839684,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,,,,,,,,,0,0,0,0,4,1,17,2,,,,,,,,,3368.1783949136734,go,squareblack.png,right,0.3,,,,,,,,,,,,,,,,0.0017327070236206055,0.4893859811127186,,3370.680468533188,test,1,,,,,,,,,3368.1973965652287,3368.7104532308877,3368.6938864029944,3368.6938864029944,3368.99412150681,3369.4947712160647,3369.6949395537376,3370.6997364908457,right,1,0.3,0.5935639515519142,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,4,2,18,0,,,,,,,,,3370.680919546634,go,circleblack.png,left,0.3,,,,,,,,,,,,,,,,0.0017785541713237762,0.4900016598403454,,3373.183431312442,test,1,,,,,,,,,3370.6997364908457,3371.213301613927,3371.1966481767595,3371.1966481767595,3371.4970192834735,3371.997700173408,3372.1976363770664,3373.202636640519,left,1,0.3,0.43845148384571075,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,4,3,19,0,,,,,,,,,3373.1838746145368,go,squareblack.png,right,0.3,,,,,,,,,,,,,,,,0.0016601085662841797,0.4896794743835926,,3375.686255786568,test,1,,,,,,,,,3373.202636640519,3373.716181833297,3373.6995788775384,3373.6995788775384,3373.9997368976474,3374.500557027757,3374.700669746846,3375.7061178050935,right,1,0.3,0.5602336265146732,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,,,,,,,,,0,0,0,0,5,0,20,1,,,,,,,,,3375.6866932548583,go,circleblack.png,left,0.3,,,,,,,,,,,,,,,,0.0019703395664691925,0.48940814286470413,,3378.189037978649,test,1,,,,,,,,,3375.7061178050935,3376.218950897455,3376.202376142144,3376.202376142144,3376.5026082247496,3377.0029519870877,3377.203220948577,3378.2077071107924,left,1,0.3,0.7001502588391304,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,,,,,,,,,0,0,0,0,5,1,21,3,,,,,,,,,3378.1894834004343,go,circleblack.png,left,0.3,,,,,,,,,,,,,,,,0.0013195537030696869,0.4898049384355545,,3380.691652365029,test,1,,,,,,,,,3378.2077071107924,3378.7218864373863,3378.7050439827144,3378.7050439827144,3379.0054730549455,3379.505906790495,3379.7061932608485,3380.710548490286,left,1,0.3,0.6343937143683434,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,,,,,,,,,0,0,0,0,5,2,22,2,,,,,,,,,3380.6921746097505,stop,squareblack.png,right,0.3,,,,,,,,,,,,,,,,0.0016482733190059662,0.48975811526179314,0.7901894897222519,3383.194453816861,test,1,,,,,,,,,3380.710548490286,3381.2244013920426,3381.2078367881477,3381.2078367881477,3381.5080290809274,3382.00902075693,3382.208828173578,3383.2133570984006,None,0,0.35,,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,5,3,23,0,,,,,,,,,3383.19494908303,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,,0.0012740828096866608,0.48979269713163376,,3385.697332493961,test,1,,,,,,,,,3383.2133570984006,3383.727363411337,3383.7104151025414,3383.7104151025414,3384.0610175803304,3384.5618366263807,3384.711816765368,3385.716689001769,right,1,0.35,0.5999253951013088,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,6,0,24,0,,,,,,,,,3385.6977635249496,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,,0.001933027058839798,0.48962752893567085,,3388.2001376226544,test,1,,,,,,,,,3385.716689001769,3386.2302960902452,3386.2133644409478,3386.2133644409478,3386.5637203007936,3387.0642764903605,3387.214309863746,3388.2190827317536,left,1,0.35,0.41438260301947594,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,,,,,,,,,0,0,0,0,6,1,25,2,,,,,,,,,3388.2005778588355,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,,0.001356959342956543,0.4895850047469139,,3390.7028293423355,test,1,,,,,,,,,3388.2190827317536,3388.7327287830412,3388.7162183746696,3388.7162183746696,3389.066431250423,3389.5669116154313,3389.717243190855,3390.7217909246683,left,1,0.35,0.6724827699363232,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,,,,,,,,,0,0,0,0,6,2,26,3,,,,,,,,,3390.703274026513,stop,circleblack.png,left,0.35,,,,,,,,,,,,,,,,0.0014340318739414215,0.48962803557515144,0.8400180004537106,3393.205576557666,test,1,,,,,,,,,3390.7217909246683,3391.2357761003077,3391.2186674550176,3391.2186674550176,3391.569231968373,3392.0697878077626,3392.219870992005,3393.2246782407165,None,0,0.4,,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,,,,,,,,,0,0,0,0,6,3,27,2,,,,,,,,,3393.206022005528,go,circleblack.png,left,0.4,,,,,,,,,,,,,,,,0.00147145614027977,0.4897351786494255,,3395.7083901278675,test,1,,,,,,,,,3393.2246782407165,3393.7381717972457,3393.7216524481773,3393.7216524481773,3394.122067704797,3394.6224815249443,3394.7228089384735,3395.7276427708566,left,1,0.4,0.46686550974845886,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,,,,,,,,,0,0,0,0,7,0,28,1,,,,,,,,,3395.7088379599154,go,squareblack.png,right,0.4,,,,,,,,,,,,,,,,0.0016054771840572357,0.4898076206445694,,3398.211272690445,test,1,,,,,,,,,3395.7276427708566,3396.2409563325346,3396.224690556526,3396.224690556526,3396.6250613071024,3397.125498857349,3397.2254601344466,3398.2299209088087,right,1,0.4,0.39185483008623123,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,,,,,,,,,0,0,0,0,7,1,29,1,,,,,,,,,3398.211707677692,stop,squareblack.png,right,0.4,,,,,,,,,,,,,,,,0.0012996383011341095,0.4897184334695339,0.8899858444929123,3400.7144841626287,test,1,,,,,,,,,3398.2299209088087,3398.743933852762,3398.7271111942828,3398.7271111942828,3399.127668019384,3399.628231957555,3399.728541776538,3400.735067319125,right,1,0.35,0.4646320976316929,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,7,2,30,0,,,,,,,,,3400.715103060007,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,,0.0019418075680732727,0.48814111575484276,,3403.216901578009,test,1,,,,,,,,,3400.735067319125,3401.2464977651834,3401.2298885174096,3401.2298885174096,3401.5803851671517,3402.079452738166,3402.2302560321987,3403.2361445575953,right,1,0.35,0.5346816927194595,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,7,3,31,0,,,,,,,,,3403.2173517271876,stop,circleblack.png,left,0.35,,,,,,,,,,,,,,,,0.002466101199388504,0.48681436106562614,0.837249968200922,3405.7193750478327,test,1,,,,,,,,,3403.2361445575953,3403.7483373507857,3403.73158692196,3403.73158692196,3404.0819888710976,3404.582692295313,3404.732779521495,3405.738222554326,None,0,0.4,,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,,,,,,,,,0,0,0,0,8,0,32,1,,,,,,,,,3405.7198049351573,go,squareblack.png,right,0.4,,,,,,,,,,,,,,,,0.0016086362302303314,0.4900449998676777,,3408.221961695701,test,1,,,,,,,,,3405.738222554326,3406.2523352839053,3406.2353233620524,3406.2353233620524,3406.635758448392,3407.1362738460302,3407.236320436001,3408.241058077663,right,1,0.4,0.38818956539034843,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,,,,,,,,,0,0,0,0,8,1,33,3,,,,,,,,,3408.2224097065628,go,circleblack.png,left,0.4,,,,,,,,,,,,,,,,0.0017242170870304108,0.48983295261859894,,3410.7247130163014,test,1,,,,,,,,,3408.241058077663,3408.754604358226,3408.738145850599,3408.738145850599,3409.1384193859994,3409.6390323229134,3409.739160772413,3410.7437191195786,left,1,0.4,0.48116910085082054,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,,,,,,,,,0,0,0,0,8,2,34,3,,,,,,,,,3410.7251508682966,go,squareblack.png,right,0.4,,,,,,,,,,,,,,,,0.00174051895737648,0.4898330830037594,,3413.227476492524,test,1,,,,,,,,,3410.7437191195786,3411.257386866957,3411.24087748304,3411.24087748304,3411.6415055319667,3412.141910959035,3412.24213867262,3413.2463229969144,right,1,0.4,0.3619917966425419,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,,,,,,,,,0,0,0,0,8,3,35,2,,,,,,,,,3413.227917045355,stop,squareblack.png,right,0.4,,,,,,,,,,,,,,,,0.001193176954984665,0.4896448701620102,0.8902819901704788,3415.7301405854523,test,1,,,,,,,,,3413.2463229969144,3413.7602904997766,3413.7438147105277,3413.7438147105277,3414.1440006680787,3414.6445752978325,3414.7447675429285,3415.7481098361313,right,1,0.35,0.40456636995077133,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,,,,,,,,,0,0,0,0,9,0,36,2,,,,,,,,,3415.7305739037693,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,,0.0019169747829437256,0.48987290263175964,,3418.233302306384,test,1,,,,,,,,,3415.7481098361313,3416.2630481794477,3416.2464390434325,3416.2464390434325,3416.5968615338206,3417.097297322005,3417.2477199211717,3418.2526307962835,left,1,0.35,0.904509786516428,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,,,,,,,,,0,0,0,0,9,1,37,2,,,,,,,,,3418.2337510176003,stop,squareblack.png,right,0.35,,,,,,,,,,,,,,,,0.0016613714396953583,0.4897555932402611,0.8400468863546848,3420.736046690494,test,1,,,,,,,,,3418.2526307962835,3418.7660191096365,3418.749102294445,3418.749102294445,3419.099873613566,3419.6003894656897,3419.748946994543,3420.7549573741853,right,1,0.3,0.5284729115664959,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,9,2,38,0,,,,,,,,,3420.736480422318,go,squareblack.png,right,0.3,,,,,,,,,,,,,,,,0.001331433653831482,0.48985814303159714,,3423.238568853587,test,1,,,,,,,,,3420.7549573741853,3421.2686256617308,3421.2518876306713,3421.2518876306713,3421.5522767566144,3422.052434913814,3422.2534728199244,3423.257891919464,right,1,0.3,0.3426583372056484,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,,,,,,,,,0,0,0,0,9,3,39,3,,,,,,,,,3423.2389977239072,stop,circleblack.png,left,0.3,,,,,,,,,,,,,,,,0.0019869469106197357,0.489743459969759,0.7904835939407349,3425.741887692362,test,1,,,,,,,,,3423.257891919464,3423.7713525779545,3423.754878964275,3423.754878964275,3424.0550560839474,3424.5559523142874,3424.755961868912,3425.7608411610126,left,1,0.25,0.44174614176154137,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,,,,,,,,,0,0,0,0,10,0,40,1,,,,,,,,,3425.742325719446,go,squareblack.png,right,0.25,,,,,,,,,,,,,,,,0.0016867630183696747,0.4895724505186081,,3428.2441069073975,test,1,,,,,,,,,3425.7608411610126,3426.2740784287453,3426.2577419169247,3426.2577419169247,3426.507819123566,3427.008180193603,3427.258646890521,3428.2633849196136,right,1,0.25,0.5359139442443848,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,,,,,,,,,0,0,0,0,10,1,41,2,,,,,,,,,3428.2445432543755,go,circleblack.png,left,0.25,,,,,,,,,,,,,,,,0.0017841607332229614,0.4898492358624935,,3430.7477122582495,test,1,,,,,,,,,3428.2633849196136,3428.776976298541,3428.7602804750204,3428.7602804750204,3429.010503489524,3429.5111052654684,3429.7612555734813,3430.768211942166,left,1,0.25,0.5971159152686596,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,,,,,,,,,0,0,0,0,10,2,42,3,,,,,,,,,3430.748328808695,go,squareblack.png,right,0.25,,,,,,,,,,,,,,,,0.002293083816766739,0.4880627654492855,,3433.249712690711,test,1,,,,,,,,,3430.768211942166,3431.2796044312418,3431.2627997398376,3431.2627997398376,3431.513195041567,3432.013791382313,3432.264021258801,3433.2692476920784,right,1,0.25,0.6540879346430302,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,,,,,,,,,0,0,0,0,10,3,43,2,,,,,,,,,3433.2501446790993,go,circleblack.png,left,0.25,,,,,,,,,,,,,,,,0.0018202997744083405,0.4896474666893482,,3435.752367351204,test,1,,,,,,,,,3433.2692476920784,3433.782542768866,3433.765659760684,3433.765659760684,3434.0161381848156,3434.5169693008065,3434.766886420548,3435.7712923139334,left,1,0.25,0.6097983382642269,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,11,0,44,0,,,,,,,,,3435.752797458321,stop,circleblack.png,left,0.25,,,,,,,,,,,,,,,,0.0012523531913757324,0.4900796413421631,0.7403738610446453,3438.2557536549866,test,1,,,,,,,,,3435.7712923139334,3436.285248901695,3436.2689792588353,3436.2689792588353,3436.518831614405,3437.0192995779216,3437.2696679979563,3438.2750619985163,None,0,0.3,,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,,,,,,,,,0,0,0,0,11,1,45,2,,,,,,,,,3438.256200838834,go,squareblack.png,right,0.3,,,,,,,,,,,,,,,,0.00204307958483696,0.4892018549144268,,3440.758169285953,test,1,,,,,,,,,3438.2750619985163,3438.7880288921297,3438.7713252194226,3438.7713252194226,3439.0716690309346,3439.57236507535,3439.772616598755,3440.7773112654686,right,1,0.3,0.6312465183436871,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,,,,,,,,,0,0,0,0,11,2,46,3,,,,,,,,,3440.758607380092,go,circleblack.png,left,0.3,,,,,,,,,,,,,,,,0.0018514245748519897,0.48978275060653687,,3443.260611027479,test,1,,,,,,,,,3440.7773112654686,3441.2906687930226,3441.2740087881684,3441.2740087881684,3441.5744218565524,3442.074913389981,3442.2750234231353,3443.2797757200897,left,1,0.3,0.5804933458566666,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,,,,,,,,,0,0,0,0,11,3,47,1,,,,,,,,,3443.261038273573,stop,squareblack.png,right,0.3,,,,,,,,,,,,,,,,0.0016705170273780823,0.49000275135040283,0.7902895919978619,3445.7636309936643,test,1,,,,,,,,,3443.2797757200897,3443.7933850847185,3443.7771274223924,3443.7771274223924,3444.077260684222,3444.5776452980936,3444.7778800465167,3445.7843808308244,None,0,0.35,,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
,,,,,,,,,,0,0,0,0,,,,,,"[{'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445.7843808308244,3445.7843808308244,return,1.6702724136412144,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,,,,,,,,,1,0,1,0,0,0,0,3,,,,,,,,,3447.472969226539,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,,0.0012702196836471558,0.4982816018164158,,3449.9850814305246,test,2,,,,,,,,,3447.4923007525504,3447.9980668723583,3447.9980668723583,3447.9980668723583,3448.3483942188323,3448.8493249341846,3448.9997044950724,3450.004991043359,right,1,0.35,1.0012636706233025,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,,,,,,,,,1,0,1,0,0,1,1,3,,,,,,,,,3449.985604289919,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,,0.002032000571489334,0.4892651364207268,,3452.487411659211,test,2,,,,,,,,,3450.004991043359,3450.517615366727,3450.5007079727948,3450.5007079727948,3450.851340584457,3451.3518837615848,3451.501731544733,3452.5063642151654,left,1,0.35,0.3679767847061157,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
