corrGoResp,shape,practiceBlocks.thisRepN,practiceBlocks.thisTrialN,practiceBlocks.thisN,practiceBlocks.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,stopBlocks.thisRepN,stopBlocks.thisTrialN,stopBlocks.thisN,stopBlocks.thisIndex,testTrials.thisRepN,testTrials.thisTrialN,testTrials.thisN,testTrials.thisIndex,stopPracTrialList,Test Block: 1,welcome.started,start_exp.started,start_exp.keys,start_exp.rt,instrStopText.started,start_prac.started,StartTrialTimeStamp,trialType,goStim,correctResponse,ssd,fixation.started,rules.started,goStim.started,goResp.started,fixation.stopped,stopSignal.started,stopSignal.stopped,goStim.stopped,goResp.stopped,rules.stopped,goResp.keys,goResp.corr,goResp.rt,text.started,rules_2.started,text.stopped,rules_2.stopped,fixationOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,Phase,Block,text_5.started,key_resp_3.started,key_resp_3.keys,key_resp.started,testText.started,test_fixation.started,test_fixation.stopped,goStim_test.started,goResp_test.started,stopSignal_test.started,stopSignal_test.stopped,goStim_test.stopped,goResp_test.stopped,goResp_test.keys,goResp_test.corr,EndingSSD,goResp_test.rt,text_6.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,Test Block: 2,Test Block: 3,ending_text.started,end_resp.started,end_resp.keys,end_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,"[{'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}]","[{'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}]",551.790081102401,551.790081102401,return,17.984788093715906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
None,None,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,569.8231529630721,569.8231529630721,623.8420179374516,go,squareblack.png,right,0.35,623.8648862950504,623.8648862950504,624.3578637950122,624.3578637950122,624.3744833692908,624.7083151750267,625.2088834270835,625.358961109072,626.360249556601,626.3768419101834,right,1,0.6777668744325638,626.3768419101834,626.3768419101834,626.8873217888176,626.8873217888176,0.0027160756289958954,0.4895786680281162,0.8400293551385403,626.8618469871581,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
None,None,0,0,0,0,0,1,1,2,,,,,,,,,,,,,,,,,626.8623831644654,go,circleblack.png,left,0.35,626.8873217888176,626.8873217888176,627.3779713772237,627.3779713772237,627.3948117047548,627.7286390066147,628.229039978236,628.3791409432888,629.380658429116,629.3967481255531,left,1,0.5719687230885029,629.3967481255531,629.3967481255531,629.9020301960409,629.9020301960409,0.007875360548496246,0.489550169557333,0.8397220820188522,629.8814855106175,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
$currentCorrectResponse,$currentGoStim,0,0,0,0,0,2,2,0,,,,,,,,,,,,,,,,,629.8819033540785,go,squareblack.png,right,0.35,629.9020301960409,629.9020301960409,630.3980764187872,630.3980764187872,630.4145448021591,630.748407561332,631.248993460089,631.3993206843734,632.4002584293485,632.4167013689876,right,1,0.3348638787865639,632.4167013689876,632.4167013689876,632.9214649535716,632.9214649535716,0.0017782486975193024,0.4896636791527271,0.8404135778546333,632.9016328752041,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
None,None,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,632.9020778723061,go,squareblack.png,right,0.35,632.9214649535716,632.9214649535716,633.4181017391384,633.4181017391384,633.4344714581966,633.768265876919,634.2687361091375,634.4189280606806,635.4200569950044,635.4369592219591,right,1,0.4609313942492008,635.4369592219591,635.4369592219591,635.9410116150975,635.9410116150975,0.0014062747359275818,0.48989809677004814,0.840204581618309,635.9215710349381,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
$currentCorrectResponse,$currentGoStim,0,0,0,0,1,0,4,0,,,,,,,,,,,,,,,,,635.9219963662326,stop,squareblack.png,right,0.35,635.9410116150975,635.9410116150975,636.4380233436823,636.4380233436823,636.4546913467348,636.7881862558424,637.2887152694166,637.4389112256467,638.4398757219315,638.4568470269442,right,1,0.4745323322713375,638.4568470269442,638.4568470269442,638.9607460200787,638.9607460200787,0.0012263357639312744,0.48994044959545135,0.8403805457055569,638.941506922245,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
None,None,0,0,0,0,1,1,5,3,,,,,,,,,,,,,,,,,638.9419296979904,go,squareblack.png,right,0.3,638.9607460200787,638.9607460200787,639.4578039832413,639.4578039832413,639.4744808152318,639.7580627948046,640.2587495930493,640.4584930948913,641.460167221725,641.460167221725,right,1,0.5180616341531277,641.460167221725,641.460167221725,641.9652176424861,641.9652176424861,0.0011466778814792633,0.4900019243359566,0.7902319766581059,641.9448573254049,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
$currentCorrectResponse,$currentGoStim,0,0,0,0,1,2,6,0,,,,,,,,,,,,,,,,,641.9452792741358,go,circleblack.png,left,0.3,641.9652176424861,641.9652176424861,642.4612563252449,642.4612563252449,642.4779799431562,642.7616096176207,643.2619002684951,643.4621674008667,644.4634174667299,644.4799848943949,left,1,0.5568850226700306,644.4799848943949,644.4799848943949,644.9845701791346,644.9845701791346,0.0018381252884864807,0.4898195303976536,0.7903288342058659,644.9648191481829,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
None,None,0,0,0,0,1,3,7,1,,,,,,,,,,,,,,,,,644.9652405902743,stop,circleblack.png,left,0.3,644.9845701791346,644.9845701791346,645.4811834990978,645.4811834990978,645.497740034014,645.7814090251923,646.2820162549615,646.4824343174696,647.4835629612207,647.5001263059676,None,0,,647.5001263059676,647.5001263059676,648.0049596913159,648.0049596913159,0.0012681595981121063,0.49006031826138496,0.7904544398188591,647.9851240366697,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
None,None,0,0,0,0,2,0,8,2,,,,,,,,,,,,,,,,,647.9855511449277,stop,squareblack.png,right,0.35,648.0049596913159,648.0049596913159,648.5012621581554,648.5012621581554,648.5178779661655,648.8517694585025,649.3526934571564,649.5017074644566,650.5034275352955,650.5204490199685,right,1,0.3850574493408203,650.5204490199685,650.5204490199685,,,0.001648690551519394,0.49002422764897346,0.8403357602655888,651.0049316138029,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
None,None,0,0,0,0,2,1,9,3,,,,,,,,,,,,,,,,,651.0053681582212,go,circleblack.png,left,0.3,651.0247521847486,651.0247521847486,651.5211775042117,651.5211775042117,651.5379109196365,651.8218011073768,652.3222424276173,652.5223170444369,653.5234278403223,653.540047544986,left,1,0.5038093216717243,653.540047544986,653.540047544986,,,0.0017154887318611145,0.48996587470173836,0.7902550101280212,654.0250201784074,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
None,None,0,0,0,0,2,2,10,1,,,,,,,,,,,,,,,,,654.0254408121109,stop,circleblack.png,left,0.3,654.0446250028908,654.0446250028908,654.5413073152304,654.5413073152304,654.5579988323152,654.8414838351309,655.341919913888,655.5425545871258,656.5433874242008,656.5599846914411,None,0,,656.5599846914411,656.5599846914411,,,0.0013401992619037628,0.4898413196206093,0.7901855707168579,657.0447393357754,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
None,None,0,0,0,0,2,3,11,2,,,,,,,,,,,,,,,,,657.0451615899801,go,circleblack.png,left,0.35,657.0645781010389,657.0645781010389,657.5610733926296,657.5610733926296,657.5781468153,657.9115022793412,658.4119917824864,658.562308371067,659.563387658447,659.5799692422152,left,1,0.5315041914582253,659.5799692422152,659.5799692422152,660.0845582894981,660.0845582894981,0.0013278163969516754,0.48994825780391693,0.8409856408834457,660.0649122819304,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
None,None,0,0,0,0,3,0,12,1,,,,,,,,,,,,,,,,,660.0653303712606,go,circleblack.png,left,0.35,660.0845582894981,660.0845582894981,660.581424549222,660.581424549222,660.5981026552618,660.9318012930453,661.4321176446974,661.5822758376598,662.5835300423205,662.6000007018447,left,1,0.46930568665266037,662.6000007018447,662.6000007018447,663.1048919260502,663.1048919260502,0.0012436695396900177,0.48981792852282524,0.8402157984673977,663.085039164871,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
None,None,0,0,0,0,3,1,13,1,,,,,,,,,,,,,,,,,663.0854619853199,go,squareblack.png,right,0.35,663.1048919260502,663.1048919260502,663.6015701591969,663.6015701591969,663.6179258041084,663.9518356248736,664.452138826251,664.6022752299905,665.6035975813866,665.6199912726879,right,1,0.5514435283839703,665.6199912726879,665.6199912726879,666.1245975494385,666.1245975494385,0.0016857050359249115,0.4900036007165909,0.8402682468295097,666.1048938483,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
$currentCorrectResponse,$currentGoStim,0,0,0,0,3,2,14,0,,,,,,,,,,,,,,,,,666.105340976268,stop,squareblack.png,right,0.35,666.1245975494385,666.1245975494385,666.6213227920234,666.6213227920234,666.6377889290452,666.9714583344758,667.472131498158,667.6221020370722,668.6234346851707,668.6400242298841,right,1,0.49603237584233284,668.6400242298841,668.6400242298841,669.1451947540045,669.1451947540045,0.0011792667210102081,0.4900621920824051,0.8404289707541466,669.1249413564801,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
$currentCorrectResponse,$currentGoStim,0,0,0,0,3,3,15,0,,,,,,,,,,,,,,,,,669.1253596246243,stop,circleblack.png,left,0.3,669.1451947540045,669.1451947540045,669.6410355567932,669.6410355567932,669.6577431447804,669.9413924068213,670.441859934479,670.642181057483,671.6432474255562,671.659960705787,left,1,0.39688021317124367,671.659960705787,671.659960705787,,,0.001825045794248581,0.4898938126862049,0.7903733104467392,672.1447023265064,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
None,None,0,0,0,0,4,0,16,2,,,,,,,,,,,,,,,,,672.1451255269349,go,squareblack.png,right,0.25,672.1646554619074,672.1646554619074,672.6677204072475,672.6677204072475,672.6677204072475,672.9113644436002,673.4121437557042,673.6790551021695,674.6799623593688,674.6799623593688,right,1,0.562642227858305,674.6799623593688,674.6799623593688,675.1848726682365,675.1848726682365,0.0017895884811878204,0.5061800740659237,0.7398409433662891,675.165023162961,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
None,None,0,0,0,0,4,1,17,2,,,,,,,,,,,,,,,,,675.1654723025858,go,squareblack.png,right,0.25,675.1848726682365,675.1848726682365,675.6811522655189,675.6811522655189,675.6979615613818,675.9314001724124,676.4308635294437,676.6817177571356,677.6834164373577,677.7000350356102,right,1,0.37785664945840836,677.7000350356102,677.7000350356102,678.204943574965,678.204943574965,0.0012844651937484741,0.4897412993013859,0.7399949058890343,678.1850413158536,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
None,None,0,0,0,0,4,2,18,2,,,,,,,,,,,,,,,,,678.1854632645845,stop,circleblack.png,left,0.25,678.204943574965,678.204943574965,678.7007423192263,678.7007423192263,678.7178762592375,678.9515012875199,679.4514774009585,679.7022762075067,680.7035317756236,680.7202555574477,None,0,,680.7202555574477,680.7202555574477,681.2241146340966,681.2241146340966,0.0017858371138572693,0.48928411304950714,0.7403938509523869,681.2049785405397,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
$currentCorrectResponse,$currentGoStim,0,0,0,0,4,3,19,0,,,,,,,,,,,,,,,,,681.2053994759917,go,circleblack.png,left,0.3,681.2241146340966,681.2241146340966,681.7214098162949,681.7214098162949,681.7378923110664,682.0214778110385,682.5225193686783,682.7213879562914,683.7236628644168,683.7236628644168,left,1,0.5937439166009426,683.7236628644168,683.7236628644168,684.2277254424989,684.2277254424989,0.0012586601078510284,0.49004239216446877,0.7905658148229122,684.2081133276224,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
None,None,0,0,0,0,5,0,20,1,,,,,,,,,,,,,,,,,684.2086317576468,go,circleblack.png,left,0.3,684.2277254424989,684.2277254424989,684.7244581729174,684.7244581729174,684.741531137377,685.0253165736794,685.5248417928815,685.7254524491727,686.7267791181803,686.7267791181803,left,1,0.7004605866968632,686.7267791181803,686.7267791181803,687.2324871048331,687.2324871048331,0.0012479238212108612,0.4898967258632183,0.7902987375855446,687.2116276919842,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
None,None,0,0,0,0,5,1,21,3,,,,,,,,,,,,,,,,,687.2121547833085,go,squareblack.png,right,0.3,687.2324871048331,687.2324871048331,687.7279893271625,687.7279893271625,687.7444902434945,688.0279653817415,688.5285485908389,688.7288121469319,689.7299819253385,689.746752846986,right,1,0.585492629557848,689.746752846986,689.746752846986,690.2511291503906,690.2511291503906,0.0023027919232845306,0.4892987608909607,0.7897004336118698,690.2315447889268,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
None,None,0,0,0,0,5,2,22,3,,,,,,,,,,,,,,,,,690.2319861911237,stop,squareblack.png,right,0.3,690.2511291503906,690.2511291503906,690.748074516654,690.748074516654,690.7643232643604,691.0479499660432,691.5485770516098,691.7489041462541,692.7499910630286,692.76681445539,None,0,,692.76681445539,692.76681445539,,,0.0011710263788700104,0.4898986853659153,0.790594320744276,693.251522090286,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
None,None,0,0,0,0,5,3,23,1,,,,,,,,,,,,,,,,,693.2519392855465,go,circleblack.png,left,0.35,693.271725486964,693.271725486964,693.7676060795784,693.7676060795784,693.7845660746098,694.1182915046811,694.6175336129963,694.7681332044303,695.7701016105711,695.7868665680289,left,1,0.5449345409870148,695.7868665680289,695.7868665680289,696.2897228561342,696.2897228561342,0.0018758438527584076,0.4907006025314331,0.8408025912940502,696.2716438621283,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
,,0,0,0,0,,,,,,,,,,,,,"[{'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.2897228561342,696.2897228561342,None,,,,,,,,,,,,,,,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,763.0537429377437,stop,circleblack.png,left,0.35,,,,,,,,,,,,,,,,,,0.002185758203268051,0.49774540588259697,0.8482606932520866,765.5649206005037,test,1,,,,756.3034276776016,756.3034276776016,763.0742997601628,763.5782673694193,763.5782673694193,763.5782673694193,763.9285854771733,764.4290273040533,764.5796551182866,765.5844546481967,None,0,0.4,,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
None,None,,,,,,,,,0,0,0,0,0,1,1,2,,,,,,,,,765.5654570385814,go,squareblack.png,right,0.4,,,,,,,,,,,,,,,,,,0.001800544559955597,0.4896294102072716,,768.0679324306548,test,1,,,,,,765.5844546481967,766.0975038930774,766.0809425488114,766.0809425488114,766.4814674183726,766.9817545972764,767.0820000059903,768.0873336270452,right,1,0.4,0.4416556917130947,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
None,None,,,,,,,,,0,0,0,0,0,2,2,3,,,,,,,,,768.068362697959,stop,circleblack.png,left,0.4,,,,,,,,,,,,,,,,,,0.0018994733691215515,0.489648062735796,0.8900416344404221,770.5704557560384,test,1,,,,,,768.0873336270452,768.6005899421871,768.583695102483,768.583695102483,768.9840707592666,769.4841627031565,769.5840598642826,770.5891661122441,left,1,0.35,0.47907866165041924,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
None,None,,,,,,,,,0,0,0,0,0,3,3,2,,,,,,,,,770.5708907991648,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,,,,0.0012992620468139648,0.48973968252539635,,773.073440246284,test,1,,,,,,770.5891661122441,771.1032873764634,771.0864594504237,771.0864594504237,771.4369838051498,771.9372734427452,772.0875021442771,773.0922524295747,left,1,0.35,0.4050549529492855,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
None,None,,,,,,,,,0,0,0,0,1,0,4,3,,,,,,,,,773.0738746151328,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,,,,0.0014044903218746185,0.48981505259871483,,775.575949318707,test,1,,,,,,773.0922524295747,773.6058923825622,773.5892543829978,773.5892543829978,773.9397707693279,774.4565283767879,774.5897585749626,775.5951856859028,left,1,0.35,0.4680304378271103,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
None,None,,,,,,,,,0,0,0,0,1,1,5,2,,,,,,,,,775.5764055624604,stop,squareblack.png,right,0.35,,,,,,,,,,,,,,,,,,0.0017159916460514069,0.48994823545217514,0.8401827849447727,778.0787383057177,test,1,,,,,,775.5951856859028,776.1086178980768,776.0922495126724,776.0922495126724,776.4422372616827,776.9428971447051,777.0930268280208,778.0981126017869,right,1,0.3,0.44413357228040695,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
None,None,,,,,,,,,0,0,0,0,1,2,6,2,,,,,,,,,778.0791742652655,go,circleblack.png,left,0.3,,,,,,,,,,,,,,,,,,0.001779012382030487,0.4896746538579464,,780.5817587301135,test,1,,,,,,778.0981126017869,778.6114890091121,778.5948429591954,778.5948429591954,778.8951418362558,779.395550403744,779.5957724153996,780.601092107594,left,1,0.3,0.44789308309555054,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,1,3,7,0,,,,,,,,,780.582207635045,go,squareblack.png,right,0.3,,,,,,,,,,,,,,,,,,0.0017654374241828918,0.48935093358159065,,783.0843580365181,test,1,,,,,,780.601092107594,781.1140830293298,781.0974359028041,781.0974359028041,781.3978519663215,781.8971792086959,782.0980113111436,783.1030747555196,right,1,0.3,0.4647258557379246,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
None,None,,,,,,,,,0,0,0,0,2,0,8,2,,,,,,,,,783.0847955271602,go,squareblack.png,right,0.3,,,,,,,,,,,,,,,,,,0.001261141151189804,0.48986514657735825,,785.5871773660183,test,1,,,,,,783.1030747555196,783.6169969625771,783.600265506655,783.600265506655,783.900872733444,784.4010368846357,784.600997492671,785.6059427857399,right,1,0.3,0.42192434147000313,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
