corrGoResp,shape,practiceBlocks.thisRepN,practiceBlocks.thisTrialN,practiceBlocks.thisN,practiceBlocks.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,stopBlocks.thisRepN,stopBlocks.thisTrialN,stopBlocks.thisN,stopBlocks.thisIndex,testTrials.thisRepN,testTrials.thisTrialN,testTrials.thisN,testTrials.thisIndex,stopPracTrialList,Test Block: 1,welcome.started,start_exp.started,start_exp.keys,start_exp.rt,instrStopText.started,start_prac.started,StartTrialTimeStamp,trialType,goStim,correctResponse,ssd,fixation.started,rules.started,goStim.started,goResp.started,fixation.stopped,stopSignal.started,stopSignal.stopped,goStim.stopped,goResp.stopped,rules.stopped,goResp.keys,goResp.corr,text.started,rules_2.started,fixationOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,Phase,Block,goResp.rt,text.stopped,rules_2.stopped,text_5.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.started,testText.started,test_fixation.started,test_fixation.stopped,goStim_test.started,goResp_test.started,stopSignal_test.started,stopSignal_test.stopped,goStim_test.stopped,goResp_test.stopped,goResp_test.keys,goResp_test.corr,goResp_test.rt,EndingSSD,text_6.started,key_resp_4.started,key_resp_4.keys,Test Block: 2,key_resp_4.rt,Test Block: 3,ending_text.started,end_resp.started,end_resp.keys,end_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
None,None,,,,,,,,,1,0,1,0,8,3,35,1,,,,,,,,,3795.137121256441,go,squareblack.png,right,0.55,,,,,,,,,,,,,,,0.0025166943669319153,0.4890205189585686,,3797.639068968594,test,2,,,,,,,,,,3795.1564790681005,3795.6693087369204,3795.6527235135436,3795.6527235135436,3796.2030652947724,3796.7036300376058,3796.653740745038,3797.6597083322704,right,1,0.9486442320048809,0.55,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
None,None,,,,,,,,,1,0,1,0,9,0,36,1,,,,,,,,,3797.6395228132606,go,circleblack.png,left,0.55,,,,,,,,,,,,,,,0.0028301775455474854,0.488424863666296,,3800.1421600952744,test,2,,,,,,,,,,3797.6597083322704,3798.1711602695286,3798.154936544597,3798.154936544597,3798.7061150856316,3799.206441257149,3799.1562977209687,3800.160981480032,left,1,0.8846767619252205,0.55,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
None,None,,,,,,,,,1,0,1,0,9,1,37,2,,,,,,,,,3800.142601110041,go,circleblack.png,left,0.55,,,,,,,,,,,,,,,0.0013456791639328003,0.4896853528916836,,3802.6448806859553,test,2,,,,,,,,,,3800.160981480032,3800.6749417223036,3800.6581691130996,3800.6581691130996,3801.209014441818,3801.7094015553594,3801.659994646907,3802.6641232185066,left,1,0.862103670835495,0.55,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
None,None,,,,,,,,,1,0,1,0,9,2,38,3,,,,,,,,,3802.6453093625605,go,squareblack.png,right,0.55,,,,,,,,,,,,,,,0.0016783736646175385,0.4897194392979145,,3805.1475402079523,test,2,,,,,,,,,,3802.6641232185066,3803.177588302642,3803.160939902067,3803.160939902067,3803.7114745527506,3804.2121037840843,3804.1624478138983,3805.1660601347685,right,1,1.068779319524765,0.55,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
None,None,,,,,,,,,1,0,1,0,9,3,39,1,,,,,,,,,3805.147977333516,go,squareblack.png,right,0.55,,,,,,,,,,,,,,,0.0012310072779655457,0.4896847903728485,,3807.6502393186092,test,2,,,,,,,,,,3805.1660601347685,3805.6800828799605,3805.6634894944727,3805.6634894944727,3806.214174401015,3806.714288815856,3806.6639639250934,3807.669614661485,right,1,0.5184640996158123,0.55,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
None,None,,,,,,,,,1,0,1,0,10,0,40,3,,,,,,,,,3807.6506764665246,stop,circleblack.png,left,0.55,,,,,,,,,,,,,,,0.0018548965454101562,0.4899379014968872,1.0403079092502594,3810.1531140729785,test,2,,,,,,,,,,3807.669614661485,3808.182812154293,3808.1661647744477,3808.1661647744477,3808.7169509343803,3809.216028228402,3809.1661080121994,3810.1736927740276,left,1,0.6651342734694481,0.5,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
None,None,,,,,,,,,1,0,1,0,10,1,41,1,,,,,,,,,3810.153561796993,stop,circleblack.png,left,0.5,,,,,,,,,,,,,,,0.0022274143993854523,0.48852016776800156,0.9890984930098057,3812.6557452194393,test,2,,,,,,,,,,3810.1736927740276,3810.6857743375003,3810.6693954207003,3810.6693954207003,3811.169680390507,3811.6688187383115,3811.6688187383115,3812.674898825586,left,1,0.6667237430810928,0.45,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
None,None,,,,,,,,,1,0,1,0,10,2,42,2,,,,,,,,,3812.656179599464,stop,squareblack.png,right,0.45,,,,,,,,,,,,,,,0.0017505288124084473,0.49002091214060783,0.9403418600559235,3815.158769931644,test,2,,,,,,,,,,3812.674898825586,3813.188916541636,3813.171820938587,3813.171820938587,3813.622406002134,3814.122168879956,3814.172983713448,3815.177515976131,right,1,0.4721785821020603,0.4,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
None,None,,,,,,,,,1,0,1,0,10,3,43,1,,,,,,,,,3815.159210294485,go,squareblack.png,right,0.4,,,,,,,,,,,,,,,0.0012998692691326141,0.48991670832037926,,3817.661780241877,test,2,,,,,,,,,,3815.177515976131,3815.6914717406034,3815.6748399548233,3815.6748399548233,3816.07526287809,3816.5756466947496,3816.675825059414,3817.681101564318,right,1,0.806017279624939,0.4,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
None,None,,,,,,,,,1,0,1,0,11,0,44,2,,,,,,,,,3817.6622293442488,go,circleblack.png,left,0.4,,,,,,,,,,,,,,,0.0019552595913410187,0.48960935324430466,,3820.164112009108,test,2,,,,,,,,,,3817.681101564318,3818.1941519901156,3818.177672997117,3818.177672997117,3818.577931135893,3819.0790783129632,3819.1784315891564,3820.1833938136697,left,1,0.8848843015730381,0.4,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
None,None,,,,,,,,,1,0,1,0,11,1,45,2,,,,,,,,,3820.1645503006876,go,squareblack.png,right,0.4,,,,,,,,,,,,,,,0.0016986429691314697,0.48999181017279625,,3822.6668841168284,test,2,,,,,,,,,,3820.1833938136697,3820.697068002075,3820.6802064478397,3820.6802064478397,3821.0806885026395,3821.581339675933,3821.681654691696,3822.686511337757,right,1,1.0893478505313396,0.4,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
None,None,,,,,,,,,1,0,1,0,11,2,46,2,,,,,,,,,3822.667331356555,go,circleblack.png,left,0.4,,,,,,,,,,,,,,,0.0017551518976688385,0.4896647743880749,,3825.1698939464986,test,2,,,,,,,,,,3822.686511337757,3823.1997291073203,3823.182868707925,3823.182868707925,3823.5835776776075,3824.0840218029916,3824.184198882431,3825.1890830658376,left,1,0.7147308997809887,0.4,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,11,3,47,0,,,,,,,,,3825.170333124697,stop,squareblack.png,right,0.4,,,,,,,,,,,,,,,0.0016561374068260193,0.48953480646014214,0.889871709048748,3827.672826793045,test,2,,,,,,,,,,3825.1890830658376,3825.702220417559,3825.685836263001,3825.685836263001,3826.086107637733,3826.586710587144,3826.6867940090597,3827.6887479387224,None,0,,0.45,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3827.6887479387224,3827.6887479387224,return,"[{'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}]",8.420679487287998,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
None,None,,,,,,,,,2,0,2,0,0,0,0,1,,,,,,,,,3836.131442192942,go,circleblack.png,left,0.45,,,,,,,,,,,,,,,0.0019094981253147125,0.49048979952931404,,3838.6344853639603,test,3,,,,,,,,,,3836.1508127115667,3836.664643507451,3836.647682964802,3836.647682964802,3837.09841767326,3837.59879232198,3837.648871175945,3838.6536380648613,left,1,0.6126363649964333,0.45,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
None,None,,,,,,,,,2,0,2,0,0,1,1,3,,,,,,,,,3838.635021995753,go,circleblack.png,left,0.45,,,,,,,,,,,,,,,0.0014054886996746063,0.48967575281858444,,3841.1373590528965,test,3,,,,,,,,,,3838.6536380648613,3839.1673478856683,3839.1507704481483,3839.1507704481483,3839.6010611988604,3840.1003455631435,3840.15112227574,3841.1562857553363,left,1,0.5597669966518879,0.45,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
None,None,,,,,,,,,2,0,2,0,0,2,2,3,,,,,,,,,3841.1377879083157,stop,circleblack.png,left,0.45,,,,,,,,,,,,,,,0.001397542655467987,0.4897284656763077,0.94042744114995,3843.640321921557,test,3,,,,,,,,,,3841.1562857553363,3841.6699831970036,3841.6535411290824,3841.6535411290824,3842.1038373187184,3842.603337138891,3842.6540236622095,3843.664597414434,left,1,0.5478193014860153,0.4,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
None,None,,,,,,,,,2,0,2,0,0,3,3,1,,,,,,,,,3843.640760689974,go,squareblack.png,right,0.4,,,,,,,,,,,,,,,0.007428348064422607,0.4894767962396145,,3846.1427524127066,test,3,,,,,,,,,,3843.664597414434,3844.1728650443256,3844.1561065278947,3844.1561065278947,3844.5567548684776,3845.0573505200446,3845.157274518162,3846.161479946226,right,1,1.0435172319412231,0.4,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,1,0,4,0,,,,,,,,,3846.143199618906,go,squareblack.png,right,0.4,,,,,,,,,,,,,,,0.001257631927728653,0.48988455161452293,,3848.6455777324736,test,3,,,,,,,,,,3846.161479946226,3846.6756277121603,3846.6588821411133,3846.6588821411133,3847.0594050697982,3847.5600025355816,3847.6599034182727,3848.6674046181142,right,1,0.893393162637949,0.4,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
None,None,,,,,,,,,2,0,2,0,1,1,5,1,,,,,,,,,3848.6460140161216,stop,squareblack.png,right,0.4,,,,,,,,,,,,,,,0.001223929226398468,0.48605016618967056,0.8864743448793888,3851.1481395810843,test,3,,,,,,,,,,3848.6674046181142,3849.1783177666366,3849.1614768728614,3849.1614768728614,3849.5619540028274,3850.0623262524605,3850.1625775396824,3851.167522318661,None,0,,0.45,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
None,None,,,,,,,,,2,0,2,0,1,2,6,2,,,,,,,,,3851.1485742367804,go,circleblack.png,left,0.45,,,,,,,,,,,,,,,0.001916404813528061,0.48968495056033134,,3853.650990527123,test,3,,,,,,,,,,3851.167522318661,3851.6808384917676,3851.6641341410577,3851.6641341410577,3852.1147207655013,3852.6153486818075,3852.6639342308044,3853.670288577676,left,1,0.6850155182182789,0.45,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
None,None,,,,,,,,,2,0,2,0,1,3,7,2,,,,,,,,,3853.6514347195625,stop,squareblack.png,right,0.45,,,,,,,,,,,,,,,0.0017626136541366577,0.48945391550660133,0.9399611949920654,3856.154006816447,test,3,,,,,,,,,,3853.670288577676,3854.183696296066,3854.167084850371,3854.167084850371,3854.617580026388,3855.118021223694,3855.168111924082,3856.1731908991933,None,0,,0.5,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
None,None,,,,,,,,,2,0,2,0,2,0,8,1,,,,,,,,,3856.154441971332,stop,circleblack.png,left,0.5,,,,,,,,,,,,,,,0.0016377829015254974,0.4895975887775421,0.9904720298945904,3858.656929180026,test,3,,,,,,,,,,3856.1731908991933,3856.6866399645805,3856.6700206138194,3856.6700206138194,3857.170408230275,3857.6696391552687,3857.6696391552687,3858.676049821079,left,1,0.6382174454629421,0.45,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
None,None,,,,,,,,,2,0,2,0,2,1,9,1,,,,,,,,,3858.6573652997613,go,squareblack.png,right,0.45,,,,,,,,,,,,,,,0.0017294436693191528,0.48938167095184326,,3861.159161783755,test,3,,,,,,,,,,3858.676049821079,3859.189304020256,3859.1726960092783,3859.1726960092783,3859.6232353560627,3860.1238153614104,3860.173783496022,3861.178635176271,right,1,0.7535458989441395,0.45,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
None,None,,,,,,,,,2,0,2,0,2,2,10,2,,,,,,,,,3861.159592386335,go,circleblack.png,left,0.45,,,,,,,,,,,,,,,0.0018370486795902252,0.4895622991025448,,3863.6621121689677,test,3,,,,,,,,,,3861.178635176271,3861.6919135563076,3861.6752912811935,3861.6752912811935,3862.125746447593,3862.6249622814357,3862.6751115582883,3863.681401822716,left,1,0.6197637543082237,0.45,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,2,3,11,0,,,,,,,,,3863.662548493594,go,squareblack.png,right,0.45,,,,,,,,,,,,,,,0.0017031840980052948,0.48980868607759476,,3866.1649092137814,test,3,,,,,,,,,,3863.681401822716,3864.1948038227856,3864.178332466632,3864.178332466632,3864.6287082992494,3865.129093132913,3865.1791873909533,3866.1837070845068,right,1,0.8180082067847252,0.45,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,3,0,12,0,,,,,,,,,3866.1653447523713,go,squareblack.png,right,0.45,,,,,,,,,,,,,,,0.0013195499777793884,0.4899865798652172,,3868.66787391901,test,3,,,,,,,,,,3866.1837070845068,3866.6975117884576,3866.680943559855,3866.680943559855,3867.1316510736942,3867.632070865482,3867.6822807379067,3868.6866927556694,right,1,0.8439252488315105,0.45,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,3,1,13,0,,,,,,,,,3868.6683284677565,go,squareblack.png,right,0.45,,,,,,,,,,,,,,,0.0013138428330421448,0.4894927367568016,,3871.1702800542116,test,3,,,,,,,,,,3868.6866927556694,3869.2003533430398,3869.1837605424225,3869.1837605424225,3869.634303845465,3870.1346963196993,3870.184753779322,3871.189569979906,right,1,0.8315268903970718,0.45,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
None,None,,,,,,,,,2,0,2,0,3,2,14,1,,,,,,,,,3871.170714817941,stop,circleblack.png,left,0.45,,,,,,,,,,,,,,,0.001822587102651596,0.4896183982491493,0.9403968937695026,3873.672887582332,test,3,,,,,,,,,,3871.189569979906,3871.702989920974,3871.686359450221,3871.686359450221,3872.1368556916714,3872.637240625918,3872.687302879989,3873.6913460865617,None,0,,0.5,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
None,None,,,,,,,,,2,0,2,0,3,3,15,3,,,,,,,,,3873.6733197383583,stop,circleblack.png,left,0.5,,,,,,,,,,,,,,,0.0012571997940540314,0.4898632578551769,0.9904264025390148,3876.1757977344096,test,3,,,,,,,,,,3873.6913460865617,3874.205743663013,3874.1890363134444,3874.1890363134444,3874.689547814429,3875.1900815069675,3875.1900815069675,3876.1949170157313,None,0,,0.55,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
None,None,,,,,,,,,2,0,2,0,4,0,16,3,,,,,,,,,3876.1762257814407,go,squareblack.png,right,0.55,,,,,,,,,,,,,,,0.0016817040741443634,0.48984479904174805,,3878.678635906428,test,3,,,,,,,,,,3876.1949170157313,3876.7086797319353,3876.6919526979327,3876.6919526979327,3877.2427132874727,3877.741989362985,3877.692966006696,3878.697516180575,right,1,0.7559238821268082,0.55,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
None,None,,,,,,,,,2,0,2,0,4,1,17,2,,,,,,,,,3878.6790715567768,go,squareblack.png,right,0.55,,,,,,,,,,,,,,,0.0012207739055156708,0.48976506665349007,,3881.1815166398883,test,3,,,,,,,,,,3878.697516180575,3879.211378585547,3879.194698661566,3879.194698661566,3879.745404534042,3880.24585147202,3880.1957684606314,3881.200994398445,right,1,0.7575980834662914,0.55,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
None,None,,,,,,,,,2,0,2,0,4,2,18,1,,,,,,,,,3881.1819442994893,go,circleblack.png,left,0.55,,,,,,,,,,,,,,,0.002054218202829361,0.4895050711929798,,3883.684311386198,test,3,,,,,,,,,,3881.200994398445,3881.7140923403203,3881.697805326432,3881.697805326432,3882.248169925064,3882.7486186921597,3882.6987011134624,3883.7033515162766,left,1,0.8129338100552559,0.55,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
None,None,,,,,,,,,2,0,2,0,4,3,19,1,,,,,,,,,3883.6847424283624,go,circleblack.png,left,0.55,,,,,,,,,,,,,,,0.0014018788933753967,0.48976313695311546,,3886.1868886575103,test,3,,,,,,,,,,3883.7033515162766,3884.2168095186353,3884.200388684869,3884.200388684869,3884.7510915137827,3885.251535590738,3885.2013718299568,3886.2058683633804,left,1,0.8618201054632664,0.55,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,5,0,20,0,,,,,,,,,3886.187330774963,stop,squareblack.png,right,0.55,,,,,,,,,,,,,,,0.0016367286443710327,0.48994022607803345,1.0406031049787998,3888.689853463322,test,3,,,,,,,,,,3886.2058683633804,3886.7197498865426,3886.7029765620828,3886.7029765620828,3887.2537601292133,3887.754090245813,3887.7041222713888,3888.7092095017433,None,0,,0.6,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
None,None,,,,,,,,,2,0,2,0,5,1,21,2,,,,,,,,,3888.6902915909886,go,circleblack.png,left,0.6,,,,,,,,,,,,,,,0.0018874481320381165,0.489422794431448,,3891.1925415731966,test,3,,,,,,,,,,3888.7092095017433,3889.2223570644855,3889.2057708203793,3889.2057708203793,3889.8062696903944,3890.306819010526,3890.205729600042,3891.211403068155,left,1,0.6852013356983662,0.6,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
None,None,,,,,,,,,2,0,2,0,5,2,22,2,,,,,,,,,3891.1930320821702,go,circleblack.png,left,0.6,,,,,,,,,,,,,,,0.0013780631124973297,0.4895313233137131,,3893.695335250348,test,3,,,,,,,,,,3891.211403068155,3891.7252024412155,3891.708711847663,3891.708711847663,3892.3091429546475,3892.8096509091556,3892.709574293345,3893.714944820851,left,1,0.9615300707519054,0.6,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
None,None,,,,,,,,,2,0,2,0,5,3,23,3,,,,,,,,,3893.695774756372,stop,squareblack.png,right,0.6,,,,,,,,,,,,,,,0.0017445720732212067,0.4894685670733452,1.0899743027985096,3896.198049634695,test,3,,,,,,,,,,3893.714944820851,3894.2280162498355,3894.2112687788904,3894.2112687788904,3894.811843343079,3895.31134435907,3895.2125106081367,3896.2165913544595,right,1,0.7367382235825062,0.55,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
None,None,,,,,,,,,2,0,2,0,6,0,24,3,,,,,,,,,3896.1984901577234,stop,squareblack.png,right,0.55,,,,,,,,,,,,,,,0.0012206844985485077,0.48979688808321953,1.0401397049427032,3898.7007327899337,test,3,,,,,,,,,,3896.2165913544595,3896.7307422161102,3896.7141101658344,3896.7141101658344,3897.2649012878537,3897.765858888626,3897.715215317905,3898.7193223536015,None,0,,0.6,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
None,None,,,,,,,,,2,0,2,0,6,1,25,1,,,,,,,,,3898.7011798135936,go,squareblack.png,right,0.6,,,,,,,,,,,,,,,0.0011792220175266266,0.48982057720422745,,3901.203396435827,test,3,,,,,,,,,,3898.7193223536015,3899.233582600951,3899.2168185152113,3899.2168185152113,3899.8174318000674,3900.3180568404496,3900.21793236956,3901.222283001989,right,1,0.9099232479929924,0.6,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,6,2,26,0,,,,,,,,,3901.2038288116455,stop,squareblack.png,right,0.6,,,,,,,,,,,,,,,0.0012012757360935211,0.489868625998497,1.0905423313379288,3903.706315472722,test,3,,,,,,,,,,3901.222283001989,3901.736290961504,3901.719589512795,3901.719589512795,3902.3203616179526,3902.8198372907937,3902.7219948396087,3903.725423950702,right,1,0.5481031313538551,0.55,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,6,3,27,0,,,,,,,,,3903.7067456804216,go,squareblack.png,right,0.55,,,,,,,,,,,,,,,0.0013254731893539429,0.48951227217912674,,3906.2088073045015,test,3,,,,,,,,,,3903.725423950702,3904.238837957382,3904.2222857810557,3904.2222857810557,3904.7730372697115,3905.289084739983,3905.2233936414123,3906.229479148984,right,1,0.7172866836190224,0.55,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
None,None,,,,,,,,,2,0,2,0,7,0,28,3,,,,,,,,,3906.2092378661036,go,circleblack.png,left,0.55,,,,,,,,,,,,,,,0.004015754908323288,0.4897395446896553,,3908.7114521563053,test,3,,,,,,,,,,3906.229479148984,3906.7416984550655,3906.725133765489,3906.725133765489,3907.2755001597106,3907.776091724634,3907.7265504933894,3908.7308982238173,left,1,0.8108071237802505,0.55,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
None,None,,,,,,,,,2,0,2,0,7,1,29,2,,,,,,,,,3908.7118752487004,go,circleblack.png,left,0.55,,,,,,,,,,,,,,,0.001406542956829071,0.4898892715573311,,3911.2146089076996,test,3,,,,,,,,,,3908.7308982238173,3909.244663350284,3909.2278669066727,3909.2278669066727,3909.7783851847053,3910.2788590863347,3910.228902347386,3911.233387351036,left,1,0.9186265915632248,0.55,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
