corrGoResp,shape,practiceBlocks.thisRepN,practiceBlocks.thisTrialN,practiceBlocks.thisN,practiceBlocks.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,stopBlocks.thisRepN,stopBlocks.thisTrialN,stopBlocks.thisN,stopBlocks.thisIndex,testTrials.thisRepN,testTrials.thisTrialN,testTrials.thisN,testTrials.thisIndex,stopPracTrialList,Test Block: 1,welcome.started,start_exp.started,start_exp.keys,start_exp.rt,instrStopText.started,start_prac.started,StartTrialTimeStamp,trialType,goStim,correctResponse,ssd,fixation.started,rules.started,goStim.started,goResp.started,fixation.stopped,stopSignal.started,stopSignal.stopped,goStim.stopped,goResp.stopped,rules.stopped,goResp.keys,goResp.corr,text.started,rules_2.started,fixationOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,Phase,Block,goResp.rt,text.stopped,rules_2.stopped,text_5.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.started,testText.started,test_fixation.started,test_fixation.stopped,goStim_test.started,goResp_test.started,stopSignal_test.started,stopSignal_test.stopped,goStim_test.stopped,goResp_test.stopped,goResp_test.keys,goResp_test.corr,goResp_test.rt,EndingSSD,text_6.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,Test Block: 2,Test Block: 3,ending_text.started,end_resp.started,end_resp.keys,end_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,10,3,43,0,,,,,,,,,1471.8805710449815,go,squareblack.png,right,0.3,,,,,,,,,,,,,,,0.0013771578669548035,0.489675909280777,,1474.3827804848552,test,2,,,,,,,,,,1471.8990319855511,1472.4129447340965,1472.3960569910705,1472.3960569910705,1472.6964397877455,1473.1955645568669,1473.395684339106,1474.401881314814,right,1,0.4893328547477722,0.3,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,11,0,44,0,,,,,,,,,1474.3832060061395,go,squareblack.png,right,0.3,,,,,,,,,,,,,,,0.0012880750000476837,0.48945703729987144,,1476.8857715167105,test,2,,,,,,,,,,1474.401881314814,1474.915564443916,1474.8988220654428,1474.8988220654428,1475.1990493834019,1475.699708737433,1475.8986328318715,1476.9051142632961,right,1,0.5394640043377876,0.3,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,11,1,45,0,,,,,,,,,1476.8862092606723,go,circleblack.png,left,0.3,,,,,,,,,,,,,,,0.001955721527338028,0.48965461924672127,,1479.388292953372,test,2,,,,,,,,,,1476.9051142632961,1477.4182499460876,1477.4017566852272,1477.4017566852272,1477.7018945254385,1478.2025480046868,1478.4014376960695,1479.4074862636626,left,1,0.6124063692986965,0.3,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,11,2,46,0,,,,,,,,,1479.3887659236789,stop,squareblack.png,right,0.3,,,,,,,,,,,,,,,0.0016118325293064117,0.4898625649511814,0.7902642637491226,1481.8902700953186,test,2,,,,,,,,,,1479.4074862636626,1479.9210133850574,1479.904454473406,1479.904454473406,1480.2047919817269,1480.7054283954203,1480.9058326296508,1481.9076359011233,None,0,,0.35,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,11,3,47,0,,,,,,,,,1481.890703331679,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,0.0011972934007644653,0.49053386226296425,,1484.3940333612263,test,2,,,,,,,,,,1481.9076359011233,1482.4074679911137,1482.4074679911137,1482.4074679911137,1482.7575541101396,1483.258547950536,1483.4083161950111,1484.4094217792153,right,1,0.7731832377612591,0.35,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1484.4094217792153,1484.4094217792153,return,3.3748191818594933,"[{'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}]",,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,2,0,2,0,0,0,0,2,,,,,,,,,1487.8137553855777,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,0.00282103568315506,0.49030987173318863,,1490.317231733352,test,3,,,,,,,,,,1487.834105975926,1488.3468564487994,1488.3301519192755,1488.3301519192755,1488.6804423481226,1489.1812007576227,1489.331384845078,1490.3364120945334,left,1,0.5972157344222069,0.35,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,0,1,1,0,,,,,,,,,1490.3177596963942,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,0.0014706626534461975,0.4894411973655224,,1492.8197513520718,test,3,,,,,,,,,,1490.3364120945334,1490.8497924879193,1490.8329345099628,1490.8329345099628,1491.1833174750209,1491.6841190494597,1491.8340208083391,1492.844013337046,left,1,0.7981989718973637,0.35,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,2,0,2,0,0,2,2,3,,,,,,,,,1492.8201862424612,stop,squareblack.png,right,0.35,,,,,,,,,,,,,,,0.007262036204338074,0.48958641290664673,0.84018998965621,1495.3224845044315,test,3,,,,,,,,,,1492.844013337046,1493.352433130145,1493.33605742082,1493.33605742082,1493.6860680766404,1494.185174960643,1494.3359640724957,1495.341785814613,right,1,0.5446146242320538,0.3,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,2,0,2,0,0,3,3,1,,,,,,,,,1495.3229172937572,stop,circleblack.png,left,0.3,,,,,,,,,,,,,,,0.0018699467182159424,0.489762831479311,0.7898849174380302,1497.8254636526108,test,3,,,,,,,,,,1495.341785814613,1495.8551948405802,1495.8384600169957,1495.8384600169957,1496.138874977827,1496.6393555887043,1496.8395762890577,1497.8445367440581,None,0,,0.35,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,1,0,4,0,,,,,,,,,1497.8259035237134,stop,circleblack.png,left,0.35,,,,,,,,,,,,,,,0.0014810487627983093,0.4895888864994049,0.8399612419307232,1500.3281867541373,test,3,,,,,,,,,,1497.8445367440581,1498.3580641970038,1498.3417656943202,1498.3417656943202,1498.6919634640217,1499.1925472468138,1499.3427744023502,1500.3470209240913,None,0,,0.4,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,2,0,2,0,1,1,5,2,,,,,,,,,1500.3286419808865,stop,squareblack.png,right,0.4,,,,,,,,,,,,,,,0.0016687177121639252,0.4898839108645916,0.8903514519333839,1502.8308412395418,test,3,,,,,,,,,,1500.3470209240913,1500.8607596755028,1500.8443023450673,1500.8443023450673,1501.2447237819433,1501.745122116059,1501.8453829325736,1502.8495992720127,None,0,,0.45,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,2,0,2,0,1,2,6,1,,,,,,,,,1502.831278797239,go,squareblack.png,right,0.45,,,,,,,,,,,,,,,0.0013158805668354034,0.4895590990781784,,1505.34356405586,test,3,,,,,,,,,,1502.8495992720127,1503.3637312725186,1503.3468600958586,1503.3468600958586,1503.7974400147796,1504.296466447413,1504.34656143561,1505.361827492714,right,1,0.6287160404026508,0.45,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,1,3,7,0,,,,,,,,,1505.3441316634417,go,circleblack.png,left,0.45,,,,,,,,,,,,,,,0.001772470772266388,0.4948422275483608,,1507.8529656380415,test,3,,,,,,,,,,1505.361827492714,1505.8658672608435,1505.8658672608435,1505.8658672608435,1506.3155359216034,1506.8158663287759,1506.8658258244395,1507.8719302862883,left,1,0.7169083580374718,0.45,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,2,0,2,0,2,0,8,1,,,,,,,,,1507.8533939570189,go,circleblack.png,left,0.45,,,,,,,,,,,,,,,0.0013548694550991058,0.48963719978928566,,1510.3559885248542,test,3,,,,,,,,,,1507.8719302862883,1508.3857415653765,1508.3690266311169,1508.3690266311169,1508.819540373981,1509.319967713207,1509.3688550665975,1510.37538549304,left,1,0.6979814097285271,0.45,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,2,0,2,0,2,1,9,2,,,,,,,,,1510.3564420752227,go,squareblack.png,right,0.45,,,,,,,,,,,,,,,0.0017406083643436432,0.489275224506855,,1512.8582683987916,test,3,,,,,,,,,,1510.37538549304,1510.8886962421238,1510.8717159740627,1510.8717159740627,1511.3220647536218,1511.821362722665,1511.8713967390358,1512.8761885166168,right,1,0.588648360222578,0.45,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,2,0,2,0,2,2,10,3,,,,,,,,,1512.8586956746876,go,squareblack.png,right,0.45,,,,,,,,,,,,,,,0.001197565346956253,0.48993565887212753,,1515.3611243255436,test,3,,,,,,,,,,1512.8761885166168,1513.3911963105202,1513.3744473606348,1513.3744473606348,1513.8249789848924,1514.3244331106544,1514.3743353746831,1515.379907719791,right,1,0.6387366093695164,0.45,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,2,3,11,0,,,,,,,,,1515.3615501858294,go,squareblack.png,right,0.45,,,,,,,,,,,,,,,0.0012064836919307709,0.48994752019643784,,1517.8639521487057,test,3,,,,,,,,,,1515.379907719791,1515.893993318081,1515.877271965146,1515.877271965146,1516.3277170099318,1516.8268936350942,1516.8769037760794,1517.8828462995589,right,1,0.6562405563890934,0.45,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,2,0,2,0,3,0,12,3,,,,,,,,,1517.8644584678113,go,squareblack.png,right,0.45,,,,,,,,,,,,,,,0.0013333000242710114,0.48958635330200195,,1520.3666345067322,test,3,,,,,,,,,,1517.8828462995589,1518.396736573428,1518.3801110982895,1518.3801110982895,1518.830716624856,1519.329908017069,1519.379672601819,1520.3860139921308,right,1,0.6553459651768208,0.45,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,2,0,2,0,3,1,13,1,,,,,,,,,1520.3671405985951,go,circleblack.png,left,0.45,,,,,,,,,,,,,,,0.0018267221748828888,0.4898091293871403,,1522.8694708794355,test,3,,,,,,,,,,1520.3860139921308,1520.899414602667,1520.8829554915428,1520.8829554915428,1521.3333264812827,1521.8338489867747,1521.8838896490633,1522.888730827719,left,1,0.7186003029346466,0.45,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,2,0,2,0,3,2,14,3,,,,,,,,,1522.8699275627732,stop,squareblack.png,right,0.45,,,,,,,,,,,,,,,0.0016307905316352844,0.4895709902048111,0.9399783499538898,1525.372358571738,test,3,,,,,,,,,,1522.888730827719,1523.4021279029548,1523.385654091835,1523.385654091835,1523.8364416770637,1524.3519621379673,1524.385209966451,1525.3916859924793,right,1,0.5797387398779392,0.4,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,3,3,15,0,,,,,,,,,1525.372797433287,go,circleblack.png,left,0.4,,,,,,,,,,,,,,,0.001726742833852768,0.48941828683018684,,1527.875178411603,test,3,,,,,,,,,,1525.3916859924793,1525.9051517024636,1525.8883471265435,1525.8883471265435,1526.288673043251,1526.7880449071527,1526.8879541158676,1527.8941590748727,left,1,0.6010744348168373,0.4,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,2,0,2,0,4,0,16,3,,,,,,,,,1527.875634804368,stop,circleblack.png,left,0.4,,,,,,,,,,,,,,,0.0014673732221126556,0.4896543025970459,0.8901308067142963,1530.377918291837,test,3,,,,,,,,,,1527.8941590748727,1528.4078623205423,1528.3911284692585,1528.3911284692585,1528.7916763536632,1529.2921803556383,1529.3922638185322,1530.3968900963664,None,0,,0.45,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,4,1,17,0,,,,,,,,,1530.3783694468439,go,circleblack.png,left,0.45,,,,,,,,,,,,,,,0.001379840075969696,0.4884810969233513,,1532.8807011954486,test,3,,,,,,,,,,1530.3968900963664,1530.9091075845063,1530.8924213424325,1530.8924213424325,1531.343008197844,1531.8450131304562,1531.8950017243624,1532.900088045746,left,1,0.7018275558948517,0.45,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,4,2,18,0,,,,,,,,,1532.881160479039,go,squareblack.png,right,0.45,,,,,,,,,,,,,,,0.0017157122492790222,0.4896818809211254,,1535.3834365531802,test,3,,,,,,,,,,1532.900088045746,1533.4133672602475,1533.3968993835151,1533.3968993835151,1533.8470551893115,1534.3463283404708,1534.3963972330093,1535.4029297456145,right,1,0.5989114306867123,0.45,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,2,0,2,0,4,3,19,2,,,,,,,,,1535.383866596967,go,circleblack.png,left,0.45,,,,,,,,,,,,,,,0.0018055588006973267,0.4897535443305969,,1537.8861664496362,test,3,,,,,,,,,,1535.4029297456145,1535.916493628174,1535.8994330950081,1535.8994330950081,1536.3498456515372,1536.8507423736155,1536.8993012309074,1537.9055000655353,left,1,0.7462250106036663,0.45,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,2,0,2,0,5,0,20,1,,,,,,,,,1537.8865973465145,go,squareblack.png,right,0.45,,,,,,,,,,,,,,,0.0016342923045158386,0.48954783752560616,,1540.3887473382056,test,3,,,,,,,,,,1537.9055000655353,1538.4189048185945,1538.4022380188107,1538.4022380188107,1538.8526780195534,1539.3520591147244,1539.4021950513124,1540.407246414572,right,1,0.5471100211143494,0.45,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,2,0,2,0,5,1,21,3,,,,,,,,,1540.3891716599464,go,squareblack.png,right,0.45,,,,,,,,,,,,,,,0.001181911677122116,0.49024592712521553,,1542.8916908688843,test,3,,,,,,,,,,1540.407246414572,1540.9217949211597,1540.9049091674387,1540.9049091674387,1541.3553905300796,1541.856247805059,1541.9055920764804,1542.9112291708589,right,1,0.41698378697037697,0.45,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,5,2,22,0,,,,,,,,,1542.892125107348,stop,circleblack.png,left,0.45,,,,,,,,,,,,,,,0.001977585256099701,0.48985161259770393,0.9408152028918266,1545.3946007192135,test,3,,,,,,,,,,1542.9112291708589,1543.424418758601,1543.4078508093953,1543.4078508093953,1543.85846792534,1544.3745186328888,1544.4075537584722,1545.41362580657,left,1,0.5035846754908562,0.4,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,2,0,2,0,5,3,23,2,,,,,,,,,1545.3951401785016,stop,squareblack.png,right,0.4,,,,,,,,,,,,,,,0.001644287258386612,0.4897465966641903,0.8901468180119991,1547.8970428481698,test,3,,,,,,,,,,1545.41362580657,1545.9272338449955,1545.9106886349618,1545.9106886349618,1546.3111487105489,1546.8100814335048,1546.9101290479302,1547.9147496558726,right,1,0.5846478305757046,0.35,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,2,0,2,0,6,0,24,1,,,,,,,,,1547.8974827043712,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,0.0011880695819854736,0.488623958081007,,1550.399784501642,test,3,,,,,,,,,,1547.9147496558726,1548.428408447653,1548.41172734648,1548.41172734648,1548.762118499726,1549.2640081346035,1549.4142180420458,1550.4183094464242,right,1,0.6515570394694805,0.35,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,2,0,2,0,6,1,25,2,,,,,,,,,1550.4002381712198,stop,squareblack.png,right,0.35,,,,,,,,,,,,,,,0.0012677423655986786,0.48990102112293243,0.8402239270508289,1552.9028418585658,test,3,,,,,,,,,,1550.4183094464242,1550.9327918961644,1550.915932700038,1550.915932700038,1551.2664268687367,1551.7654248848557,1551.9156628027558,1552.922115534544,right,1,0.5016906298696995,0.3,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,2,0,2,0,6,2,26,3,,,,,,,,,1552.9032791219652,go,circleblack.png,left,0.3,,,,,,,,,,,,,,,0.00189252570271492,0.48958322778344154,,1555.405433140695,test,3,,,,,,,,,,1552.922115534544,1553.4353854320943,1553.418796747923,1553.418796747923,1553.7191596738994,1554.2200232110918,1554.4199445024133,1555.4243551194668,left,1,0.7639551907777786,0.3,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,2,0,2,0,6,3,27,1,,,,,,,,,1555.4059183821082,go,circleblack.png,left,0.3,,,,,,,,,,,,,,,0.0013960488140583038,0.4898151233792305,,1557.908146288246,test,3,,,,,,,,,,1555.4243551194668,1555.938136100769,1555.9215669743717,1555.9215669743717,1556.2219451218843,1556.7223935760558,1556.9210966080427,1557.9269884973764,left,1,0.6340741701424122,0.3,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,7,0,28,0,,,,,,,,,1557.9085741862655,go,circleblack.png,left,0.3,,,,,,,,,,,,,,,0.0012999549508094788,0.48954974859952927,,1560.4110732115805,test,3,,,,,,,,,,1557.9269884973764,1558.441037479788,1558.4240877218544,1558.4240877218544,1558.724469896406,1559.2235981337726,1559.423841677606,1560.430250775069,left,1,0.40966638550162315,0.3,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,2,0,2,0,7,1,29,3,,,,,,,,,1560.4115295186639,go,squareblack.png,right,0.3,,,,,,,,,,,,,,,0.0017732009291648865,0.48954348266124725,,1562.913737155497,test,3,,,,,,,,,,1560.430250775069,1560.9436926841736,1560.9271095059812,1560.9271095059812,1561.2273225151002,1561.7280382290483,1561.9266976229846,1562.9334947057068,right,1,0.5981983542442322,0.3,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,2,0,2,0,7,2,30,1,,,,,,,,,1562.9141667596996,go,circleblack.png,left,0.3,,,,,,,,,,,,,,,0.0019438043236732483,0.48953353986144066,,1565.4165208600461,test,3,,,,,,,,,,1562.9334947057068,1563.4464515969157,1563.4297327175736,1563.4297327175736,1563.7302656397223,1564.2306365966797,1564.4295821338892,1565.4357413053513,left,1,0.5668909661471844,0.3,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,2,0,2,0,7,3,31,2,,,,,,,,,1565.4169633463025,stop,circleblack.png,left,0.3,,,,,,,,,,,,,,,0.001367419958114624,0.48952558636665344,0.789666298776865,1567.9195989854634,test,3,,,,,,,,,,1565.4357413053513,1565.9490982331336,1565.932434335351,1565.932434335351,1566.232802040875,1566.7333045713603,1566.9337877109647,1567.9385740160942,None,0,,0.35,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,2,0,2,0,8,0,32,1,,,,,,,,,1567.9200434051454,stop,squareblack.png,right,0.35,,,,,,,,,,,,,,,0.0015497691929340363,0.4882628433406353,0.838587112724781,1570.4221829995513,test,3,,,,,,,,,,1567.9385740160942,1568.4505463689566,1568.4339008294046,1568.4339008294046,1568.7842887453735,1569.286249358207,1569.4368316605687,1570.4410836398602,None,0,,0.4,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,2,0,2,0,8,1,33,2,,,,,,,,,1570.4226252958179,go,squareblack.png,right,0.4,,,,,,,,,,,,,,,0.0013174116611480713,0.4895518682897091,,1572.9249585978687,test,3,,,,,,,,,,1570.4410836398602,1570.9537016674876,1570.9382475540042,1570.9382475540042,1571.3385398723185,1571.837661396712,1571.9386890307069,1572.9438250549138,right,1,0.5551028177142143,0.4,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,2,0,2,0,8,2,34,2,,,,,,,,,1572.9253992885351,go,squareblack.png,right,0.4,,,,,,,,,,,,,,,0.001294150948524475,0.4895816706120968,,1575.4276482127607,test,3,,,,,,,,,,1572.9438250549138,1573.457993209362,1573.4411370679736,1573.4411370679736,1573.8413169570267,1574.3418169096112,1574.4420457333326,1575.4472392760217,right,1,0.7566070109605789,0.4,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,2,0,2,0,8,3,35,2,,,,,,,,,1575.4280889816582,stop,circleblack.png,left,0.4,,,,,,,,,,,,,,,0.0020733363926410675,0.48959938809275627,0.8902146741747856,1577.9301883354783,test,3,,,,,,,,,,1575.4472392760217,1575.960375919938,1575.9439372569323,1575.9439372569323,1576.3440837189555,1576.8432963490486,1576.9436861798167,1577.9493492916226,left,1,0.5348110385239124,0.35,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,2,0,2,0,9,0,36,2,,,,,,,,,1577.930626358837,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,0.0015029273927211761,0.4897336810827255,,1580.4330221749842,test,3,,,,,,,,,,1577.9493492916226,1578.4629673287272,1578.446129836142,1578.446129836142,1578.796824786812,1579.2971796616912,1579.4473757259548,1580.4521811679006,left,1,0.7383754514157772,0.35,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
