corrGoResp,shape,practiceBlocks.thisRepN,practiceBlocks.thisTrialN,practiceBlocks.thisN,practiceBlocks.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,stopBlocks.thisRepN,stopBlocks.thisTrialN,stopBlocks.thisN,stopBlocks.thisIndex,testTrials.thisRepN,testTrials.thisTrialN,testTrials.thisN,testTrials.thisIndex,stopPracTrialList,Test Block: 1,welcome.started,start_exp.started,start_exp.keys,start_exp.rt,instrStopText.started,start_prac.started,StartTrialTimeStamp,trialType,goStim,correctResponse,ssd,fixation.started,rules.started,goStim.started,goResp.started,fixation.stopped,stopSignal.started,stopSignal.stopped,goStim.stopped,goResp.stopped,rules.stopped,goResp.keys,goResp.corr,goResp.rt,text.started,rules_2.started,fixationOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,Phase,Block,text.stopped,rules_2.stopped,text_5.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.started,testText.started,test_fixation.started,goStim_test.started,goResp_test.started,test_fixation.stopped,stopSignal_test.started,stopSignal_test.stopped,goStim_test.stopped,goResp_test.stopped,goResp_test.keys,goResp_test.corr,EndingSSD,goResp_test.rt,text_6.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,Test Block: 2,Test Block: 3,ending_text.started,end_resp.started,end_resp.keys,end_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
None,None,,,,,,,,,0,0,0,0,2,0,8,1,,,,,,,,,460.111218996346,go,squareblack.png,right,0.15,,,,,,,,,,,,,,,,0.0011875107884407043,0.48971329629421234,,462.6136786080897,test,1,,,,,,,,,460.1295456588268,460.626750331372,460.626750331372,460.6433767527342,460.7769291512668,461.2760517299175,461.6265702135861,462.63238310441375,right,1,0.15,0.29992061853408813,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
None,None,,,,,,,,,0,0,0,0,2,1,9,2,,,,,,,,,462.61412723362446,go,squareblack.png,right,0.15,,,,,,,,,,,,,,,,0.0012307018041610718,0.489748053252697,,465.1164908222854,test,1,,,,,,,,,462.63238310441375,463.1295008137822,463.1295008137822,463.1462154313922,463.2798073887825,463.78024151548743,464.12944846600294,465.13688362389803,right,1,0.15,0.4657282270491123,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
None,None,,,,,,,,,0,0,0,0,2,2,10,1,,,,,,,,,465.1169250383973,go,circleblack.png,left,0.15,,,,,,,,,,,,,,,,0.002104148268699646,0.4893450662493706,,467.61914263293147,test,1,,,,,,,,,465.13688362389803,465.6323718652129,465.6323718652129,465.6489176303148,465.7824860587716,466.2830233499408,466.6321899369359,467.63820000365376,left,1,0.15,0.367682084441185,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,2,3,11,0,,,,,,,,,467.61958726495504,go,squareblack.png,right,0.15,,,,,,,,,,,,,,,,0.0016591399908065796,0.4896829426288605,,470.12170320376754,test,1,,,,,,,,,467.63820000365376,468.1351642906666,468.1351642906666,468.1517041362822,468.28528079017997,468.78619988262653,469.13468182086945,470.1410638168454,right,1,0.15,0.49654415994882584,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
None,None,,,,,,,,,0,0,0,0,3,0,12,3,,,,,,,,,470.12214706093073,stop,circleblack.png,left,0.15,,,,,,,,,,,,,,,,0.0017464198172092438,0.48989496380090714,0.6407367438077927,472.6249252818525,test,1,,,,,,,,,470.1410638168454,470.63812632486224,470.63812632486224,470.65447825193405,470.7885966449976,471.30398128926754,471.63748521730304,472.64418413862586,left,1,0.1,0.31767532229423523,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
None,None,,,,,,,,,0,0,0,0,3,1,13,2,,,,,,,,,472.62536258250475,go,squareblack.png,right,0.1,,,,,,,,,,,,,,,,0.001840483397245407,0.48960912227630615,,475.12732073292136,test,1,,,,,,,,,472.64418413862586,473.1408052444458,473.1408052444458,473.15603710711,473.23932233825326,473.73977188393474,474.1411682590842,475.1464955471456,right,1,0.1,0.4009314365684986,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
None,None,,,,,,,,,0,0,0,0,3,2,14,2,,,,,,,,,475.12775525823236,stop,circleblack.png,left,0.1,,,,,,,,,,,,,,,,0.001713968813419342,0.4897901937365532,0.5900152325630188,477.63037203252316,test,1,,,,,,,,,475.1464955471456,475.64369409158826,475.64369409158826,475.6602658480406,475.74359941855073,476.2441012561321,476.64317796751857,477.64940022304654,left,1,0.05,0.34782499074935913,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
None,None,,,,,,,,,0,0,0,0,3,3,15,3,,,,,,,,,477.63081903383136,go,circleblack.png,left,0.05,,,,,,,,,,,,,,,,0.0013763494789600372,0.48977041617035866,,480.1332239918411,test,1,,,,,,,,,477.64940022304654,478.1462700329721,478.1462700329721,478.1632092744112,478.19646284356713,478.69717529043555,479.1462343893945,480.15243396535516,left,1,0.05,0.4345092624425888,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
None,None,,,,,,,,,0,0,0,0,4,0,16,1,,,,,,,,,480.1336732469499,go,circleblack.png,left,0.05,,,,,,,,,,,,,,,,0.0014498718082904816,0.4895581118762493,,482.63565120473504,test,1,,,,,,,,,480.15243396535516,480.6489265114069,480.6489265114069,480.6655521132052,480.6994269788265,481.1999245285988,481.6487618125975,482.6546926908195,right,0,0.05,0.3811258561909199,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,4,1,17,0,,,,,,,,,482.63608418405056,go,circleblack.png,left,0.05,,,,,,,,,,,,,,,,0.001378323882818222,0.4896828308701515,,485.13839925453067,test,1,,,,,,,,,482.6546926908195,483.1517486460507,483.1517486460507,483.16886097192764,483.2019599825144,483.70091816037893,484.15135112404823,485.1573829986155,left,1,0.05,0.37318024411797523,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
None,None,,,,,,,,,0,0,0,0,4,2,18,3,,,,,,,,,485.13883797079325,go,squareblack.png,right,0.05,,,,,,,,,,,,,,,,0.0016819089651107788,0.4898267090320587,,487.6413053460419,test,1,,,,,,,,,485.1573829986155,485.65444534644485,485.65444534644485,485.67137952148914,485.7046846114099,486.20521073415875,486.6555465385318,487.6601408869028,right,1,0.05,0.3832845836877823,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
None,None,,,,,,,,,0,0,0,0,4,3,19,2,,,,,,,,,487.6417510062456,stop,squareblack.png,right,0.05,,,,,,,,,,,,,,,,0.0013711601495742798,0.48983147740364075,0.5398290529847145,490.1437451057136,test,1,,,,,,,,,487.6601408869028,488.1573523916304,488.1573523916304,488.17379666119814,488.20736622437835,488.7065755315125,489.1587626412511,490.1628461070359,None,0,0.1,,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
None,None,,,,,,,,,0,0,0,0,5,0,20,1,,,,,,,,,490.14438074827194,stop,squareblack.png,right,0.1,,,,,,,,,,,,,,,,0.001249510794878006,0.4896509163081646,0.5899035111069679,492.6468270011246,test,1,,,,,,,,,490.1628461070359,490.6603757105768,490.6603757105768,490.676547460258,490.76020200923085,491.2606375552714,491.65975984558463,492.6659405641258,right,1,0.05,0.34993088245391846,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
None,None,,,,,,,,,0,0,0,0,5,1,21,1,,,,,,,,,492.64733209460974,go,squareblack.png,right,0.05,,,,,,,,,,,,,,,,0.00134238600730896,0.4894118532538414,,495.1493564285338,test,1,,,,,,,,,492.6659405641258,493.16259330138564,493.16259330138564,493.1794101037085,493.21271051466465,493.71360164135695,494.1624386385083,495.1683414131403,right,1,0.05,0.3953124172985554,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
None,None,,,,,,,,,0,0,0,0,5,2,22,1,,,,,,,,,495.14979419112206,go,squareblack.png,right,0.05,,,,,,,,,,,,,,,,0.0013919509947299957,0.4895373061299324,,497.6524341851473,test,1,,,,,,,,,495.1683414131403,495.66605503484607,495.66605503484607,495.68231323733926,495.7157540805638,496.2162190377712,496.66528667509556,497.6775708682835,right,1,0.05,0.3210540860891342,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
None,None,,,,,,,,,0,0,0,0,5,3,23,2,,,,,,,,,497.65288051217794,go,circleblack.png,left,0.05,,,,,,,,,,,,,,,,0.008581176400184631,0.4897875152528286,,500.15538646280766,test,1,,,,,,,,,497.6775708682835,498.16841550171375,498.16841550171375,498.185112234205,498.2184352912009,498.7198152244091,499.16817075014114,500.1743510775268,left,1,0.05,0.26753755286335945,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
None,None,,,,,,,,,0,0,0,0,6,0,24,2,,,,,,,,,500.1558382809162,go,circleblack.png,left,0.05,,,,,,,,,,,,,,,,0.0013711228966712952,0.48951249942183495,,502.6667274311185,test,1,,,,,,,,,500.1743510775268,500.6717627234757,500.6717627234757,500.68789106607437,500.72162003442645,501.2205638810992,501.6730016991496,502.6899716220796,left,1,0.05,0.3211045451462269,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
None,None,,,,,,,,,0,0,0,0,6,1,25,1,,,,,,,,,502.66771264746785,stop,squareblack.png,right,0.05,,,,,,,,,,,,,,,,0.0018536671996116638,0.4945826008915901,0.5447209514677525,505.1777018234134,test,1,,,,,,,,,502.6899716220796,503.1904496476054,503.1904496476054,503.1904496476054,503.24060855433345,503.74119172617793,504.19022097438574,505.1963737793267,right,1,0.0,0.3521563373506069,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,6,2,26,0,,,,,,,,,505.17813547328115,go,squareblack.png,right,0.0,,,,,,,,,,,,,,,,0.0013311542570590973,0.48971686884760857,,507.68004412949085,test,1,,,,,,,,,505.1963737793267,505.69330263510346,505.69330263510346,505.709809884429,505.69330263510346,506.19385634735227,506.6929913312197,507.6988665945828,right,1,0.0,0.33887216821312904,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,6,3,27,0,,,,,,,,,507.68049393966794,go,squareblack.png,right,0.0,,,,,,,,,,,,,,,,0.001325901597738266,0.4898754395544529,,510.18308460339904,test,1,,,,,,,,,507.6988665945828,508.19637943431735,508.19637943431735,508.21297377347946,508.19637943431735,508.69666062295437,509.1958291120827,510.20281720906496,right,1,0.0,0.30219167098402977,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
None,None,,,,,,,,,0,0,0,0,7,0,28,3,,,,,,,,,510.18365728855133,go,circleblack.png,left,0.0,,,,,,,,,,,,,,,,0.0025634579360485077,0.48933497443795204,,512.6857830807567,test,1,,,,,,,,,510.20281720906496,510.6991082765162,510.6991082765162,510.7156295925379,510.6991082765162,511.19953994452953,511.69837799295783,512.7047727629542,left,1,0.0,0.2579762674868107,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
None,None,,,,,,,,,0,0,0,0,7,1,29,3,,,,,,,,,512.6862233169377,go,circleblack.png,left,0.0,,,,,,,,,,,,,,,,0.0014679469168186188,0.48939308151602745,,515.1881793215871,test,1,,,,,,,,,512.7047727629542,513.2014707252383,513.2014707252383,513.2182239443064,513.2014707252383,513.7021266743541,514.2013462111354,515.2072950080037,left,1,0.0,0.3221873790025711,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
None,None,,,,,,,,,0,0,0,0,7,2,30,1,,,,,,,,,515.1886135563254,go,squareblack.png,right,0.0,,,,,,,,,,,,,,,,0.001735195517539978,0.4896451383829117,,517.6910120584071,test,1,,,,,,,,,515.2072950080037,515.7043268308043,515.7043268308043,515.7210096865892,515.7043268308043,516.2046611346304,516.7039913199842,517.7102322503924,left,0,0.0,0.3212297074496746,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,7,3,31,0,,,,,,,,,517.6914654001594,stop,circleblack.png,left,0.0,,,,,,,,,,,,,,,,0.0017428100109100342,0.4896940663456917,0.4896940663456917,520.1943046823144,test,1,,,,,,,,,517.7102322503924,518.2069554440677,518.2069554440677,518.2236208766699,518.2069554440677,518.7075512483716,519.2081592269242,520.2145277634263,None,0,0.05,,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
None,None,,,,,,,,,0,0,0,0,8,0,32,1,,,,,,,,,520.1947665065527,go,squareblack.png,right,0.05,,,,,,,,,,,,,,,,0.0023640692234039307,0.4890299588441849,,522.6967540681362,test,1,,,,,,,,,520.2145277634263,520.7096460238099,520.7096460238099,520.7265989556909,520.7602124474943,521.260946623981,521.7105289921165,522.717031057924,right,1,0.05,0.4228179529309273,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
None,None,,,,,,,,,0,0,0,0,8,1,33,2,,,,,,,,,522.6972054429352,go,circleblack.png,left,0.05,,,,,,,,,,,,,,,,0.0018584318459033966,0.4879257157444954,,525.1995109729469,test,1,,,,,,,,,522.717031057924,523.2111432477832,523.2111432477832,523.2278291359544,523.2611456401646,523.7616587951779,524.2137037776411,525.2190179340541,left,1,0.05,0.3482928201556206,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,8,2,34,0,,,,,,,,,525.1999578624964,stop,squareblack.png,right,0.05,,,,,,,,,,,,,,,,0.0017539411783218384,0.48933421447873116,0.5393897891044617,527.7019291594625,test,1,,,,,,,,,525.2190179340541,525.715599950403,525.715599950403,525.7320706248283,525.7652310542762,526.2658646963537,526.716680303216,527.721099447459,None,0,0.1,,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
None,None,,,,,,,,,0,0,0,0,8,3,35,1,,,,,,,,,527.7023669928312,stop,circleblack.png,left,0.1,,,,,,,,,,,,,,,,0.0017129182815551758,0.48988523334264755,0.5900156609714031,530.2046412266791,test,1,,,,,,,,,527.721099447459,528.2180650644004,528.2180650644004,528.2347979694605,528.318330232054,528.8189564161003,529.2182275317609,530.2251929156482,left,1,0.05,0.3950442150235176,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
None,None,,,,,,,,,0,0,0,0,9,0,36,2,,,,,,,,,530.2050665989518,go,squareblack.png,right,0.05,,,,,,,,,,,,,,,,0.0026267729699611664,0.4891357682645321,,532.7077214196324,test,1,,,,,,,,,530.2251929156482,530.7210505381227,530.7210505381227,530.7376639991999,530.7710653282702,531.2715404443443,531.7206924594939,532.7275360748172,right,1,0.05,0.3420688547194004,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
None,None,,,,,,,,,0,0,0,0,9,1,37,3,,,,,,,,,532.7081615589559,go,circleblack.png,left,0.05,,,,,,,,,,,,,,,,0.0018719621002674103,0.48966802656650543,,535.2104953713715,test,1,,,,,,,,,532.7275360748172,533.223792694509,533.223792694509,533.2406375557184,533.2738056592643,533.7743409648538,534.2234175018966,535.2298776507378,left,1,0.05,0.34419191628694534,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
None,None,,,,,,,,,0,0,0,0,9,2,38,3,,,,,,,,,535.2109451070428,stop,squareblack.png,right,0.05,,,,,,,,,,,,,,,,0.0017930157482624054,0.48929357528686523,0.5392881892621517,537.7131475843489,test,1,,,,,,,,,535.2298776507378,535.7265022434294,535.7265022434294,535.7429046072066,535.7765567302704,536.2773370817304,536.7272748164833,537.7327860407531,None,0,0.1,,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
None,None,,,,,,,,,0,0,0,0,9,3,39,2,,,,,,,,,537.713578786701,stop,circleblack.png,left,0.1,,,,,,,,,,,,,,,,0.0018779449164867401,0.48959236592054367,0.5897198915481567,540.2156816087663,test,1,,,,,,,,,537.7327860407531,538.2290234081447,538.2290234081447,538.245796598494,538.3291537761688,538.8296826705337,539.2302044704556,540.2349247038364,None,0,0.15,,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,10,0,40,0,,,,,,,,,540.2161208279431,go,squareblack.png,right,0.15,,,,,,,,,,,,,,,,0.0015781670808792114,0.48978544399142265,,542.7184501774609,test,1,,,,,,,,,540.2349247038364,540.7320459894836,540.7320459894836,540.7484324797988,540.8819864094257,541.3810134902596,541.7315669842064,542.7376539967954,right,1,0.15,0.33412160724401474,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
None,None,,,,,,,,,0,0,0,0,10,1,41,3,,,,,,,,,542.7188790813088,go,squareblack.png,right,0.15,,,,,,,,,,,,,,,,0.0013113990426063538,0.48987388983368874,,545.2213400751352,test,1,,,,,,,,,542.7376539967954,543.2346777282655,543.2346777282655,543.2514705620706,543.3847140595317,543.8853919357061,544.2342190109193,545.2410234585404,right,1,0.15,0.4177999086678028,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,10,2,42,0,,,,,,,,,545.2217726744711,go,circleblack.png,left,0.15,,,,,,,,,,,,,,,,0.0019726604223251343,0.4897231385111809,,547.7245255149901,test,1,,,,,,,,,545.2410234585404,545.7374614663422,545.7374614663422,545.7542148530483,545.8878206834197,546.3882314935327,546.737275570631,547.7434608861804,left,1,0.15,0.36646227166056633,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,10,3,43,0,,,,,,,,,547.7249650210142,go,circleblack.png,left,0.15,,,,,,,,,,,,,,,,0.00133601576089859,0.48944489285349846,,550.226952213794,test,1,,,,,,,,,547.7434608861804,548.2401646226645,548.2401646226645,548.2571288347244,548.3903578333557,548.8909901604056,549.2402813285589,550.2456996701658,left,1,0.15,0.38884709775447845,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
None,None,,,,,,,,,0,0,0,0,11,0,44,1,,,,,,,,,550.2273922897875,go,circleblack.png,left,0.15,,,,,,,,,,,,,,,,0.0013341568410396576,0.48969561234116554,,552.7293825000525,test,1,,,,,,,,,550.2456996701658,550.7428325563669,550.7428325563669,550.7594685293734,550.8930520042777,551.3935394622386,551.7432605698705,552.7488574683666,left,1,0.15,0.39302897825837135,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,11,1,45,0,,,,,,,,,552.7298142164946,stop,squareblack.png,right,0.15,,,,,,,,,,,,,,,,0.0016261227428913116,0.48989204689860344,0.6399806663393974,555.2321212254465,test,1,,,,,,,,,552.7488574683666,553.2456790059805,553.2456790059805,553.262325707823,553.3957467004657,553.896315086633,554.2468091733754,555.2510660178959,None,0,0.2,,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
None,None,,,,,,,,,0,0,0,0,11,2,46,3,,,,,,,,,555.2325569093227,go,squareblack.png,right,0.2,,,,,,,,,,,,,,,,0.0011797882616519928,0.4898233413696289,,557.7352589145303,test,1,,,,,,,,,555.2510660178959,555.7485821396112,555.7485821396112,555.7650994732976,555.9486076124012,556.4478258900344,556.748827021569,557.7546723335981,right,1,0.2,0.37260907888412476,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
None,None,,,,,,,,,0,0,0,0,11,3,47,3,,,,,,,,,557.7356923893094,stop,circleblack.png,left,0.2,,,,,,,,,,,,,,,,0.0020556971430778503,0.4897722266614437,0.6899608820676804,560.2382571101189,test,1,,,,,,,,,557.7546723335981,558.2514490298927,558.2514490298927,558.2678014673293,558.451488122344,558.9506983608007,559.2513641826808,560.261137958616,left,1,0.15,0.32180996239185333,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
,,,,,,,,,,0,0,0,0,,,,,,"[{'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.261137958616,560.261137958616,return,4.801244296133518,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
None,None,,,,,,,,,1,0,1,0,0,0,0,2,,,,,,,,,565.1014438308775,go,squareblack.png,right,0.15,,,,,,,,,,,,,,,,0.0023878365755081177,0.4981069378554821,,567.6127362661064,test,2,,,,,,,,,565.120395027101,565.6259982287884,565.6259982287884,565.6259982287884,565.776155333966,566.2772081233561,566.6269106641412,567.6322063319385,right,1,0.15,0.5050272010266781,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,0,1,1,0,,,,,,,,,567.61328182742,go,circleblack.png,left,0.15,,,,,,,,,,,,,,,,0.0019333846867084503,0.4895378388464451,,570.1153787896037,test,2,,,,,,,,,567.6322063319385,568.1286657340825,568.1286657340825,568.1452790349722,568.2789276354015,568.7797155976295,569.1283957511187,570.1346903964877,left,1,0.15,0.4290376827120781,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
None,None,,,,,,,,,1,0,1,0,0,2,2,1,,,,,,,,,570.1158212646842,go,squareblack.png,right,0.15,,,,,,,,,,,,,,,,0.001572687178850174,0.48961154371500015,,572.6181084960699,test,2,,,,,,,,,570.1346903964877,570.6316480189562,570.6316480189562,570.6481454484165,570.7816532552242,571.2822315059602,571.6310676708817,572.6370838321745,right,1,0.15,0.39403489977121353,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
None,None,,,,,,,,,1,0,1,0,0,3,3,2,,,,,,,,,572.6185423955321,go,squareblack.png,right,0.15,,,,,,,,,,,,,,,,0.0013877563178539276,0.4896995536983013,,575.1208804473281,test,2,,,,,,,,,572.6370838321745,573.1345413029194,573.1345413029194,573.1509625762701,573.2843128331006,573.7850596942008,574.1341648362577,575.1398344933987,right,1,0.15,0.4093448519706726,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
