corrGoResp,shape,practiceBlocks.thisRepN,practiceBlocks.thisTrialN,practiceBlocks.thisN,practiceBlocks.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,stopBlocks.thisRepN,stopBlocks.thisTrialN,stopBlocks.thisN,stopBlocks.thisIndex,testTrials.thisRepN,testTrials.thisTrialN,testTrials.thisN,testTrials.thisIndex,stopPracTrialList,Test Block: 1,welcome.started,start_exp.started,start_exp.keys,start_exp.rt,instrStopText.started,start_prac.started,StartTrialTimeStamp,trialType,goStim,correctResponse,ssd,fixation.started,rules.started,goStim.started,goResp.started,fixation.stopped,stopSignal.started,stopSignal.stopped,goStim.stopped,goResp.stopped,rules.stopped,goResp.keys,goResp.corr,text.started,rules_2.started,fixationOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,Phase,Block,text.stopped,rules_2.stopped,goResp.rt,text_5.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.started,testText.started,test_fixation.started,test_fixation.stopped,goStim_test.started,goResp_test.started,stopSignal_test.started,stopSignal_test.stopped,goStim_test.stopped,goResp_test.stopped,goResp_test.keys,goResp_test.corr,goResp_test.rt,EndingSSD,text_6.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,Test Block: 2,Test Block: 3,ending_text.started,end_resp.started,end_resp.keys,end_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
None,None,,,,,,,,,1,0,1,0,9,3,39,1,,,,,,,,,737.0197262242436,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,0.0016600042581558228,0.49042388051748276,,739.5224220976233,test,2,,,,,,,,,,737.0368662551045,737.5359700247645,737.5359700247645,737.5359700247645,737.8865904510021,738.3871742412448,738.5371161401272,739.5397374033928,right,1,0.773478552699089,0.35,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
None,None,,,,,,,,,1,0,1,0,10,0,40,1,,,,,,,,,739.5228533446789,stop,circleblack.png,left,0.35,,,,,,,,,,,,,,,0.0018478333950042725,0.49009257555007935,0.840701200067997,742.0257225707173,test,2,,,,,,,,,,739.5397374033928,740.05611448735,740.0388612523675,740.0388612523675,740.3896342590451,740.8900725319982,741.040171995759,742.0442979112267,None,0,,0.4,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
None,None,,,,,,,,,1,0,1,0,10,1,41,2,,,,,,,,,742.0261556059122,stop,circleblack.png,left,0.4,,,,,,,,,,,,,,,0.0013109371066093445,0.48977405577898026,0.8901403918862343,744.528585717082,test,2,,,,,,,,,,742.0442979112267,742.5584247335792,742.5415065959096,742.5415065959096,742.9422699585557,743.4415205270052,743.5412987619638,744.5476543977857,None,0,,0.45,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,10,2,42,0,,,,,,,,,744.5290163829923,stop,squareblack.png,right,0.45,,,,,,,,,,,,,,,0.001680232584476471,0.4898289516568184,0.939819760620594,747.0309157222509,test,2,,,,,,,,,,744.5476543977857,745.0611547082663,745.04422301054,745.04422301054,745.4946975335479,745.9953181669116,746.045743227005,747.0504113063216,None,0,,0.5,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
None,None,,,,,,,,,1,0,1,0,10,3,43,2,,,,,,,,,747.0313357412815,stop,squareblack.png,right,0.5,,,,,,,,,,,,,,,0.001326926052570343,0.48919593542814255,0.9895513653755188,749.534009128809,test,2,,,,,,,,,,747.0504113063216,747.5637040287256,747.5472024679184,747.5472024679184,748.0475730448961,748.5467629358172,748.5467629358172,749.5533192455769,right,1,0.5591307654976845,0.45,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
None,None,,,,,,,,,1,0,1,0,11,0,44,2,,,,,,,,,749.5345449000597,go,circleblack.png,left,0.45,,,,,,,,,,,,,,,0.001862846314907074,0.4895475283265114,,752.0352078527212,test,2,,,,,,,,,,749.5533192455769,750.0668243318796,750.049977645278,750.049977645278,750.5002727136016,751.0009289309382,751.0511372536421,752.0519321039319,left,1,1.0806573405861855,0.45,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
None,None,,,,,,,,,1,0,1,0,11,1,45,3,,,,,,,,,752.0356466546655,go,circleblack.png,left,0.45,,,,,,,,,,,,,,,0.0013460814952850342,0.4895628020167351,,754.5397119671106,test,2,,,,,,,,,,752.0519321039319,752.5512043908238,752.5512043908238,752.5512043908238,753.001906760037,753.5032516792417,753.5531967207789,754.5586860328913,left,1,0.9715048894286156,0.45,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
None,None,,,,,,,,,1,0,1,0,11,2,46,1,,,,,,,,,754.5401427000761,go,circleblack.png,left,0.45,,,,,,,,,,,,,,,0.0014137402176856995,0.4892572611570358,,757.0407193824649,test,2,,,,,,,,,,754.5586860328913,755.0721450299025,755.0553934574127,755.0553934574127,755.5060843229294,756.006660297513,756.0569221749902,757.0599660351872,left,1,0.8650696873664856,0.45,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
None,None,,,,,,,,,1,0,1,0,11,3,47,1,,,,,,,,,757.0411651730537,go,squareblack.png,right,0.45,,,,,,,,,,,,,,,0.00450509786605835,0.49110426008701324,,759.5449772551656,test,2,,,,,,,,,,757.0599660351872,757.5747760385275,757.5581804141402,757.5581804141402,758.0071804150939,758.5084723010659,758.5587842315435,759.5605256855488,right,1,1.0555695071816444,0.45,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.5605256855488,759.5605256855488,return,29.40437901765108,"[{'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}]",,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,788.9948004111648,stop,squareblack.png,right,0.45,,,,,,,,,,,,,,,0.0017688795924186707,0.4879370853304863,0.9384983479976654,791.4970254153013,test,3,,,,,,,,,,789.0153048932552,789.526701040566,789.5102984383702,789.5102984383702,789.9606381952763,790.4612485319376,790.5111293420196,791.5219222307205,right,1,0.7098206877708435,0.4,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
None,None,,,,,,,,,2,0,2,0,0,1,1,1,,,,,,,,,791.4975544139743,stop,circleblack.png,left,0.4,,,,,,,,,,,,,,,0.008094601333141327,0.48921677470207214,0.8896386474370956,793.998856574297,test,3,,,,,,,,,,791.5219222307205,792.0297854840755,792.0128518044949,792.0128518044949,792.4133730381727,792.9290839657187,793.0123918130994,794.0158829167485,left,1,0.5845258831977844,0.35,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
None,None,,,,,,,,,2,0,2,0,0,2,2,2,,,,,,,,,793.9992814511061,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,0.0012781023979187012,0.4906449168920517,,796.5007775649428,test,3,,,,,,,,,,794.0158829167485,794.5155044421554,794.5155044421554,794.5155044421554,794.8659607842565,795.3665997609496,795.5169284716249,796.5226822718978,left,1,1.0393564626574516,0.35,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,0,3,3,0,,,,,,,,,796.5012116283178,stop,squareblack.png,right,0.35,,,,,,,,,,,,,,,0.007300376892089844,0.4898793697357178,0.8404898643493652,799.0052849203348,test,3,,,,,,,,,,796.5226822718978,797.033830858767,797.0169147104025,797.0169147104025,797.3673708438873,797.8685883060098,798.0189040601254,799.0270542576909,None,0,,0.4,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
None,None,,,,,,,,,2,0,2,0,1,0,4,3,,,,,,,,,799.0057104229927,stop,circleblack.png,left,0.4,,,,,,,,,,,,,,,0.002720251679420471,0.48759568482637405,0.8879343420267105,801.5079855769873,test,3,,,,,,,,,,799.0270542576909,799.5377658456564,799.5211043059826,799.5211043059826,799.9218884781003,800.4222048819065,800.5223120972514,801.5268230438232,None,0,,0.45,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
None,None,,,,,,,,,2,0,2,0,1,1,5,2,,,,,,,,,801.508417494595,go,circleblack.png,left,0.45,,,,,,,,,,,,,,,0.0013749822974205017,0.4898405969142914,,804.0105369910598,test,3,,,,,,,,,,801.5268230438232,802.0406219884753,802.0241435095668,802.0241435095668,802.4747979491949,802.9902449548244,803.0235214680433,804.0296888798475,left,1,0.4446287676692009,0.45,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,1,2,6,0,,,,,,,,,804.0109715983272,go,circleblack.png,left,0.45,,,,,,,,,,,,,,,0.0013526380062103271,0.4898475483059883,,806.5133532881737,test,3,,,,,,,,,,804.0296888798475,804.5434166491032,804.5266998931766,804.5266998931766,804.9772737920284,805.47779148072,805.5277218297124,806.5373070091009,None,0,,0.45,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
None,None,,,,,,,,,2,0,2,0,1,3,7,3,,,,,,,,,806.5137880593538,go,squareblack.png,right,0.45,,,,,,,,,,,,,,,0.007389083504676819,0.4898235648870468,,809.0164041146636,test,3,,,,,,,,,,806.5373070091009,807.0461322441697,807.0294464156032,807.0294464156032,807.4800030216575,807.9957232251763,808.0290252566338,809.0358541384339,right,1,0.4795874282717705,0.45,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
None,None,,,,,,,,,2,0,2,0,2,0,8,2,,,,,,,,,809.0168449506164,go,circleblack.png,left,0.45,,,,,,,,,,,,,,,0.001894734799861908,0.48944295197725296,,811.5190775692463,test,3,,,,,,,,,,809.0358541384339,809.5490115955472,809.5321681126952,809.5321681126952,809.982719168067,810.4817863181233,810.5318797826767,811.5381648465991,left,1,0.46685703098773956,0.45,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
None,None,,,,,,,,,2,0,2,0,2,1,9,1,,,,,,,,,811.5195006877184,go,squareblack.png,right,0.45,,,,,,,,,,,,,,,0.0016519725322723389,0.48970695585012436,,814.0217236950994,test,3,,,,,,,,,,811.5381648465991,812.0516314208508,812.0350501537323,812.0350501537323,812.4855834320188,813.0012601912022,813.0345600619912,814.0402320846915,right,1,0.5122217312455177,0.45,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
None,None,,,,,,,,,2,0,2,0,2,2,10,1,,,,,,,,,814.0221616923809,go,squareblack.png,right,0.45,,,,,,,,,,,,,,,0.0012420713901519775,0.4900345429778099,,816.5244299545884,test,3,,,,,,,,,,814.0402320846915,814.5542591512203,814.537693656981,814.537693656981,814.9881086274981,815.4872476682067,815.5372480973601,816.5429886505008,right,1,0.5201399251818657,0.45,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
None,None,,,,,,,,,2,0,2,0,2,3,11,2,,,,,,,,,816.5248532369733,go,squareblack.png,right,0.45,,,,,,,,,,,,,,,0.0012350976467132568,0.48968658596277237,,819.0256279706955,test,3,,,,,,,,,,816.5429886505008,817.0574504807591,817.0404952839017,817.0404952839017,817.4909543022513,817.9915839508176,818.0416316464543,819.0425461158156,right,1,1.155520886182785,0.45,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
None,None,,,,,,,,,2,0,2,0,3,0,12,3,,,,,,,,,819.026057370007,go,squareblack.png,right,0.45,,,,,,,,,,,,,,,0.001194581389427185,0.4899143651127815,,821.529698446393,test,3,,,,,,,,,,819.0425461158156,819.5417484045029,819.5417484045029,819.5417484045029,819.9922517463565,820.4939337670803,820.5437177717686,821.5472576245666,right,1,0.6750493347644806,0.45,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
None,None,,,,,,,,,2,0,2,0,3,1,13,3,,,,,,,,,821.5301209390163,stop,squareblack.png,right,0.45,,,,,,,,,,,,,,,0.0011766478419303894,0.48993079364299774,0.9403262510895729,824.032601557672,test,3,,,,,,,,,,821.5472576245666,822.0627603903413,822.045976318419,822.045976318419,822.4966107830405,822.9968836456537,823.0470092594624,824.0571590960026,None,0,,0.5,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,3,2,14,0,,,,,,,,,824.0330302342772,go,circleblack.png,left,0.5,,,,,,,,,,,,,,,0.00784388929605484,0.4901132807135582,,826.5381757393479,test,3,,,,,,,,,,824.0571590960026,824.5651832893491,824.5492053553462,824.5492053553462,825.0477229356766,825.5483306273818,825.5483306273818,826.5615380480886,left,1,0.826663002371788,0.5,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
None,None,,,,,,,,,2,0,2,0,3,3,15,3,,,,,,,,,826.538884922862,stop,squareblack.png,right,0.5,,,,,,,,,,,,,,,0.00182284414768219,0.4829149693250656,0.9985155165195465,829.0380911454558,test,3,,,,,,,,,,826.5615380480886,827.0681491568685,827.0514174550772,827.0514174550772,827.5672111585736,828.0687275007367,828.0516614690423,829.0589435249567,right,1,0.5338167548179626,0.45,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
None,None,,,,,,,,,2,0,2,0,4,0,16,1,,,,,,,,,829.0385265648365,go,circleblack.png,left,0.45,,,,,,,,,,,,,,,0.0028287172317504883,0.48862510174512863,,831.5407177358866,test,3,,,,,,,,,,829.0589435249567,829.5694374144077,829.5542730391026,829.5542730391026,830.0033160820603,830.5042266696692,830.5563803389668,831.5587342530489,left,1,0.5961939543485641,0.45,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
None,None,,,,,,,,,2,0,2,0,4,1,17,3,,,,,,,,,831.5411531105638,stop,circleblack.png,left,0.45,,,,,,,,,,,,,,,0.0012475848197937012,0.48996341973543167,0.9405004754662514,834.0423042327166,test,3,,,,,,,,,,831.5587342530489,832.0736351460218,832.057005725801,832.057005725801,832.5073339492083,833.0086561441422,833.0582661554217,834.059474542737,None,0,,0.5,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,4,2,18,0,,,,,,,,,834.0427436456084,go,circleblack.png,left,0.5,,,,,,,,,,,,,,,0.001288391649723053,0.4894488826394081,,836.5465352162719,test,3,,,,,,,,,,834.059474542737,834.5749317035079,834.55820928514,834.55820928514,835.0588710829616,835.5607718899846,835.5607718899846,836.5654111206532,left,1,0.6462054923176765,0.5,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,4,3,19,0,,,,,,,,,836.5469663143158,stop,circleblack.png,left,0.5,,,,,,,,,,,,,,,0.0014576241374015808,0.4894741177558899,0.9900617077946663,839.0492497310042,test,3,,,,,,,,,,836.5654111206532,837.079271517694,837.062426187098,837.062426187098,837.5628336891532,838.0636469200253,838.0636469200253,839.0682490766048,None,0,,0.55,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
None,None,,,,,,,,,2,0,2,0,5,0,20,3,,,,,,,,,839.0496791675687,go,squareblack.png,right,0.55,,,,,,,,,,,,,,,0.001773044466972351,0.4898277223110199,,841.5518595427275,test,3,,,,,,,,,,839.0682490766048,839.5818888694048,839.5651456639171,839.5651456639171,840.1160105168819,840.6163906753063,840.5668366551399,841.5691564306617,right,1,0.7756907045841217,0.55,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,5,1,21,0,,,,,,,,,841.552313156426,go,circleblack.png,left,0.55,,,,,,,,,,,,,,,0.0017166361212730408,0.48991893976926804,,844.0538169592619,test,3,,,,,,,,,,841.5691564306617,842.0847703889012,842.0683092698455,842.0683092698455,842.6189397200942,843.1344135031104,843.067745000124,844.0715002864599,left,1,0.6709111779928207,0.55,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
None,None,,,,,,,,,2,0,2,0,5,2,22,1,,,,,,,,,844.0542540550232,go,squareblack.png,right,0.55,,,,,,,,,,,,,,,0.0016300007700920105,0.4908164069056511,,846.5576522797346,test,3,,,,,,,,,,844.0715002864599,844.5710620954633,844.5710620954633,844.5710620954633,845.1215516775846,845.6372878551483,845.5705806389451,846.576097548008,right,1,0.5052101910114288,0.55,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
None,None,,,,,,,,,2,0,2,0,5,3,23,1,,,,,,,,,846.5580924004316,go,squareblack.png,right,0.55,,,,,,,,,,,,,,,0.0011703744530677795,0.48973695933818817,,849.0601492375135,test,3,,,,,,,,,,846.576097548008,847.0903877019882,847.0735804140568,847.0735804140568,847.6245869025588,848.1399342119694,848.0732506066561,849.0778051763773,right,1,0.7013390064239502,0.55,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
None,None,,,,,,,,,2,0,2,0,6,0,24,2,,,,,,,,,849.0605781525373,go,circleblack.png,left,0.55,,,,,,,,,,,,,,,0.0018629059195518494,0.49001799523830414,,851.5615867823362,test,3,,,,,,,,,,849.0778051763773,849.5930246934295,849.5764357447624,849.5764357447624,850.1269915923476,850.6275498718023,850.5773600190878,851.5928435027599,left,1,1.0891815721988678,0.55,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
None,None,,,,,,,,,2,0,2,0,6,1,25,2,,,,,,,,,851.5620206817985,go,squareblack.png,right,0.55,,,,,,,,,,,,,,,0.001578502357006073,0.4897833913564682,,854.0658748373389,test,3,,,,,,,,,,851.5928435027599,852.0944288522005,852.0777530670166,852.0777530670166,852.6282856017351,853.1299743950367,853.0797678008676,854.085086196661,right,1,1.1747542843222618,0.55,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,6,2,26,0,,,,,,,,,854.0662969276309,stop,circleblack.png,left,0.55,,,,,,,,,,,,,,,0.0017859786748886108,0.48975662142038345,1.0394188612699509,856.5685628578067,test,3,,,,,,,,,,854.085086196661,854.598544433713,854.5818649306893,854.5818649306893,855.1314794868231,855.6315559744835,855.581452332437,856.5875300914049,None,0,,0.6,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
None,None,,,,,,,,,2,0,2,0,6,3,27,3,,,,,,,,,856.5690096691251,go,squareblack.png,right,0.6,,,,,,,,,,,,,,,0.0016683340072631836,0.48974868655204773,,859.0712585300207,test,3,,,,,,,,,,856.5875300914049,857.101425550878,857.0844642445445,857.0844642445445,857.68559910357,858.1850538924336,858.0842435061932,859.0906008854508,right,1,0.8894471973180771,0.6,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
None,None,,,,,,,,,2,0,2,0,7,0,28,2,,,,,,,,,859.0716972351074,stop,circleblack.png,left,0.6,,,,,,,,,,,,,,,0.0017520710825920105,0.489879310131073,1.090491808950901,861.5743496641517,test,3,,,,,,,,,,859.0906008854508,859.6038922592998,859.5873111262918,859.5873111262918,860.188133507967,860.7044063434005,860.5888844355941,861.5918739438057,left,1,0.7771591320633888,0.55,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
None,None,,,,,,,,,2,0,2,0,7,1,29,1,,,,,,,,,861.574789352715,stop,squareblack.png,right,0.55,,,,,,,,,,,,,,,0.0017698705196380615,0.4894551709294319,1.0401612520217896,864.0764585360885,test,3,,,,,,,,,,861.5918739438057,862.1068742200732,862.0903099924326,862.0903099924326,862.6412037312984,863.1565266028047,863.0898606926203,864.095278955996,right,1,0.5304948538541794,0.5,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
None,None,,,,,,,,,2,0,2,0,7,2,30,1,,,,,,,,,864.0768871977925,stop,squareblack.png,right,0.5,,,,,,,,,,,,,,,0.001242212951183319,0.49023764580488205,0.9905080199241638,866.5794192254543,test,3,,,,,,,,,,864.095278955996,864.6096001565456,864.5930494070053,864.5930494070053,865.0932686924934,865.5939042195678,865.5939042195678,866.598179154098,None,0,,0.55,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,7,3,31,0,,,,,,,,,866.5798566266894,go,squareblack.png,right,0.55,,,,,,,,,,,,,,,0.0013028234243392944,0.48987653851509094,,869.0809665173292,test,3,,,,,,,,,,866.598179154098,867.112564958632,867.0954196825624,867.0954196825624,867.6462836563587,868.1470397561789,868.097827449441,869.1006063967943,None,0,,0.55,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
None,None,,,,,,,,,2,0,2,0,8,0,32,1,,,,,,,,,869.0814092084765,go,circleblack.png,left,0.55,,,,,,,,,,,,,,,0.004926867783069611,0.489755317568779,,871.5849144980311,test,3,,,,,,,,,,869.1006063967943,869.613649815321,869.596961863339,869.596961863339,870.1475901603699,870.6488834172487,870.599208816886,871.6032088324428,left,1,0.4578721821308136,0.55,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
