corrGoResp,shape,practiceBlocks.thisRepN,practiceBlocks.thisTrialN,practiceBlocks.thisN,practiceBlocks.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,stopBlocks.thisRepN,stopBlocks.thisTrialN,stopBlocks.thisN,stopBlocks.thisIndex,testTrials.thisRepN,testTrials.thisTrialN,testTrials.thisN,testTrials.thisIndex,stopPracTrialList,Test Block: 0,welcome.started,start_exp.started,start_exp.keys,start_exp.rt,instrStopText.started,start_prac.started,StartTrialTimeStamp,trialType,goStim,correctResponse,ssd,fixation.started,rules.started,goStim.started,goResp.started,fixation.stopped,stopSignal.started,stopSignal.stopped,goStim.stopped,goResp.stopped,rules.stopped,goResp.keys,goResp.corr,goResp.rt,text.started,rules_2.started,text.stopped,rules_2.stopped,fixationOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,text_5.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.started,testText.started,test_fixation.started,test_fixation.stopped,goStim_test.started,goResp_test.started,stopSignal_test.started,stopSignal_test.stopped,goStim_test.stopped,goResp_test.stopped,goResp_test.keys,goResp_test.corr,goResp_test.rt,EndingSSD,Test Block: 1,text_6.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,Test Block: 2,Test Block: 3,ending_text.started,end_resp.started,end_resp.keys,end_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
None,None,,,,,,,,,1,0,1,0,9,0,36,2,,,,,,,,,10157.595351882279,go,circleblack.png,z,0.25,,,,,,,,,,,,,,,,,,0.0018996335566043854,0.4884040206670761,0.7389675416052341,10160.097743652761,,,,,,,10157.614480562508,10158.12620221451,10158.109559565783,10158.109559565783,10158.360954754055,10158.861836016178,10159.112112943083,10160.11644590646,z,0,0.5394409596920013,0.25,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,9,1,37,0,,,,,,,,,10160.098049037158,stop,circleblack.png,z,0.25,,,,,,,,,,,,,,,,,,0.0013118870556354523,0.48977239429950714,0.7399486154317856,10162.60036406666,,,,,,,10160.11644590646,10160.630435325205,10160.613653007895,10160.613653007895,10160.863922875375,10161.364507574588,10161.614874534309,10162.619823325425,None,0,,0.3,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
None,None,,,,,,,,,1,0,1,0,9,2,38,2,,,,,,,,,10162.600677836686,stop,circleblack.png,z,0.3,,,,,,,,,,,,,,,,,,0.0013178884983062744,0.48962797224521637,0.7900812700390816,10165.103388696909,,,,,,,10162.619823325425,10163.132946580648,10163.11641985178,10163.11641985178,10163.41674696654,10163.915810264647,10164.117400821298,10165.122514665127,z,0,0.32901671528816223,0.25,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
None,None,,,,,,,,,1,0,1,0,9,3,39,3,,,,,,,,,10165.103708963841,go,squareblack.png,m,0.25,,,,,,,,,,,,,,,,,,0.001759607344865799,0.48973769322037697,0.7397874668240547,10167.606031879783,,,,,,,10165.122514665127,10165.635774184018,10165.619189061224,10165.619189061224,10165.869492881,10166.370702974498,10166.618769176304,10167.626332521439,m,0,0.6250392496585846,0.25,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,10,0,40,0,,,,,,,,,10167.606337592006,go,circleblack.png,z,0.25,,,,,,,,,,,,,,,,,,0.0017878040671348572,0.48975085467100143,0.7398359850049019,10170.108764331788,,,,,,,10167.626332521439,10168.139119569212,10168.122153956443,10168.122153956443,10168.372461717576,10168.872043602169,10169.123103220016,10170.12769883871,None,0,,0.25,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
None,None,,,,,,,,,1,0,1,0,10,1,41,3,,,,,,,,,10170.109078578651,stop,squareblack.png,m,0.25,,,,,,,,,,,,,,,,,,0.0016658380627632141,0.48988495022058487,0.7400246113538742,10172.61195616424,,,,,,,10170.12769883871,10170.641365494579,10170.624759878963,10170.624759878963,10170.8751437217,10171.37558292225,10171.626312870532,10172.632170852274,z,0,0.8941489085555077,0.2,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
None,None,,,,,,,,,1,0,1,0,10,2,42,1,,,,,,,,,10172.612269863486,go,squareblack.png,m,0.2,,,,,,,,,,,,,,,,,,0.0014302730560302734,0.48982004448771477,0.689593892544508,10175.114313989878,,,,,,,10172.632170852274,10173.144194815308,10173.12762086466,10173.12762086466,10173.327744789422,10173.826899517328,10174.128259878606,10175.132955234498,m,0,0.7164651416242123,0.2,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
None,None,,,,,,,,,1,0,1,0,10,3,43,1,,,,,,,,,10175.114623337984,go,squareblack.png,m,0.2,,,,,,,,,,,,,,,,,,0.00125151127576828,0.4898292198777199,0.6899585910141468,10177.617550771683,,,,,,,10175.132955234498,10175.647379469126,10175.630494073033,10175.630494073033,10175.830373149365,10176.331079542637,10176.630825668573,10177.636309694499,m,0,0.41744301468133926,0.2,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
None,None,,,,,,,,,1,0,1,0,11,0,44,1,,,,,,,,,10177.617854088545,go,squareblack.png,m,0.2,,,,,,,,,,,,,,,,,,0.0014913901686668396,0.4891807697713375,0.6895955726504326,10180.120031766593,,,,,,,10177.636309694499,10178.149553574622,10178.133071977645,10178.133071977645,10178.333249546587,10178.832323245704,10179.133407507092,10180.14558544755,m,0,0.4051681086421013,0.2,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
None,None,,,,,,,,,1,0,1,0,11,1,45,2,,,,,,,,,10180.120336156338,go,circleblack.png,z,0.2,,,,,,,,,,,,,,,,,,0.008637629449367523,0.4895973764359951,0.6896375939249992,10182.622791878879,,,,,,,10180.14558544755,10180.65236915648,10180.635791461915,10180.635791461915,10180.83592716977,10181.334974814206,10181.6360854581,10182.641485258937,m,0,0.2570856250822544,0.2,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
None,None,,,,,,,,,1,0,1,0,11,2,46,3,,,,,,,,,10182.623110443354,go,circleblack.png,z,0.2,,,,,,,,,,,,,,,,,,0.0013559237122535706,0.4898844547569752,0.690173152834177,10185.125337794423,,,,,,,10182.641485258937,10183.155346654356,10183.138741906732,10183.138741906732,10183.33901329711,10183.854538168758,10184.139046337456,10185.144369054586,z,0,0.3559989780187607,0.2,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
None,None,,,,,,,,,1,0,1,0,11,3,47,1,,,,,,,,,10185.12565363571,stop,squareblack.png,m,0.2,,,,,,,,,,,,,,,,,,0.0016026310622692108,0.4898829609155655,0.6900318041443825,10187.628552440554,,,,,,,10185.144369054586,10185.658079680055,10185.64168066904,10185.64168066904,10185.841812416911,10186.341755218804,10186.642462346703,10187.649424023926,z,0,0.03424295783042908,0.15,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10187.649424023926,10187.649424023926,return,7.456231843680143,"[{'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'stop'}]",,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
None,None,,,,,,,,,2,0,2,0,0,0,0,3,,,,,,,,,10195.136400233954,go,circleblack.png,z,0.15,,,,,,,,,,,,,,,,,,0.0025078803300857544,0.48569535464048386,0.6343253068625927,10197.63943958655,,,,,,,10195.16264924407,10195.668323472142,10195.651965007186,10195.651965007186,10195.801872812212,10196.303160447627,10196.65358292684,10197.663698863238,z,0,0.5894844383001328,0.15,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
None,None,,,,,,,,,2,0,2,0,0,1,1,2,,,,,,,,,10197.639763820916,go,squareblack.png,m,0.15,,,,,,,,,,,,,,,,,,0.007342509925365448,0.4896304979920387,0.6395434476435184,10200.14178764075,,,,,,,10197.663698863238,10198.17190991342,10198.155158385634,10198.155158385634,10198.305416774005,10198.805831704289,10199.155965395272,10200.161184642464,m,0,0.41800615563988686,0.15,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
None,None,,,,,,,,,2,0,2,0,0,2,2,2,,,,,,,,,10200.142095163465,go,circleblack.png,z,0.15,,,,,,,,,,,,,,,,,,0.001925535500049591,0.49037474021315575,0.640007771551609,10202.644964061677,,,,,,,10200.161184642464,10200.67449875176,10200.658097736537,10200.658097736537,10200.808111470193,10201.308709722012,10201.658612959087,10202.663960710168,z,0,0.3886571675539017,0.15,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
None,None,,,,,,,,,2,0,2,0,0,3,3,1,,,,,,,,,10202.645281873643,go,squareblack.png,m,0.15,,,,,,,,,,,,,,,,,,0.0016923770308494568,0.489401213824749,0.6398759856820107,10205.147666815668,,,,,,,10202.663960710168,10203.177264608443,10203.160835761577,10203.160835761577,10203.31088014692,10203.809998191893,10204.161406934261,10205.167025726289,m,0,0.3587591089308262,0.15,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
None,None,,,,,,,,,2,0,2,0,1,0,4,1,,,,,,,,,10205.147984974086,stop,circleblack.png,z,0.15,,,,,,,,,,,,,,,,,,0.001965586096048355,0.4883129671216011,0.6398478671908379,10207.650167793036,,,,,,,10205.167025726289,10205.67870625481,10205.662018418312,10205.662018418312,10205.813311073929,10206.314112130553,10206.664483841509,10207.67089420557,None,1,,0.2,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
None,None,,,,,,,,,2,0,2,0,1,1,5,2,,,,,,,,,10207.650481890887,go,squareblack.png,m,0.2,,,,,,,,,,,,,,,,,,0.0024856291711330414,0.4889763072133064,0.6894602254033089,10210.152903191745,,,,,,,10207.67089420557,10208.183102928102,10208.166278652847,10208.166278652847,10208.36645726487,10208.86693264544,10209.165812976658,10210.171890441328,m,0,0.4010068029165268,0.2,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
None,None,,,,,,,,,2,0,2,0,1,2,6,2,,,,,,,,,10210.153205316514,stop,squareblack.png,m,0.2,,,,,,,,,,,,,,,,,,0.0013720542192459106,0.4900512956082821,0.6899221800267696,10212.655675083399,,,,,,,10210.171890441328,10210.685604017228,10210.668945007026,10210.668945007026,10210.869140833616,10211.370115704834,10211.668674498796,10212.674524329603,None,1,,0.25,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
None,None,,,,,,,,,2,0,2,0,1,3,7,3,,,,,,,,,10212.655979823321,go,squareblack.png,m,0.25,,,,,,,,,,,,,,,,,,0.0012080147862434387,0.4897412061691284,0.7399886809289455,10215.158699922264,,,,,,,10212.674524329603,10213.188335645944,10213.17173524201,10213.17173524201,10213.421857848763,10213.921084407717,10214.172003198415,10215.177338391542,z,0,0.292241882532835,0.25,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,2,0,8,0,,,,,,,,,10215.159021358937,stop,squareblack.png,m,0.25,,,,,,,,,,,,,,,,,,0.0012973248958587646,0.4894823767244816,0.7401637583971024,10217.661117795855,,,,,,,10215.177338391542,10215.69119123742,10215.67443491891,10215.67443491891,10215.924781281501,10216.426346495748,10216.674871951342,10217.686483535916,None,0,,0.3,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
None,None,,,,,,,,,2,0,2,0,2,1,9,1,,,,,,,,,10217.661427225918,go,circleblack.png,z,0.3,,,,,,,,,,,,,,,,,,0.008569370955228806,0.4898328222334385,0.7901746332645416,10220.164269536734,,,,,,,10217.686483535916,10218.193927325308,10218.177521340549,10218.177521340549,10218.47753445059,10218.977864783257,10219.178363442421,10220.18330931291,z,0,1.780554722994566,0.3,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
None,None,,,,,,,,,2,0,2,0,2,2,10,2,,,,,,,,,10220.164584290236,go,circleblack.png,z,0.3,,,,,,,,,,,,,,,,,,0.0014205873012542725,0.4897259622812271,0.7907111197710037,10222.66688004136,,,,,,,10220.18330931291,10220.696642741561,10220.67996893078,10220.67996893078,10220.980876725167,10221.496440272778,10221.68057186529,10222.685670264065,None,1,,0.3,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
None,None,,,,,,,,,2,0,2,0,2,3,11,3,,,,,,,,,10222.667185608298,stop,circleblack.png,z,0.3,,,,,,,,,,,,,,,,,,0.001366347074508667,0.490116648375988,0.7901078909635544,10225.170355089009,,,,,,,10222.685670264065,10223.199330922216,10223.182848934084,10223.182848934084,10223.483131814748,10223.983607575297,10224.183869190514,10225.194984540343,z,0,0.11913122236728668,0.25,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,3,0,12,0,,,,,,,,,10225.170668695122,stop,circleblack.png,z,0.25,,,,,,,,,,,,,,,,,,0.0016650035977363586,0.4890410639345646,0.7394053637981415,10227.672277729958,,,,,,,10225.194984540343,10225.70235697925,10225.68637143448,10225.68637143448,10225.936273869127,10226.435678392649,10226.686774760485,10227.696584042162,None,0,,0.3,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
None,None,,,,,,,,,2,0,2,0,3,1,13,3,,,,,,,,,10227.672580711544,go,squareblack.png,m,0.3,,,,,,,,,,,,,,,,,,0.0075183287262916565,0.4897770397365093,0.7902657799422741,10230.175027802587,,,,,,,10227.696584042162,10228.20491776988,10228.18819290027,10228.18819290027,10228.488705102354,10228.989167496562,10229.187909148633,10230.19406947121,m,0,0.5345079004764557,0.3,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
None,None,,,,,,,,,2,0,2,0,3,2,14,2,,,,,,,,,10230.175343435258,stop,circleblack.png,z,0.3,,,,,,,,,,,,,,,,,,0.0017573945224285126,0.4902582876384258,0.7902325056493282,10232.677966218442,,,,,,,10230.19406947121,10230.707694038749,10230.691247601062,10230.691247601062,10230.991382207721,10231.491981983185,10231.69244114682,10232.697013985366,None,1,,0.35,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
None,None,,,,,,,,,2,0,2,0,3,3,15,2,,,,,,,,,10232.67828174308,stop,squareblack.png,m,0.35,,,,,,,,,,,,,,,,,,0.0015954971313476562,0.4897010587155819,0.8399772010743618,10235.180452596396,,,,,,,10232.697013985366,10233.210546698421,10233.19360389933,10233.19360389933,10233.544075790793,10234.044647615403,10234.194901641458,10235.199346728623,None,1,,0.4,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
None,None,,,,,,,,,2,0,2,0,4,0,16,3,,,,,,,,,10235.180775150657,go,squareblack.png,m,0.4,,,,,,,,,,,,,,,,,,0.0012904740869998932,0.48997189477086067,0.889763992279768,10237.683499250561,,,,,,,10235.199346728623,10235.713372603059,10235.696702107787,10235.696702107787,10236.096399206668,10236.597412180156,10236.697758078575,10237.702352751046,m,0,0.6593398824334145,0.4,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,4,1,17,0,,,,,,,,,10237.683816023171,stop,squareblack.png,m,0.4,,,,,,,,,,,,,,,,,,0.0013421066105365753,0.48942601308226585,0.8900236636400223,10240.185879394412,,,,,,,10237.702352751046,10238.215925935656,10238.19937697798,10238.19937697798,10238.599624764174,10239.09881556034,10239.199154678732,10240.211593728513,m,0,0.47288960963487625,0.35,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
None,None,,,,,,,,,2,0,2,0,4,2,18,1,,,,,,,,,10240.186183556914,go,circleblack.png,z,0.35,,,,,,,,,,,,,,,,,,0.007937844842672348,0.48895521834492683,0.8381953835487366,10242.68895399198,,,,,,,10240.211593728513,10240.718698777258,10240.702131420374,10240.702131420374,10241.05127202347,10241.552824210376,10241.70318313688,10242.708137061447,None,1,,0.35,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
None,None,,,,,,,,,2,0,2,0,4,3,19,3,,,,,,,,,10242.689259450883,go,circleblack.png,z,0.35,,,,,,,,,,,,,,,,,,0.0014417655766010284,0.48957452550530434,0.8388345278799534,10245.191412828863,,,,,,,10242.708137061447,10243.22165889293,10243.204858515412,10243.204858515412,10243.55398869142,10244.05582934618,10244.206186905503,10245.210788656026,None,1,,0.35,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
None,None,,,,,,,,,2,0,2,0,5,0,20,1,,,,,,,,,10245.191733982414,go,squareblack.png,m,0.35,,,,,,,,,,,,,,,,,,0.0017149150371551514,0.48989658430218697,0.8400594778358936,10247.694411553442,,,,,,,10245.210788656026,10245.724243339151,10245.707554358989,10245.707554358989,10246.057616777718,10246.558346748352,10246.708625141531,10247.71471408382,m,0,0.44413087517023087,0.35,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,5,1,21,0,,,,,,,,,10247.694721110165,go,squareblack.png,m,0.35,,,,,,,,,,,,,,,,,,0.0012834742665290833,0.4894407279789448,0.8400253467261791,10250.197268847376,,,,,,,10247.71471408382,10248.227090407163,10248.210419196635,10248.210419196635,10248.560716107488,10249.06008739397,10249.210744094104,10250.217165809125,m,0,0.6516740806400776,0.35,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
None,None,,,,,,,,,2,0,2,0,5,2,22,2,,,,,,,,,10250.19758741185,go,circleblack.png,z,0.35,,,,,,,,,,,,,,,,,,0.002078309655189514,0.4899235740303993,0.8398988172411919,10252.700157046318,,,,,,,10250.217165809125,10250.729807280004,10250.71316151321,10250.71316151321,10251.063689347357,10251.564281191677,10251.714119061828,10252.719043370336,None,1,,0.35,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
None,None,,,,,,,,,2,0,2,0,5,3,23,2,,,,,,,,,10252.700465530157,go,circleblack.png,z,0.35,,,,,,,,,,,,,,,,,,0.0014768093824386597,0.48958149552345276,0.8398340903222561,10255.202582456172,,,,,,,10252.719043370336,10253.232346966863,10253.215840939432,10253.215840939432,10253.566242210567,10254.066845368594,10254.215432651341,10255.221121389419,None,1,,0.35,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
None,None,,,,,,,,,2,0,2,0,6,0,24,3,,,,,,,,,10255.202909898013,go,circleblack.png,z,0.35,,,,,,,,,,,,,,,,,,0.0012442432343959808,0.48993822932243347,0.8403605222702026,10257.70548839122,,,,,,,10255.221121389419,10255.735285323113,10255.718653798103,10255.718653798103,10256.06893659383,10256.56824855879,10256.718222685158,10257.724181424826,z,0,0.5531980097293854,0.35,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
None,None,,,,,,,,,2,0,2,0,6,1,25,1,,,,,,,,,10257.705806154758,go,circleblack.png,z,0.35,,,,,,,,,,,,,,,,,,0.001380927860736847,0.48986880853772163,0.8400852605700493,10260.208580169827,,,,,,,10257.724181424826,10258.238075237721,10258.221541326493,10258.221541326493,10258.572015918791,10259.087686467916,10259.222030445933,10260.233176048845,z,0,0.38943737000226974,0.35,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,6,2,26,0,,,,,,,,,10260.208910256624,stop,squareblack.png,m,0.35,,,,,,,,,,,,,,,,,,0.00781647115945816,0.4893629103899002,0.8392108008265495,10262.71130522713,,,,,,,10260.233176048845,10260.739562634379,10260.724149998277,10260.724149998277,10261.074320234358,10261.575238440186,10261.72546972707,10262.73076748848,m,0,0.4674178808927536,0.3,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
None,None,,,,,,,,,2,0,2,0,6,3,27,3,,,,,,,,,10262.711612895131,stop,circleblack.png,z,0.3,,,,,,,,,,,,,,,,,,0.0019890516996383667,0.4891803413629532,0.7897241413593292,10265.2135970667,,,,,,,10262.73076748848,10263.243360474706,10263.227047618479,10263.227047618479,10263.527309466153,10264.027702964842,10264.22828893736,10265.234627816826,z,0,1.3257680982351303,0.25,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
None,None,,,,,,,,,2,0,2,0,7,0,28,3,,,,,,,,,10265.21392000094,stop,circleblack.png,z,0.25,,,,,,,,,,,,,,,,,,0.0015161074697971344,0.4891666769981384,0.7394457645714283,10267.716541472822,,,,,,,10265.234627816826,10265.746322546154,10265.729601211846,10265.729601211846,10265.979968875647,10266.478937190026,10266.730384405702,10267.73545359075,None,1,,0.3,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,7,1,29,0,,,,,,,,,10267.716848369688,go,circleblack.png,z,0.3,,,,,,,,,,,,,,,,,,0.0013696737587451935,0.48990320786833763,0.7900278642773628,10270.219164080918,,,,,,,10267.73545359075,10268.249261453748,10268.232419282198,10268.232419282198,10268.532805439085,10269.033202439547,10269.233238130808,10270.238114148378,z,0,0.12765371799468994,0.3,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,7,2,30,0,,,,,,,,,10270.219467230141,go,circleblack.png,z,0.3,,,,,,,,,,,,,,,,,,0.001252438873052597,0.49013279005885124,0.7903620675206184,10272.722215510905,,,,,,,10270.238114148378,10270.752037394792,10270.735292036086,10270.735292036086,10271.03560142219,10271.534687969834,10271.73601159826,10272.746103361249,z,0,0.37226711213588715,0.3,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
None,None,,,,,,,,,2,0,2,0,7,3,31,1,,,,,,,,,10272.722549762577,go,squareblack.png,m,0.3,,,,,,,,,,,,,,,,,,0.007229901850223541,0.4898579567670822,0.7899637706577778,10275.225118592381,,,,,,,10272.746103361249,10273.254667837173,10273.237995117903,10273.237995117903,10273.538413524628,10274.0540955998,10274.238696005195,10275.243969969451,m,0,0.5419809930026531,0.3,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
