corrGoResp,shape,practiceBlocks.thisRepN,practiceBlocks.thisTrialN,practiceBlocks.thisN,practiceBlocks.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,stopBlocks.thisRepN,stopBlocks.thisTrialN,stopBlocks.thisN,stopBlocks.thisIndex,testTrials.thisRepN,testTrials.thisTrialN,testTrials.thisN,testTrials.thisIndex,stopPracTrialList,Test Block: 0,welcome.started,start_exp.started,start_exp.keys,start_exp.rt,instrStopText.started,start_prac.started,StartTrialTimeStamp,trialType,goStim,correctResponse,ssd,fixation.started,rules.started,goStim.started,goResp.started,fixation.stopped,stopSignal.started,stopSignal.stopped,goStim.stopped,goResp.stopped,rules.stopped,goResp.keys,goResp.corr,goResp.rt,text.started,rules_2.started,text.stopped,rules_2.stopped,fixationOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,text_5.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.started,testText.started,test_fixation.started,test_fixation.stopped,goStim_test.started,goResp_test.started,stopSignal_test.started,stopSignal_test.stopped,goStim_test.stopped,goResp_test.stopped,goResp_test.keys,goResp_test.corr,goResp_test.rt,EndingSSD,Test Block: 1,text_6.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,Test Block: 2,Test Block: 3,ending_text.started,end_resp.started,end_resp.keys,end_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.32135270908475,497.32135270908475,return,10.335103176534176,"[{'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'go'}]",,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
None,None,,,,,,,,,2,0,2,0,0,0,0,2,,,,,,,,,507.6756479628384,go,circleblack.png,z,0.55,,,,,,,,,,,,,,,,,,0.0019373148679733276,0.49853363260626793,1.0324343256652355,510.18833473697305,,,,,,,507.69496876373887,508.20104460045695,508.20104460045695,508.20104460045695,508.7350575737655,509.23561085760593,509.2024022527039,510.206758569926,z,0,1.1489991284906864,0.55,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,0,1,1,0,,,,,,,,,510.18867510557175,go,circleblack.png,z,0.55,,,,,,,,,,,,,,,,,,0.0013790838420391083,0.48948314040899277,1.0402293428778648,512.6904948428273,,,,,,,510.206758569926,510.7205087468028,510.70394679158926,510.70394679158926,511.254521753639,511.75522764772177,511.70503084361553,512.7097938582301,z,0,0.7490275017917156,0.55,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,0,2,2,0,,,,,,,,,512.6908065974712,stop,squareblack.png,m,0.55,,,,,,,,,,,,,,,,,,0.0016399212181568146,0.48967308923602104,1.0404947437345982,515.1933285295963,,,,,,,512.7097938582301,513.223295122385,513.2067785225809,513.2067785225809,513.7572423554957,514.2578924037516,514.2076614201069,515.2122777998447,m,0,0.5749697312712669,0.5,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
None,None,,,,,,,,,2,0,2,0,0,3,3,2,,,,,,,,,515.1936373338103,go,circleblack.png,z,0.5,,,,,,,,,,,,,,,,,,0.0018194913864135742,0.48991984128952026,0.9905787147581577,517.6966598033905,,,,,,,515.2122777998447,515.7260813675821,515.7096143178642,515.7096143178642,516.2100704759359,516.710296407342,516.710296407342,517.715490244329,z,0,0.5896475613117218,0.5,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,1,0,4,0,,,,,,,,,517.6969800107181,go,circleblack.png,z,0.5,,,,,,,,,,,,,,,,,,0.0013808384537696838,0.489297516644001,0.989732064306736,520.1990177407861,,,,,,,517.715490244329,518.2288356721401,518.2121521607041,518.2121521607041,518.7127741761506,519.2138518504798,519.2138518504798,520.2170633971691,z,0,0.6146160028874874,0.5,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
None,None,,,,,,,,,2,0,2,0,1,1,5,3,,,,,,,,,520.1993324495852,stop,circleblack.png,z,0.5,,,,,,,,,,,,,,,,,,0.0013058893382549286,0.4898805469274521,0.9906254336237907,522.7016925998032,,,,,,,520.2170633971691,520.7319260239601,520.7149023972452,520.7149023972452,521.2156581804156,521.7155864723027,521.7155864723027,522.7210199534893,z,0,0.578486081212759,0.45,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
None,None,,,,,,,,,2,0,2,0,1,2,6,3,,,,,,,,,522.70200034976,go,squareblack.png,m,0.45,,,,,,,,,,,,,,,,,,0.001650635153055191,0.48991232365369797,0.9405812844634056,525.2043728381395,,,,,,,522.7210199534893,523.2342548519373,523.2176267541945,523.2176267541945,523.6682925187051,524.1686835177243,524.2174517437816,525.2226120457053,m,0,0.653167124837637,0.45,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,1,3,7,0,,,,,,,,,525.2046815864742,go,squareblack.png,m,0.45,,,,,,,,,,,,,,,,,,0.0011986158788204193,0.4900241084396839,0.9406850188970566,527.7072042040527,,,,,,,525.2226120457053,525.7371706292033,525.7203818373382,525.7203818373382,526.1709349676967,526.6723933257163,526.721032846719,527.7252435237169,m,0,0.5777468495070934,0.45,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
None,None,,,,,,,,,2,0,2,0,2,0,8,2,,,,,,,,,527.7075151912868,go,squareblack.png,m,0.45,,,,,,,,,,,,,,,,,,0.0011839382350444794,0.48991668969392776,0.9406435787677765,530.2101499401033,,,,,,,527.7252435237169,528.2396950758994,528.2230603955686,528.2230603955686,528.6736778207123,529.1740504726768,529.2241648845375,530.2274263054132,m,0,0.6687054671347141,0.45,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
None,None,,,,,,,,,2,0,2,0,2,1,9,3,,,,,,,,,530.2104631327093,go,squareblack.png,m,0.45,,,,,,,,,,,,,,,,,,0.0011842809617519379,0.4898792579770088,0.9403697438538074,532.7126865275204,,,,,,,530.2274263054132,530.7427911050618,530.7260133437812,530.7260133437812,531.1767275743186,531.6773811765015,531.727109555155,532.7309489436448,m,0,0.7164367586374283,0.45,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
None,None,,,,,,,,,2,0,2,0,2,2,10,2,,,,,,,,,532.7129899635911,stop,squareblack.png,m,0.45,,,,,,,,,,,,,,,,,,0.0011755898594856262,0.49031928926706314,0.9408848956227303,535.2157366909087,,,,,,,532.7309489436448,533.245440967381,533.2288423404098,533.2288423404098,533.6792476922274,534.179827850312,534.2301011122763,535.2345728129148,None,1,,0.5,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
None,None,,,,,,,,,2,0,2,0,2,3,11,3,,,,,,,,,535.2160462103784,stop,circleblack.png,z,0.5,,,,,,,,,,,,,,,,,,0.001846514642238617,0.489825963973999,0.9904361367225647,537.718524441123,,,,,,,535.2345728129148,535.7481382153928,535.7315145507455,535.7315145507455,536.2319193668664,536.7323982715607,536.7323982715607,537.7363594137132,z,0,0.5864604935050011,0.45,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
None,None,,,,,,,,,2,0,2,0,3,0,12,2,,,,,,,,,537.7188285216689,stop,circleblack.png,z,0.45,,,,,,,,,,,,,,,,,,0.0012389719486236572,0.48986587300896645,0.9404013529419899,540.2211872152984,,,,,,,537.7363594137132,538.2509190142155,538.2345036752522,538.2345036752522,538.6849563457072,539.1853298358619,539.2355792075396,540.2399475350976,None,1,,0.5,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,3,1,13,0,,,,,,,,,540.2215061113238,go,circleblack.png,z,0.5,,,,,,,,,,,,,,,,,,0.0014061369001865387,0.48951977863907814,0.9902357570827007,542.7240076027811,,,,,,,540.2399475350976,540.7536269798875,540.7368530631065,540.7368530631065,541.2375150918961,541.736621055752,541.736621055752,542.7428202554584,z,0,0.6411122269928455,0.5,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
None,None,,,,,,,,,2,0,2,0,3,2,14,2,,,,,,,,,542.7243354097009,go,circleblack.png,z,0.5,,,,,,,,,,,,,,,,,,0.0013970807194709778,0.4894789904356003,0.9903507120907307,545.2263617515564,,,,,,,542.7428202554584,543.2562568113208,543.2398070432246,543.2398070432246,543.7401799783111,544.2406527549028,544.2406527549028,545.245203088969,z,0,0.6110553331673145,0.5,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
None,None,,,,,,,,,2,0,2,0,3,3,15,2,,,,,,,,,545.2266702055931,go,squareblack.png,m,0.5,,,,,,,,,,,,,,,,,,0.0017463117837905884,0.4903147853910923,0.9907692335546017,547.7294513136148,,,,,,,545.245203088969,545.7591262534261,545.7426060065627,545.7426060065627,546.2431067377329,546.7431397214532,546.7431397214532,547.7479695752263,m,0,0.5231357626616955,0.5,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
None,None,,,,,,,,,2,0,2,0,4,0,16,3,,,,,,,,,547.7297659553587,go,squareblack.png,m,0.5,,,,,,,,,,,,,,,,,,0.00129009410738945,0.48968035727739334,0.9902369752526283,550.2319452054799,,,,,,,547.7479695752263,548.2616948187351,548.245150309056,548.245150309056,548.7457546591759,549.2459350414574,549.2459350414574,550.2503712438047,m,0,0.6066565737128258,0.5,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
None,None,,,,,,,,,2,0,2,0,4,1,17,2,,,,,,,,,550.2322509251535,stop,squareblack.png,m,0.5,,,,,,,,,,,,,,,,,,0.001200065016746521,0.4898701049387455,0.9907476864755154,552.7348473109305,,,,,,,550.2503712438047,550.7648237384856,550.7484448775649,550.7484448775649,551.2487331815064,551.7496332488954,551.7496332488954,552.753929387778,m,0,0.7722967229783535,0.45,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
None,None,,,,,,,,,2,0,2,0,4,2,18,1,,,,,,,,,552.7351639680564,go,circleblack.png,z,0.45,,,,,,,,,,,,,,,,,,0.001907438039779663,0.490226361900568,0.940872248262167,555.2376218736172,,,,,,,552.753929387778,553.267865896225,553.2507594451308,553.2507594451308,553.7013737373054,554.2019501514733,554.2529552355409,555.2549221478403,z,0,0.9991718009114265,0.45,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
None,None,,,,,,,,,2,0,2,0,4,3,19,1,,,,,,,,,555.2379365041852,go,circleblack.png,z,0.45,,,,,,,,,,,,,,,,,,0.0013042204082012177,0.4899468645453453,0.9404196925461292,557.7405414506793,,,,,,,555.2549221478403,555.770174946636,555.7537285983562,555.7537285983562,556.2040517255664,556.7033939957619,556.7546287700534,557.7594702579081,z,0,0.592224944382906,0.45,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
None,None,,,,,,,,,2,0,2,0,5,0,20,2,,,,,,,,,557.7408643215895,go,squareblack.png,m,0.45,,,,,,,,,,,,,,,,,,0.0016257725656032562,0.48967714980244637,0.9405552186071873,560.2434079423547,,,,,,,557.7594702579081,558.2730682939291,558.2564577646554,558.2564577646554,558.7069332078099,559.207399751991,559.2576168440282,560.2619647085667,m,0,1.0451968014240265,0.45,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
None,None,,,,,,,,,2,0,2,0,5,1,21,3,,,,,,,,,560.2437141500413,go,squareblack.png,m,0.45,,,,,,,,,,,,,,,,,,0.0014233402907848358,0.4897604361176491,0.9402800649404526,562.746252246201,,,,,,,560.2619647085667,560.7760118953884,560.7592071741819,560.7592071741819,561.2099180407822,561.7090051099658,561.7602162733674,562.7651083953679,m,0,0.6076340191066265,0.45,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
None,None,,,,,,,,,2,0,2,0,5,2,22,1,,,,,,,,,562.7465637475252,stop,circleblack.png,z,0.45,,,,,,,,,,,,,,,,,,0.0018723197281360626,0.489658959209919,0.9403552301228046,565.2484992258251,,,,,,,562.7651083953679,563.2787551693618,563.2619729302824,563.2619729302824,563.7126319855452,564.2131587043405,564.2633359059691,565.2671707049012,None,1,,0.5,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
None,None,,,,,,,,,2,0,2,0,5,3,23,3,,,,,,,,,565.2488144151866,stop,squareblack.png,m,0.5,,,,,,,,,,,,,,,,,,0.0018330514430999756,0.48996763676404953,0.9907961674034595,567.7518636658788,,,,,,,565.2671707049012,565.7815356403589,565.7648633867502,565.7648633867502,566.2651799172163,566.7651650719345,566.7651650719345,567.7713865116239,m,0,0.5343755483627319,0.45,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
None,None,,,,,,,,,2,0,2,0,6,0,24,1,,,,,,,,,567.7521731890738,stop,circleblack.png,z,0.45,,,,,,,,,,,,,,,,,,0.0020945481956005096,0.48942387849092484,0.9398532658815384,570.2539705857635,,,,,,,567.7713865116239,568.2841607108712,568.267332084477,568.267332084477,568.7178854867816,569.2183461487293,569.2686924561858,570.27307087183,None,1,,0.5,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
None,None,,,,,,,,,2,0,2,0,6,1,25,3,,,,,,,,,570.2542886845767,go,squareblack.png,m,0.5,,,,,,,,,,,,,,,,,,0.0017325431108474731,0.4902186840772629,0.9904158748686314,572.7569942511618,,,,,,,570.27307087183,570.7868356704712,570.7702185511589,570.7702185511589,571.2707370333374,571.7712656334043,571.7712656334043,572.776276871562,m,0,0.5849161446094513,0.5,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,6,2,26,0,,,,,,,,,572.7572974972427,go,circleblack.png,z,0.5,,,,,,,,,,,,,,,,,,0.0017455331981182098,0.4901086874306202,0.9906853772699833,575.2596251294017,,,,,,,572.776276871562,573.2900519631803,573.2727944627404,573.2727944627404,573.7735349312425,574.2736427746713,574.2736427746713,575.2783409692347,z,0,0.5858332999050617,0.5,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
None,None,,,,,,,,,2,0,2,0,6,3,27,3,,,,,,,,,575.2599382773042,go,circleblack.png,z,0.5,,,,,,,,,,,,,,,,,,0.0013420730829238892,0.4899342469871044,0.9906477928161621,577.7626841366291,,,,,,,575.2783409692347,575.7926175519824,575.77552318573,575.77552318573,576.2765665091574,576.776237372309,576.776237372309,577.7814860455692,z,0,0.6228604130446911,0.5,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
None,None,,,,,,,,,2,0,2,0,7,0,28,1,,,,,,,,,577.7629989907146,go,circleblack.png,z,0.5,,,,,,,,,,,,,,,,,,0.0013859644532203674,0.489756491035223,0.9902684204280376,580.2653070576489,,,,,,,577.7814860455692,578.2950267121196,578.2785856574774,578.2785856574774,578.7790069505572,579.2790687344968,579.2790687344968,580.2840911969543,z,0,0.5561978369951248,0.5,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
None,None,,,,,,,,,2,0,2,0,7,1,29,1,,,,,,,,,580.2656310349703,stop,squareblack.png,m,0.5,,,,,,,,,,,,,,,,,,0.001612246036529541,0.49015726149082184,0.9904164709150791,582.7679665088654,,,,,,,580.2840911969543,580.798022378236,580.7813956961036,580.7813956961036,581.2816906943917,581.781709972769,581.781709972769,582.7860872521996,m,0,0.3575776144862175,0.45,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,7,2,30,0,,,,,,,,,582.7682719677687,go,squareblack.png,m,0.45,,,,,,,,,,,,,,,,,,0.0011940523982048035,0.48990121483802795,0.9404384046792984,585.2709241770208,,,,,,,582.7860872521996,583.3006005696952,583.2841792218387,583.2841792218387,583.734786964953,584.2352002672851,584.2853073477745,585.289338029921,m,0,0.7227125652134418,0.45,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
None,None,,,,,,,,,2,0,2,0,7,3,31,3,,,,,,,,,585.2712287195027,go,squareblack.png,m,0.45,,,,,,,,,,,,,,,,,,0.0011910460889339447,0.49022670835256577,0.9404664412140846,587.7737083658576,,,,,,,585.289338029921,585.8034578822553,585.7866633236408,585.7866633236408,586.2375084683299,586.7377202399075,586.787834815681,587.7910002842546,m,0,0.868199098855257,0.45,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
None,None,,,,,,,,,2,0,2,0,8,0,32,3,,,,,,,,,587.774031303823,stop,squareblack.png,m,0.45,,,,,,,,,,,,,,,,,,0.001208871603012085,0.48993899673223495,0.9403900504112244,590.2762632444501,,,,,,,587.7910002842546,588.3060715571046,588.2894278280437,588.2894278280437,588.7401718758047,589.2406256273389,589.2905214987695,590.2951242849231,None,1,,0.5,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,8,1,33,0,,,,,,,,,590.2765722237527,go,squareblack.png,m,0.5,,,,,,,,,,,,,,,,,,0.001307811588048935,0.4900179021060467,0.9902088418602943,592.7793309614062,,,,,,,590.2951242849231,590.8090968169272,590.7922362498939,590.7922362498939,591.292603507638,591.7932565808296,591.7932565808296,592.7984336055815,m,0,0.6779204867780209,0.5,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,8,2,34,0,,,,,,,,,592.7796418555081,stop,circleblack.png,z,0.5,,,,,,,,,,,,,,,,,,0.0018740110099315643,0.4897240214049816,0.990166038274765,595.2820875458419,,,,,,,592.7984336055815,593.3116895519197,593.295034725219,593.295034725219,593.7956165000796,594.2955465987325,594.2955465987325,595.3009309917688,z,0,0.5512657016515732,0.45,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
None,None,,,,,,,,,2,0,2,0,8,3,35,1,,,,,,,,,595.2824061438441,go,circleblack.png,z,0.45,,,,,,,,,,,,,,,,,,0.0014045573770999908,0.48802414163947105,0.9385347403585911,597.784570813179,,,,,,,595.3009309917688,595.8129723593593,595.796174313873,595.796174313873,596.2467242926359,596.7489554844797,596.7986745908856,597.8034867420793,z,0,0.7651161812245846,0.45,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
None,None,,,,,,,,,2,0,2,0,9,0,36,1,,,,,,,,,597.7848819904029,stop,squareblack.png,m,0.45,,,,,,,,,,,,,,,,,,0.0017446242272853851,0.4900711216032505,0.9407645650207996,600.2872100435197,,,,,,,597.8034867420793,598.3171457089484,598.3006892129779,598.3006892129779,598.7511731311679,599.2509286701679,599.3010095581412,600.3061574362218,m,0,0.5227510742843151,0.4,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
None,None,,,,,,,,,2,0,2,0,9,1,37,1,,,,,,,,,600.2875161617994,go,circleblack.png,z,0.4,,,,,,,,,,,,,,,,,,0.0017861463129520416,0.49016496911644936,0.8903912678360939,602.7901688851416,,,,,,,600.3061574362218,600.8200780190527,600.803428992629,600.803428992629,601.203806579113,601.702999971807,601.8039782382548,602.80891732499,z,0,0.5225135646760464,0.4,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
None,None,,,,,,,,,2,0,2,0,9,2,38,1,,,,,,,,,602.7904740348458,go,circleblack.png,z,0.4,,,,,,,,,,,,,,,,,,0.0014400891959667206,0.4897943325340748,0.8901141621172428,605.2927602604032,,,,,,,602.80891732499,603.3226493112743,603.305965282023,603.305965282023,603.7064050287008,604.2098185867071,604.3074218258262,605.3115796856582,z,0,0.6982977986335754,0.4,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,9,3,39,0,,,,,,,,,605.2930661588907,go,circleblack.png,z,0.4,,,,,,,,,,,,,,,,,,0.0012976042926311493,0.48983974009752274,0.8904773183166981,607.7957060821354,,,,,,,605.3115796856582,605.8254156298935,605.8087147064507,605.8087147064507,606.2093025743961,606.7096650190651,606.8097195662558,607.8145036697388,z,0,0.5251764543354511,0.4,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,10,0,40,0,,,,,,,,,607.7960280366242,go,squareblack.png,m,0.4,,,,,,,,,,,,,,,,,,0.001700621098279953,0.4899241738021374,0.8903630748391151,610.2987352572381,,,,,,,607.8145036697388,608.3282211534679,608.3116431161761,608.3116431161761,608.7121036984026,609.2125060707331,609.3129834271967,610.3173036053777,m,0,0.7753258012235165,0.4,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
None,None,,,,,,,,,2,0,2,0,10,1,41,2,,,,,,,,,610.2990634255111,stop,squareblack.png,m,0.4,,,,,,,,,,,,,,,,,,0.0012814141809940338,0.4896625056862831,0.8900815472006798,612.8013762123883,,,,,,,610.3173036053777,610.8312070444226,610.814312748611,610.814312748611,611.2147200666368,611.7147547565401,611.8147306255996,612.8197658993304,m,0,0.4577416628599167,0.35,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
None,None,,,,,,,,,2,0,2,0,10,2,42,3,,,,,,,,,612.8016813918948,go,squareblack.png,m,0.35,,,,,,,,,,,,,,,,,,0.0013156384229660034,0.4898337237536907,0.8398108817636967,615.3042861819267,,,,,,,612.8197658993304,613.3336758799851,613.3173078559339,613.3173078559339,613.6677048914135,614.1680274158716,614.3168836720288,615.3224270306528,m,0,0.6847641579806805,0.35,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
