corrGoResp,shape,practiceBlocks.thisRepN,practiceBlocks.thisTrialN,practiceBlocks.thisN,practiceBlocks.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,stopBlocks.thisRepN,stopBlocks.thisTrialN,stopBlocks.thisN,stopBlocks.thisIndex,testTrials.thisRepN,testTrials.thisTrialN,testTrials.thisN,testTrials.thisIndex,stopPracTrialList,Test Block: 1,welcome.started,start_exp.started,start_exp.keys,start_exp.rt,instrStopText.started,start_prac.started,StartTrialTimeStamp,trialType,goStim,correctResponse,ssd,fixation.started,rules.started,goStim.started,goResp.started,fixation.stopped,stopSignal.started,stopSignal.stopped,goStim.stopped,goResp.stopped,rules.stopped,goResp.keys,goResp.corr,text.started,rules_2.started,fixationOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,Phase,Block,text.stopped,rules_2.stopped,goResp.rt,text_5.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.started,testText.started,test_fixation.started,goStim_test.started,goResp_test.started,test_fixation.stopped,stopSignal_test.started,stopSignal_test.stopped,goStim_test.stopped,goResp_test.stopped,goResp_test.keys,goResp_test.corr,goResp_test.rt,EndingSSD,text_6.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,Test Block: 2,Test Block: 3,ending_text.started,end_resp.started,end_resp.keys,end_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
None,None,,,,,,,,,1,0,1,0,0,1,1,3,,,,,,,,,3637.2727942429483,stop,squareblack.png,right,0.1,,,,,,,,,,,,,,,0.00719878077507019,0.4889550544321537,0.5890937112271786,3639.7746243290603,test,2,,,,,,,,,,3637.296351533383,3637.7884847074747,3637.7884847074747,3637.8048396781087,3637.8878703415394,3638.387026567012,3638.8040649034083,3639.793492771685,left,0,0.29252076521515846,0.05,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
None,None,,,,,,,,,1,0,1,0,0,2,2,2,,,,,,,,,3639.775095835328,go,squareblack.png,right,0.05,,,,,,,,,,,,,,,0.0013311170041561127,0.4898427203297615,,3642.2770866192877,test,2,,,,,,,,,,3639.793492771685,3640.290621459484,3640.290621459484,3640.3073321059346,3640.3407107032835,3640.841318320483,3641.2902307771146,3642.3018032833934,right,1,0.4385637007653713,0.05,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
None,None,,,,,,,,,1,0,1,0,0,3,3,2,,,,,,,,,3642.277522712946,go,circleblack.png,left,0.05,,,,,,,,,,,,,,,0.007952138781547546,0.4898347407579422,,3644.780294891447,test,2,,,,,,,,,,3642.3018032833934,3642.793258201331,3642.793258201331,3642.809963557869,3642.8433636911213,3643.3440199159086,3643.7944675982,3644.799841899425,left,1,0.45609093829989433,0.05,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
None,None,,,,,,,,,1,0,1,0,1,0,4,3,,,,,,,,,3644.78073367849,go,squareblack.png,right,0.05,,,,,,,,,,,,,,,0.001754123717546463,0.4890892170369625,,3647.282826818526,test,2,,,,,,,,,,3644.799841899425,3645.296264577657,3645.296264577657,3645.3128247074783,3645.34615528211,3645.846645887941,3646.295633330941,3647.3017380535603,right,1,0.3670264221727848,0.05,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
None,None,,,,,,,,,1,0,1,0,1,1,5,1,,,,,,,,,3647.2832610085607,go,squareblack.png,right,0.05,,,,,,,,,,,,,,,0.0012548714876174927,0.49015866219997406,,3649.785824596882,test,2,,,,,,,,,,3647.3017380535603,3647.799065385014,3647.799065385014,3647.8154630325735,3647.8491892553866,3648.3496300913393,3648.798483259976,3649.809440009296,right,1,0.36099128797650337,0.05,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
None,None,,,,,,,,,1,0,1,0,1,2,6,2,,,,,,,,,3649.786269452423,go,circleblack.png,left,0.05,,,,,,,,,,,,,,,0.007861193269491196,0.4893396534025669,,3652.2881958782673,test,2,,,,,,,,,,3649.809440009296,3650.301668666303,3650.301668666303,3650.3184440024197,3650.352023202926,3650.8522735089064,3651.301464717835,3652.3073799163103,left,1,0.3477976769208908,0.05,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
None,None,,,,,,,,,1,0,1,0,1,3,7,2,,,,,,,,,3652.2886231020093,go,circleblack.png,left,0.05,,,,,,,,,,,,,,,0.0013919956982135773,0.4897700995206833,,3654.791155025363,test,2,,,,,,,,,,3652.3073799163103,3652.8041808344424,3652.8041808344424,3652.8208757787943,3652.8544064983726,3653.354929074645,3653.803959429264,3654.8101546131074,left,1,0.3050612658262253,0.05,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
None,None,,,,,,,,,1,0,1,0,2,0,8,3,,,,,,,,,3654.7915851697326,go,squareblack.png,right,0.05,,,,,,,,,,,,,,,0.0016289353370666504,0.48967331275343895,,3657.294173527509,test,2,,,,,,,,,,3654.8101546131074,3655.306969754398,3655.306969754398,3655.323903296143,3655.357291031629,3655.857811614871,3656.3067038990557,3657.3136009685695,left,0,0.32173165678977966,0.05,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
None,None,,,,,,,,,1,0,1,0,2,1,9,3,,,,,,,,,3657.2946153581142,go,circleblack.png,left,0.05,,,,,,,,,,,,,,,0.0018213354051113129,0.4897232949733734,,3659.7967647723854,test,2,,,,,,,,,,3657.3136009685695,3657.809925340116,3657.809925340116,3657.826738372445,3657.8604155667126,3658.3605089634657,3658.809645116329,3659.815846506506,left,1,0.41361498460173607,0.05,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
None,None,,,,,,,,,1,0,1,0,2,2,10,3,,,,,,,,,3659.7972042560577,stop,circleblack.png,left,0.05,,,,,,,,,,,,,,,0.0014691278338432312,0.48962290957570076,0.5395545139908791,3662.299360577017,test,2,,,,,,,,,,3659.815846506506,3660.3128172270954,3660.3128172270954,3660.3293059803545,3660.362807173282,3660.8636274188757,3661.313793923706,3662.3184984624386,None,0,,0.1,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,2,3,11,0,,,,,,,,,3662.2997994311154,stop,squareblack.png,right,0.1,,,,,,,,,,,,,,,0.0016156546771526337,0.4898667000234127,0.5900517627596855,3664.802199933678,test,2,,,,,,,,,,3662.3184984624386,3662.8154245354235,3662.8154245354235,3662.832318983972,3662.9157628938556,3663.416176147759,3663.816376462579,3664.821483951062,None,0,,0.15,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
None,None,,,,,,,,,1,0,1,0,3,0,12,1,,,,,,,,,3664.8026252500713,stop,circleblack.png,left,0.15,,,,,,,,,,,,,,,0.0018171854317188263,0.48962506651878357,0.6399122066795826,3667.3051753751934,test,2,,,,,,,,,,3664.821483951062,3665.3183083646,3665.3183083646,3665.335184827447,3665.4685244970024,3665.969042517245,3666.317927531898,3667.324326876551,left,1,0.31251899898052216,0.1,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
None,None,,,,,,,,,1,0,1,0,3,1,13,1,,,,,,,,,3667.3056127503514,go,squareblack.png,right,0.1,,,,,,,,,,,,,,,0.0017089061439037323,0.48935749381780624,,3669.8075859211385,test,2,,,,,,,,,,3667.324326876551,3667.8210313655436,3667.8210313655436,3667.837680157274,3667.9212086051702,3668.4216764457524,3668.820604402572,3669.82639695704,right,1,0.6689874939620495,0.1,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
None,None,,,,,,,,,1,0,1,0,3,2,14,3,,,,,,,,,3669.8080338053405,stop,squareblack.png,right,0.1,,,,,,,,,,,,,,,0.0011917240917682648,0.4899827912449837,0.5899173319339752,3672.3106772601604,test,2,,,,,,,,,,3669.82639695704,3670.3237725533545,3670.3237725533545,3670.3402455039322,3670.4240117408335,3670.924634706229,3671.324988823384,3672.329650517553,None,0,,0.15,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
None,None,,,,,,,,,1,0,1,0,3,3,15,3,,,,,,,,,3672.3111225515604,stop,squareblack.png,right,0.15,,,,,,,,,,,,,,,0.001349814236164093,0.4897634759545326,0.6396887712180614,3674.8134706653655,test,2,,,,,,,,,,3672.329650517553,3672.826555516571,3672.826555516571,3672.8432342857122,3672.9766504503787,3673.4774989187717,3673.8276418074965,3674.832354616374,None,0,,0.2,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
None,None,,,,,,,,,1,0,1,0,4,0,16,2,,,,,,,,,3674.8139196410775,go,squareblack.png,right,0.2,,,,,,,,,,,,,,,0.001344975084066391,0.489548459649086,,3677.316088475287,test,2,,,,,,,,,,3674.832354616374,3675.329431336373,3675.329431336373,3675.3458884730935,3675.5294232741,3676.030073199421,3676.3288442008197,3677.3414883613586,left,0,0.4242410846054554,0.2,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,4,1,17,0,,,,,,,,,3677.3165234439075,go,circleblack.png,left,0.2,,,,,,,,,,,,,,,0.008659061044454575,0.48969804868102074,,3679.818913541734,test,2,,,,,,,,,,3677.3414883613586,3677.8320575989783,3677.8320575989783,3677.848673556,3678.032279625535,3678.531417619437,3678.8316934667528,3679.838201891631,left,1,0.35107140988111496,0.2,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
None,None,,,,,,,,,1,0,1,0,4,2,18,1,,,,,,,,,3679.819353248924,go,circleblack.png,left,0.2,,,,,,,,,,,,,,,0.001386839896440506,0.48969803005456924,,3682.3215528316796,test,2,,,,,,,,,,3679.838201891631,3680.3349158354104,3680.3349158354104,3680.3519364632666,3680.535042773932,3681.0340136401355,3681.334380581975,3682.3403109759092,left,1,0.39670028164982796,0.2,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
None,None,,,,,,,,,1,0,1,0,4,3,19,2,,,,,,,,,3682.3219870738685,stop,circleblack.png,left,0.2,,,,,,,,,,,,,,,0.001334216445684433,0.48949310183525085,0.6896325498819351,3684.824329677969,test,2,,,,,,,,,,3682.3403109759092,3682.8375371210277,3682.8375371210277,3682.854134619236,3683.037604574114,3683.5381675176322,3683.8386961594224,3684.843487724662,None,0,,0.25,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
None,None,,,,,,,,,1,0,1,0,5,0,20,1,,,,,,,,,3684.8247716911137,go,circleblack.png,left,0.25,,,,,,,,,,,,,,,0.0014086104929447174,0.48936348035931587,,3687.3269517458975,test,2,,,,,,,,,,3684.843487724662,3685.340003270656,3685.340003270656,3685.35709605366,3685.59055634588,3686.106345947832,3686.340054515749,3687.351632092148,left,1,0.4178031161427498,0.25,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,5,1,21,0,,,,,,,,,3687.3273835740983,go,squareblack.png,right,0.25,,,,,,,,,,,,,,,0.00770602747797966,0.4896746575832367,,3689.829958651215,test,2,,,,,,,,,,3687.351632092148,3687.8430669493973,3687.8430669493973,3687.859734546393,3688.0934218354523,3688.6091191992164,3688.8427905514836,3689.8491601757705,right,1,0.4417850226163864,0.25,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,5,2,22,0,,,,,,,,,3689.8303867913783,go,circleblack.png,left,0.25,,,,,,,,,,,,,,,0.0019439943134784698,0.48980075493454933,,3692.3324394263327,test,2,,,,,,,,,,3689.8491601757705,3690.3461272753775,3690.3461272753775,3690.362455304712,3690.5960531271994,3691.0951794683933,3691.345610510558,3692.351769670844,left,1,0.39811549708247185,0.25,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,5,3,23,0,,,,,,,,,3692.332875214517,go,squareblack.png,right,0.25,,,,,,,,,,,,,,,0.0015997551381587982,0.4896799996495247,,3694.8351391665637,test,2,,,,,,,,,,3692.351769670844,3692.848565839231,3692.848565839231,3692.8651918284595,3693.0988725349307,3693.6146624796093,3693.848112002015,3694.8547105528414,right,1,0.39300045743584633,0.25,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,6,0,24,0,,,,,,,,,3694.835567213595,go,circleblack.png,left,0.25,,,,,,,,,,,,,,,0.001793447881937027,0.4896828457713127,,3697.3381467573345,test,2,,,,,,,,,,3694.8547105528414,3695.351239427924,3695.351239427924,3695.3680684417486,3695.6015640310943,3696.10069251433,3696.3508261032403,3697.3571708910167,left,1,0.409786943346262,0.25,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,6,1,25,0,,,,,,,,,3697.3385891616344,go,squareblack.png,right,0.25,,,,,,,,,,,,,,,0.0015574097633361816,0.4897165112197399,,3699.840844511986,test,2,,,,,,,,,,3697.3571708910167,3697.8540187850595,3697.8540187850595,3697.8706036880612,3698.1042556986213,3698.6033952645957,3698.8536307252944,3699.859761722386,right,1,0.4277643524110317,0.25,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
None,None,,,,,,,,,1,0,1,0,6,2,26,1,,,,,,,,,3699.8412734381855,go,squareblack.png,right,0.25,,,,,,,,,,,,,,,0.001300916075706482,0.48961682617664337,,3702.343790810555,test,2,,,,,,,,,,3699.859761722386,3700.356835398823,3700.356835398823,3700.3734255880117,3700.6073892340064,3701.1229868344963,3701.3564152754843,3702.362675603479,right,1,0.40599242597818375,0.25,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
None,None,,,,,,,,,1,0,1,0,6,3,27,1,,,,,,,,,3702.3442907221615,stop,squareblack.png,right,0.25,,,,,,,,,,,,,,,0.001291561871767044,0.4895786941051483,0.7395813502371311,3704.8467297255993,test,2,,,,,,,,,,3702.362675603479,3702.8597335629165,3702.8597335629165,3702.87652862072,3703.1102889478207,3703.6256525069475,3703.859239913523,3704.8664602413774,right,1,0.3324279747903347,0.2,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
None,None,,,,,,,,,1,0,1,0,7,0,28,3,,,,,,,,,3704.84715378657,stop,circleblack.png,left,0.2,,,,,,,,,,,,,,,0.00202004611492157,0.48930342122912407,0.6899258345365524,3707.349137213081,test,2,,,,,,,,,,3704.8664602413774,3705.3623640164733,3705.3623640164733,3705.37913826108,3705.5626417584717,3706.0631262287498,3706.3635767400265,3707.368149895221,None,0,,0.25,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
None,None,,,,,,,,,1,0,1,0,7,1,29,2,,,,,,,,,3707.3495634682477,go,circleblack.png,left,0.25,,,,,,,,,,,,,,,0.0013138540089130402,0.4895733669400215,,3709.8518211059272,test,2,,,,,,,,,,3707.368149895221,3707.8651621080935,3707.8651621080935,3707.88181008026,3708.11542102322,3708.6144704297185,3708.8647783212364,3709.870559897274,left,1,0.37316156923770905,0.25,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
None,None,,,,,,,,,1,0,1,0,7,2,30,2,,,,,,,,,3709.8522546328604,go,circleblack.png,left,0.25,,,,,,,,,,,,,,,0.0013579018414020538,0.4900384098291397,,3712.3546059131622,test,2,,,,,,,,,,3709.870559897274,3710.3679815232754,3710.3679815232754,3710.384691916406,3710.618158172816,3711.118754260242,3711.3678527511656,3712.373511880636,left,1,0.4887732118368149,0.25,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
None,None,,,,,,,,,1,0,1,0,7,3,31,1,,,,,,,,,3712.3550488203764,go,circleblack.png,left,0.25,,,,,,,,,,,,,,,0.0013410411775112152,0.4899660609662533,,3714.857342105359,test,2,,,,,,,,,,3712.373511880636,3712.8707844652236,3712.8707844652236,3712.887342378497,3713.120933867991,3713.6200384758413,3713.8703488335013,3714.8783224336803,left,1,0.4323382042348385,0.25,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,8,0,32,0,,,,,,,,,3714.8577793985605,go,squareblack.png,right,0.25,,,,,,,,,,,,,,,0.0039890967309474945,0.4896062947809696,,3717.3604091480374,test,2,,,,,,,,,,3714.8783224336803,3715.3738181591034,3715.3738181591034,3715.3902665004134,3715.623835876584,3716.123107776046,3716.3731115721166,3717.379459016025,right,1,0.46181900799274445,0.25,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
None,None,,,,,,,,,1,0,1,0,8,1,33,3,,,,,,,,,3717.360845256597,go,squareblack.png,right,0.25,,,,,,,,,,,,,,,0.0013543032109737396,0.48943254724144936,,3719.8627445548773,test,2,,,,,,,,,,3717.379459016025,3717.876146018505,3717.876146018505,3717.892819251865,3718.126472339034,3718.625600978732,3718.875845722854,3719.8822813667357,right,1,0.38388992473483086,0.25,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,8,2,34,0,,,,,,,,,3719.8631697893143,stop,circleblack.png,left,0.25,,,,,,,,,,,,,,,0.0019074901938438416,0.48983174562454224,0.7402492798864841,3722.365729879588,test,2,,,,,,,,,,3719.8822813667357,3720.3789195604622,3720.3789195604622,3720.3955917432904,3720.629383020103,3721.1449882909656,3721.3785564117134,3722.385009303689,left,1,0.3550183065235615,0.2,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
None,None,,,,,,,,,1,0,1,0,8,3,35,1,,,,,,,,,3722.3661537207663,stop,squareblack.png,right,0.2,,,,,,,,,,,,,,,0.0016924738883972168,0.48970892280340195,0.6897219270467758,3724.868615977466,test,2,,,,,,,,,,3722.385009303689,3722.8817404061556,3722.8817404061556,3722.89839829877,3723.0821635089815,3723.5825602412224,3723.882816694677,3724.8877973258495,None,0,,0.25,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
None,None,,,,,,,,,1,0,1,0,9,0,36,1,,,,,,,,,3724.869046084583,go,squareblack.png,right,0.25,,,,,,,,,,,,,,,0.0013291053473949432,0.48959867656230927,,3727.3711677379906,test,2,,,,,,,,,,3724.8877973258495,3725.384866286069,3725.384866286069,3725.4010533988476,3725.6348575763404,3726.1505637466908,3726.384953401983,3727.390227910131,right,1,0.42442936077713966,0.25,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
None,None,,,,,,,,,1,0,1,0,9,1,37,1,,,,,,,,,3727.37159351632,go,squareblack.png,right,0.25,,,,,,,,,,,,,,,0.0013492107391357422,0.48948506638407707,,3729.8740113526583,test,2,,,,,,,,,,3727.390227910131,3727.8873798027635,3727.8873798027635,3727.9039058871567,3728.137430638075,3728.6365262381732,3728.886905338615,3729.893365442753,right,1,0.3891187012195587,0.25,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
None,None,,,,,,,,,1,0,1,0,9,2,38,2,,,,,,,,,3729.8744515031576,stop,circleblack.png,left,0.25,,,,,,,,,,,,,,,0.001849152147769928,0.4897688627243042,0.7398489080369473,3732.3769176080823,test,2,,,,,,,,,,3729.893365442753,3730.390095215291,3730.390095215291,3730.4065305516124,3730.6401990801096,3731.1393923945725,3731.3896051831543,3732.396000701934,left,1,0.41499627009034157,0.2,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,9,3,39,0,,,,,,,,,3732.377449337393,go,circleblack.png,left,0.2,,,,,,,,,,,,,,,0.00141926109790802,0.48959822207689285,,3734.8793685622513,test,2,,,,,,,,,,3732.396000701934,3732.892917599529,3732.892917599529,3732.909494996071,3733.092964746058,3733.593734115362,3733.8924483433366,3734.8986090123653,right,0,0.37155992165207863,0.2,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
None,None,,,,,,,,,1,0,1,0,10,0,40,2,,,,,,,,,3734.87979625538,go,circleblack.png,left,0.2,,,,,,,,,,,,,,,0.0013738460838794708,0.48976730182766914,,3737.3823729529977,test,2,,,,,,,,,,3734.8986090123653,3735.3955418542027,3735.3955418542027,3735.412628494203,3735.5957341082394,3736.0965420864522,3736.3952064178884,3737.4014256708324,left,1,0.4405780993402004,0.2,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
None,None,,,,,,,,,1,0,1,0,10,1,41,2,,,,,,,,,3737.382811240852,go,circleblack.png,left,0.2,,,,,,,,,,,,,,,0.0013809390366077423,0.4894932806491852,,3739.8850064724684,test,2,,,,,,,,,,3737.4014256708324,3737.8981298170984,3737.8981298170984,3737.914866436273,3738.0984575226903,3738.597718529403,3738.8978524766862,3739.9038021601737,left,1,0.39644431695342064,0.2,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
None,None,,,,,,,,,1,0,1,0,10,2,42,1,,,,,,,,,3739.885440055281,stop,circleblack.png,left,0.2,,,,,,,,,,,,,,,0.0014343447983264923,0.48980747908353806,0.6900842376053333,3742.387991324067,test,2,,,,,,,,,,3739.9038021601737,3740.4009841009974,3740.4009841009974,3740.417610730976,3740.601183027029,3741.100279469043,3741.4006763398647,3742.412546224892,left,1,0.33140577375888824,0.15,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
None,None,,,,,,,,,1,0,1,0,10,3,43,3,,,,,,,,,3742.388427551836,go,squareblack.png,right,0.15,,,,,,,,,,,,,,,0.007830630987882614,0.4894760809838772,,3744.8905254751444,test,2,,,,,,,,,,3742.412546224892,3742.9037224128842,3742.9037224128842,3742.9206539690495,3743.0541084967554,3743.5545571371913,3743.9035601355135,3744.9100974723697,right,1,0.49947237595915794,0.15,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,11,0,44,0,,,,,,,,,3744.8909665085375,go,circleblack.png,left,0.15,,,,,,,,,,,,,,,0.0020033419132232666,0.489718958735466,,3747.393411617726,test,2,,,,,,,,,,3744.9100974723697,3745.4065226241946,3745.4065226241946,3745.42334549129,3745.556779075414,3746.0724668204784,3746.4061964526772,3747.4126971289515,left,1,0.32239897549152374,0.15,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
None,None,,,,,,,,,1,0,1,0,11,1,45,3,,,,,,,,,3747.393838133663,stop,squareblack.png,right,0.15,,,,,,,,,,,,,,,0.0018093101680278778,0.4895566441118717,0.6397059969604015,3749.896237246692,test,2,,,,,,,,,,3747.4126971289515,3747.90936216712,3747.90936216712,3747.9261157400906,3748.059790380299,3748.560454364866,3748.910716239363,3749.914950530976,None,0,,0.2,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
None,None,,,,,,,,,1,0,1,0,11,2,46,2,,,,,,,,,3749.896671552211,go,squareblack.png,right,0.2,,,,,,,,,,,,,,,0.0013158619403839111,0.49003905802965164,,3752.398767732084,test,2,,,,,,,,,,3749.914950530976,3750.412015620619,3750.412015620619,3750.4287379533052,3750.612308230251,3751.1113680899143,3751.4116714634,3752.4180083163083,left,0,0.32389814406633377,0.2,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
None,None,,,,,,,,,1,0,1,0,11,3,47,3,,,,,,,,,3752.3992146737874,stop,squareblack.png,right,0.2,,,,,,,,,,,,,,,0.00138154998421669,0.48915956541895866,0.6895668134093285,3754.9015705250204,test,2,,,,,,,,,,3752.4180083163083,3752.9149411544204,3752.9149411544204,3752.931662350893,3753.1150538548827,3753.6156849078834,3753.9163057804108,3754.921284314245,None,0,,0.25,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
