corrGoResp,shape,practiceBlocks.thisRepN,practiceBlocks.thisTrialN,practiceBlocks.thisN,practiceBlocks.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,stopBlocks.thisRepN,stopBlocks.thisTrialN,stopBlocks.thisN,stopBlocks.thisIndex,testTrials.thisRepN,testTrials.thisTrialN,testTrials.thisN,testTrials.thisIndex,stopPracTrialList,Test Block: 1,welcome.started,start_exp.started,start_exp.keys,start_exp.rt,instrStopText.started,start_prac.started,StartTrialTimeStamp,trialType,goStim,correctResponse,ssd,fixation.started,rules.started,goStim.started,goResp.started,fixation.stopped,stopSignal.started,stopSignal.stopped,goStim.stopped,goResp.stopped,rules.stopped,goResp.keys,goResp.corr,text.started,rules_2.started,fixationOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,Phase,Block,text.stopped,rules_2.stopped,goResp.rt,text_5.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.started,testText.started,test_fixation.started,test_fixation.stopped,goStim_test.started,goResp_test.started,stopSignal_test.started,stopSignal_test.stopped,goStim_test.stopped,goResp_test.stopped,goResp_test.keys,goResp_test.corr,EndingSSD,goResp_test.rt,text_6.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,Test Block: 2,Test Block: 3,ending_text.started,end_resp.started,end_resp.keys,end_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
None,None,,,,,,,,,1,0,1,0,9,1,37,1,,,,,,,,,476.2002241425216,go,circleblack.png,left,0.45,,,,,,,,,,,,,,,0.008355747908353806,0.4895686097443104,,478.70249361917377,test,2,,,,,,,,,,476.22492131590843,476.73247991502285,476.71586702018976,476.71586702018976,477.16637538746,477.667443331331,477.71575291082263,478.72150656208396,left,1,0.45,0.6980470754206181,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
None,None,,,,,,,,,1,0,1,0,9,2,38,2,,,,,,,,,478.7029304690659,stop,squareblack.png,right,0.45,,,,,,,,,,,,,,,0.0017420612275600433,0.4900960698723793,0.9406846798956394,481.2045140862465,test,2,,,,,,,,,,478.72150656208396,479.23522298038006,479.21848057955503,479.21848057955503,479.66921029239893,480.1696708127856,480.21984419599175,481.22223164886236,None,0,0.5,,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
None,None,,,,,,,,,1,0,1,0,9,3,39,2,,,,,,,,,481.20502988249063,stop,squareblack.png,right,0.5,,,,,,,,,,,,,,,0.0012277588248252869,0.4904237724840641,0.9911840036511421,483.7081920616329,test,2,,,,,,,,,,481.22223164886236,481.72153614088893,481.72153614088893,481.72153614088893,482.22194822877645,482.7210983298719,482.7210983298719,483.7330466210842,right,1,0.45,0.5594379492104053,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
None,None,,,,,,,,,1,0,1,0,10,0,40,2,,,,,,,,,483.70864337682724,stop,circleblack.png,left,0.45,,,,,,,,,,,,,,,0.007876604795455933,0.489609956741333,0.9400216974318027,486.20992562174797,test,2,,,,,,,,,,483.7330466210842,484.24100183695555,484.2240481376648,484.2240481376648,484.67478869855404,485.1751746982336,485.2255657836795,486.2266377694905,None,0,0.5,,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
None,None,,,,,,,,,1,0,1,0,10,1,41,2,,,,,,,,,486.21036745607853,go,circleblack.png,left,0.5,,,,,,,,,,,,,,,0.001214679330587387,0.48936982825398445,,488.713750846684,test,2,,,,,,,,,,486.2266377694905,486.7261768244207,486.7261768244207,486.7261768244207,487.2261803969741,487.72759476676583,487.72759476676583,488.7338114082813,left,1,0.5,0.5130541324615479,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
None,None,,,,,,,,,1,0,1,0,10,2,42,2,,,,,,,,,488.7142794691026,go,circleblack.png,left,0.5,,,,,,,,,,,,,,,0.001558784395456314,0.4886312074959278,,491.21641312912107,test,2,,,,,,,,,,488.7338114082813,489.24604811891913,489.2291094996035,489.2291094996035,489.73054453358054,490.2460937835276,490.22942988201976,491.2351574450731,left,1,0.5,0.5757479444146156,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
None,None,,,,,,,,,1,0,1,0,10,3,43,3,,,,,,,,,491.21684820204973,stop,circleblack.png,left,0.5,,,,,,,,,,,,,,,0.0013695284724235535,0.489957544952631,0.990386363118887,493.7192661501467,test,2,,,,,,,,,,491.2351574450731,491.7492857091129,491.7324574328959,491.7324574328959,492.2330935448408,492.7338988855481,492.7338988855481,493.7382467202842,None,0,0.55,,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,11,0,44,0,,,,,,,,,493.71970672160387,go,circleblack.png,left,0.55,,,,,,,,,,,,,,,0.0013402588665485382,0.48973626643419266,,496.22198736295104,test,2,,,,,,,,,,493.7382467202842,494.25211702659726,494.2351003289223,494.2351003289223,494.7858878970146,495.2851663976908,495.2368583381176,496.2474339529872,left,1,0.55,0.7257824018597603,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
None,None,,,,,,,,,1,0,1,0,11,1,45,3,,,,,,,,,496.2224294319749,go,squareblack.png,right,0.55,,,,,,,,,,,,,,,0.008114643394947052,0.48973362147808075,,498.72385478392243,test,2,,,,,,,,,,496.2474339529872,496.75519301742315,496.7388337813318,496.7388337813318,497.28781044483185,497.7884162925184,497.7381238974631,498.74113869667053,right,1,0.55,0.8114818967878819,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
None,None,,,,,,,,,1,0,1,0,11,2,46,2,,,,,,,,,498.72429175302386,go,squareblack.png,right,0.55,,,,,,,,,,,,,,,0.0012144185602664948,0.4914979562163353,,501.22738279774785,test,2,,,,,,,,,,498.74113869667053,499.2417458742857,499.2417458742857,499.2417458742857,499.7921555414796,500.3071571774781,500.2570328749716,501.24641789495945,right,1,0.55,0.41168244555592537,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
None,None,,,,,,,,,1,0,1,0,11,3,47,2,,,,,,,,,501.2278237193823,go,squareblack.png,right,0.55,,,,,,,,,,,,,,,0.0011921562254428864,0.4898514002561569,,503.7301791422069,test,2,,,,,,,,,,501.24641789495945,501.76019555330276,501.74343691393733,501.74343691393733,502.29396940022707,502.7932407222688,502.74339605495334,503.7501938790083,right,1,0.55,0.6892004497349262,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.7501938790083,503.7501938790083,return,8.477366287261248,"[{'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}]",,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
None,None,,,,,,,,,2,0,2,0,0,0,0,1,,,,,,,,,512.2584048956633,go,squareblack.png,right,0.55,,,,,,,,,,,,,,,0.0012589804828166962,0.4861791357398033,,514.7595340795815,test,3,,,,,,,,,,512.276403453201,512.7877051755786,512.77103792876,512.77103792876,513.3227675892413,513.8237414099276,513.7736253812909,514.7843800038099,right,1,0.55,0.5012314282357693,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,0,1,1,0,,,,,,,,,514.7601461969316,go,circleblack.png,left,0.55,,,,,,,,,,,,,,,0.007923372089862823,0.48913444578647614,,517.262078281492,test,3,,,,,,,,,,514.7843800038099,515.2919791154563,515.2752000465989,515.2752000465989,515.8261788599193,516.3415207490325,516.2749382406473,517.2811330221593,left,1,0.55,0.4179995767772198,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
None,None,,,,,,,,,2,0,2,0,0,2,2,1,,,,,,,,,517.2625176347792,go,squareblack.png,right,0.55,,,,,,,,,,,,,,,0.0017238855361938477,0.4898150563240051,,519.7649451829493,test,3,,,,,,,,,,517.2811330221593,517.7946916781366,517.7783329486847,517.7783329486847,518.3289544582367,518.8443159349263,518.7777360975742,519.7837859168649,right,1,0.55,0.3895995318889618,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
None,None,,,,,,,,,2,0,2,0,0,3,3,3,,,,,,,,,519.7653843201697,stop,squareblack.png,right,0.55,,,,,,,,,,,,,,,0.0013328716158866882,0.4895360395312309,1.0406837202608585,522.2669656798244,test,3,,,,,,,,,,519.7837859168649,520.2975868061185,520.2808562070131,520.2808562070131,520.8320921584964,521.347162745893,521.2811221070588,522.2904634065926,right,1,0.5,0.4320292994379997,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
None,None,,,,,,,,,2,0,2,0,1,0,4,1,,,,,,,,,522.2674117721617,stop,circleblack.png,left,0.5,,,,,,,,,,,,,,,0.00822703167796135,0.4889383614063263,0.988864079117775,524.7702897414565,test,3,,,,,,,,,,522.2904634065926,522.7990867085755,522.7823116630316,522.7823116630316,523.2825813554227,523.7841934524477,523.7841934524477,524.7893277555704,left,1,0.45,0.570758942514658,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
None,None,,,,,,,,,2,0,2,0,1,1,5,3,,,,,,,,,524.7707373127341,go,circleblack.png,left,0.45,,,,,,,,,,,,,,,0.0013825446367263794,0.4883122071623802,,527.2728447765112,test,3,,,,,,,,,,524.7893277555704,525.3014195561409,525.2847778126597,525.2847778126597,525.7354967705905,526.2359524741769,526.2859306447208,527.2920036390424,left,1,0.45,0.4980194717645645,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,1,2,6,0,,,,,,,,,527.2733516134322,go,squareblack.png,right,0.45,,,,,,,,,,,,,,,0.0016134940087795258,0.4896889701485634,,529.7755814678967,test,3,,,,,,,,,,527.2920036390424,527.8054946810007,527.7889486886561,527.7889486886561,528.2398363798857,528.7552325688303,528.7887045666575,529.7947876863182,right,1,0.45,0.4310881979763508,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
None,None,,,,,,,,,2,0,2,0,1,3,7,2,,,,,,,,,529.7760099321604,go,squareblack.png,right,0.45,,,,,,,,,,,,,,,0.0012845322489738464,0.48969823494553566,,532.2784690447152,test,3,,,,,,,,,,529.7947876863182,530.3085465431213,530.2916984893382,530.2916984893382,530.7433050647378,531.2580023407936,531.2914137504995,532.297747336328,right,1,0.45,0.343915656208992,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
None,None,,,,,,,,,2,0,2,0,2,0,8,1,,,,,,,,,532.2789072357118,stop,circleblack.png,left,0.45,,,,,,,,,,,,,,,0.0019009672105312347,0.4902409799396992,0.9388032332062721,534.7810090705752,test,3,,,,,,,,,,532.297747336328,532.811551887542,532.7949705049396,532.7949705049396,533.2434945888817,533.7448968105018,533.795600399375,534.8001019470394,left,1,0.4,0.31445107609033585,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
None,None,,,,,,,,,2,0,2,0,2,1,9,1,,,,,,,,,534.7814429812133,go,circleblack.png,left,0.4,,,,,,,,,,,,,,,0.001240655779838562,0.48981715738773346,,537.2840902917087,test,3,,,,,,,,,,534.8001019470394,535.3138583935797,535.2975012771785,535.2975012771785,535.6976927518845,536.1969832368195,536.296940471977,537.3033020161092,left,1,0.4,0.4330573193728924,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
None,None,,,,,,,,,2,0,2,0,2,2,10,2,,,,,,,,,537.2845327630639,stop,squareblack.png,right,0.4,,,,,,,,,,,,,,,0.0016452446579933167,0.4900902919471264,0.8901873044669628,539.7869590744376,test,3,,,,,,,,,,537.3033020161092,537.8168435357511,537.8002826720476,537.8002826720476,538.2008952945471,538.7163015939295,538.7997789755464,539.806278757751,right,1,0.35,0.3975367769598961,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
None,None,,,,,,,,,2,0,2,0,2,3,11,3,,,,,,,,,539.7873906604946,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,0.0019519813358783722,0.4895647466182709,,542.2894668318331,test,3,,,,,,,,,,539.806278757751,540.3195287808776,540.303089544177,540.303089544177,540.6531292721629,541.1522479876876,541.3024265989661,542.3086791038513,right,0,0.35,0.4147520735859871,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
None,None,,,,,,,,,2,0,2,0,3,0,12,3,,,,,,,,,542.2899167649448,stop,circleblack.png,left,0.35,,,,,,,,,,,,,,,0.0014557093381881714,0.48934898152947426,0.8403519205749035,544.7923133969307,test,3,,,,,,,,,,542.3086791038513,542.8222175911069,542.805673032999,542.805673032999,543.1558526717126,543.6549930721521,543.8051231056452,544.8126637376845,left,1,0.3,0.3039863035082817,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
None,None,,,,,,,,,2,0,2,0,3,1,13,3,,,,,,,,,544.7927625589073,go,squareblack.png,right,0.3,,,,,,,,,,,,,,,0.0024787597358226776,0.4890085756778717,,547.2950726151466,test,3,,,,,,,,,,544.8126637376845,545.324815493077,545.3082345724106,545.3082345724106,545.6086626909673,546.1077237725258,546.3078513406217,547.3140456750989,right,1,0.3,0.4963289462029934,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
None,None,,,,,,,,,2,0,2,0,3,2,14,2,,,,,,,,,547.2955125793815,stop,squareblack.png,right,0.3,,,,,,,,,,,,,,,0.001321062445640564,0.4895714819431305,0.7896586284041405,549.7978206239641,test,3,,,,,,,,,,547.3140456750989,547.8277015537024,547.8110884614289,547.8110884614289,548.1112263016403,548.6104453019798,548.8107310980558,549.817266266793,right,1,0.25,0.3936115950345993,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
None,None,,,,,,,,,2,0,2,0,3,3,15,3,,,,,,,,,549.7982716076076,go,circleblack.png,left,0.25,,,,,,,,,,,,,,,0.0018144585192203522,0.4895605109632015,,552.3006021976471,test,3,,,,,,,,,,549.817266266793,550.330257859081,550.3136313408613,550.3136313408613,550.563972491771,551.0633513964713,551.3133818879724,552.3200679048896,left,1,0.25,0.4253893233835697,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
None,None,,,,,,,,,2,0,2,0,4,0,16,2,,,,,,,,,552.301032628864,go,squareblack.png,right,0.25,,,,,,,,,,,,,,,0.0017165280878543854,0.4895729571580887,,554.8030970841646,test,3,,,,,,,,,,552.3200679048896,552.8332043215632,552.8164466246963,552.8164466246963,553.0668993890285,553.5673022344708,553.8180749975145,554.8225373104215,right,1,0.25,0.6615473479032516,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
None,None,,,,,,,,,2,0,2,0,4,1,17,2,,,,,,,,,554.8035472370684,go,circleblack.png,left,0.25,,,,,,,,,,,,,,,0.0017487108707427979,0.4897719696164131,,557.3063017018139,test,3,,,,,,,,,,554.8225373104215,555.3360188566148,555.3192999660969,555.3192999660969,555.5695453844965,556.0691540464759,556.3190547041595,557.3256413899362,left,1,0.25,0.4686232842504978,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
None,None,,,,,,,,,2,0,2,0,4,2,18,3,,,,,,,,,557.3067437969148,go,circleblack.png,left,0.25,,,,,,,,,,,,,,,0.0013980567455291748,0.4892248325049877,,559.8088237643242,test,3,,,,,,,,,,557.3256413899362,557.8388321176171,557.8221920579672,557.8221920579672,558.072325643152,558.5716754682362,558.82180775702,559.8279036693275,left,1,0.25,0.4248743765056133,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
None,None,,,,,,,,,2,0,2,0,4,3,19,3,,,,,,,,,559.8092619627714,go,circleblack.png,left,0.25,,,,,,,,,,,,,,,0.0014160089194774628,0.48970162123441696,,562.3116873726249,test,3,,,,,,,,,,559.8279036693275,560.341590385884,560.3251406848431,560.3251406848431,560.5751950070262,561.0759507380426,561.3245870359242,562.33070005849,left,1,0.25,0.6333178617060184,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
None,None,,,,,,,,,2,0,2,0,5,0,20,1,,,,,,,,,562.3121360689402,stop,circleblack.png,left,0.25,,,,,,,,,,,,,,,0.0014055371284484863,0.48978156223893166,0.7399051487445831,564.8146229274571,test,3,,,,,,,,,,562.33070005849,562.8447101637721,562.8277638480067,562.8277638480067,563.0778941437602,563.578532975167,563.828844435513,564.8393337577581,None,0,0.3,,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
None,None,,,,,,,,,2,0,2,0,5,1,21,3,,,,,,,,,564.8150917887688,go,squareblack.png,right,0.3,,,,,,,,,,,,,,,0.007678262889385223,0.4896244518458843,,567.3164236992598,test,3,,,,,,,,,,564.8393337577581,565.3474581353366,565.3306653350592,565.3306653350592,565.6306956857443,566.1298653110862,566.3300598859787,567.33291484043,right,1,0.3,0.3883862718939781,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
None,None,,,,,,,,,2,0,2,0,5,2,22,1,,,,,,,,,567.3168895877898,stop,squareblack.png,right,0.3,,,,,,,,,,,,,,,0.0012019909918308258,0.4901319704949856,0.7910306379199028,569.8204547539353,test,3,,,,,,,,,,567.33291484043,567.8330957591534,567.8330957591534,567.8330957591534,568.1336020492017,568.6327449046075,568.8328641019762,569.8393240310252,right,1,0.25,0.31657103076577187,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,5,3,23,0,,,,,,,,,569.8208966590464,go,squareblack.png,right,0.25,,,,,,,,,,,,,,,0.0013624951243400574,0.4893003962934017,,572.322599388659,test,3,,,,,,,,,,569.8393240310252,570.3525935038924,570.336007758975,570.336007758975,570.5862872824073,571.0872120298445,571.3355828151107,572.3416179530323,right,1,0.25,0.46812156215310097,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,6,0,24,0,,,,,,,,,572.3230399750173,go,squareblack.png,right,0.25,,,,,,,,,,,,,,,0.0012942217290401459,0.4897523447871208,,574.825262516737,test,3,,,,,,,,,,572.3416179530323,572.8554257079959,572.8388188891113,572.8388188891113,573.0889890603721,573.5898907855153,573.8383900411427,574.8440033271909,right,1,0.25,0.49305204302072525,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
None,None,,,,,,,,,2,0,2,0,6,1,25,2,,,,,,,,,574.8256941586733,stop,squareblack.png,right,0.25,,,,,,,,,,,,,,,0.0012759491801261902,0.4898756109178066,0.740039985626936,577.3285692371428,test,3,,,,,,,,,,574.8440033271909,575.3580590374768,575.3414418324828,575.3414418324828,575.5915925726295,576.0909674502909,576.341085664928,577.3538202382624,right,1,0.2,0.3978826217353344,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,6,2,26,0,,,,,,,,,577.3290005140007,go,circleblack.png,left,0.2,,,,,,,,,,,,,,,0.008484460413455963,0.48959021270275116,,579.8307761140168,test,3,,,,,,,,,,577.3538202382624,577.8613091036677,577.8442450873554,577.8442450873554,578.0445315912366,578.5455744303763,578.8457460254431,579.8499856255949,left,1,0.2,0.693743109703064,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,6,3,27,0,,,,,,,,,579.8312109336257,stop,squareblack.png,right,0.2,,,,,,,,,,,,,,,0.0016260482370853424,0.4896498844027519,0.6901811398565769,582.3346749320626,test,3,,,,,,,,,,579.8499856255949,580.3640369437635,580.3469353094697,580.3469353094697,580.5472778379917,581.0476795211434,581.3481728471816,582.3559437096119,None,0,0.25,,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,7,0,28,0,,,,,,,,,582.3351990766823,go,squareblack.png,right,0.25,,,,,,,,,,,,,,,0.0015586353838443756,0.48484277352690697,,584.836396548897,test,3,,,,,,,,,,582.3559437096119,582.8648797348142,582.8482610546052,582.8482610546052,583.0985993295908,583.5991616621614,583.849471591413,584.8554851710796,right,1,0.25,0.49550289288163185,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,7,1,29,0,,,,,,,,,584.8368560113013,go,squareblack.png,right,0.25,,,,,,,,,,,,,,,0.001353580504655838,0.48953602835536003,,587.3391945846379,test,3,,,,,,,,,,584.8554851710796,585.3691019117832,585.3525604195893,585.3525604195893,585.6027593873441,586.1036192029715,586.3522486127913,587.3638078644872,right,1,0.25,0.5812622532248497,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
None,None,,,,,,,,,2,0,2,0,7,2,30,1,,,,,,,,,587.3396605886519,stop,circleblack.png,left,0.25,,,,,,,,,,,,,,,0.007996182888746262,0.4898785129189491,0.7400944642722607,589.8423047699034,test,3,,,,,,,,,,587.3638078644872,587.8720287717879,587.8553107753396,587.8553107753396,588.1058034524322,588.606090977788,588.8564827255905,589.8615494892001,None,0,0.3,,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
None,None,,,,,,,,,2,0,2,0,7,3,31,1,,,,,,,,,589.8427490927279,go,squareblack.png,right,0.3,,,,,,,,,,,,,,,0.0017836764454841614,0.4896554686129093,,592.3448724858463,test,3,,,,,,,,,,589.8615494892001,590.3748776316643,590.3580817133188,590.3580817133188,590.6582905463874,591.1594042591751,591.3577639870346,592.3639176934958,right,1,0.3,0.5336991213262081,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
None,None,,,,,,,,,2,0,2,0,8,0,32,3,,,,,,,,,592.3453164584935,go,circleblack.png,left,0.3,,,,,,,,,,,,,,,0.0017374008893966675,0.48975809291005135,,594.8476540111005,test,3,,,,,,,,,,592.3639176934958,592.8774669840932,592.8607407584786,592.8607407584786,593.1611188687384,593.6619643345475,593.8604792058468,594.8666800111532,left,1,0.3,0.6335525773465633,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
