corrGoResp,shape,practiceBlocks.thisRepN,practiceBlocks.thisTrialN,practiceBlocks.thisN,practiceBlocks.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,stopBlocks.thisRepN,stopBlocks.thisTrialN,stopBlocks.thisN,stopBlocks.thisIndex,testTrials.thisRepN,testTrials.thisTrialN,testTrials.thisN,testTrials.thisIndex,stopPracTrialList,Test Block: 1,welcome.started,start_exp.started,start_exp.keys,start_exp.rt,instrStopText.started,start_prac.started,StartTrialTimeStamp,trialType,goStim,correctResponse,ssd,fixation.started,rules.started,goStim.started,goResp.started,fixation.stopped,stopSignal.started,stopSignal.stopped,goStim.stopped,goResp.stopped,rules.stopped,goResp.keys,goResp.corr,goResp.rt,text.started,rules_2.started,text.stopped,rules_2.stopped,fixationOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,Phase,Block,text_5.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.started,testText.started,test_fixation.started,test_fixation.stopped,goStim_test.started,goResp_test.started,stopSignal_test.started,goStim_test.stopped,stopSignal_test.stopped,goResp_test.stopped,goResp_test.keys,goResp_test.corr,goResp_test.rt,EndingSSD,text_6.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,Test Block: 2,Test Block: 3,ending_text.started,end_resp.started,end_resp.keys,end_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
None,None,,,,,,,,,1,0,1,0,9,2,38,3,,,,,,,,,319.3197319880128,go,squareblack.png,right,0.4,,,,,,,,,,,,,,,,,,0.001803070306777954,0.48955483734607697,,321.82167057693005,test,2,,,,,,,319.33868235349655,319.8515008613467,319.8350016847253,319.8350016847253,320.2354827001691,320.8361802101135,320.73636093735695,321.84085158258677,right,1,0.7019345089793205,0.4,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,9,3,39,0,,,,,,,,,321.82210752367973,go,circleblack.png,left,0.4,,,,,,,,,,,,,,,,,,0.0018138289451599121,0.49006637930870056,,324.3243865817785,test,2,,,,,,,321.84085158258677,322.35442849993706,322.33811374008656,322.33811374008656,322.73821687698364,323.3382340669632,323.23891995102167,324.34322533756495,left,1,0.6126480847597122,0.4,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
None,None,,,,,,,,,1,0,1,0,10,0,40,2,,,,,,,,,324.32482275366783,stop,circleblack.png,left,0.4,,,,,,,,,,,,,,,,,,0.001305602490901947,0.49016690999269485,0.8901440873742104,326.8270883858204,test,2,,,,,,,324.34322533756495,324.85731042921543,324.84069476276636,324.84069476276636,325.2409345880151,325.8415859937668,325.7413760051131,326.8463679254055,None,0,,0.45,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,10,1,41,0,,,,,,,,,326.8275319188833,stop,squareblack.png,right,0.45,,,,,,,,,,,,,,,,,,0.0017343908548355103,0.48982658237218857,0.9405217692255974,329.329715564847,test,2,,,,,,,326.8463679254055,327.35990788042545,327.34308149665594,327.34308149665594,327.7936837077141,328.34423772990704,328.29415429383516,329.34734373539686,None,0,,0.5,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
None,None,,,,,,,,,1,0,1,0,10,2,42,2,,,,,,,,,329.3301604539156,go,squareblack.png,right,0.5,,,,,,,,,,,,,,,,,,0.0012007281184196472,0.49008267372846603,,331.83294201642275,test,2,,,,,,,329.34734373539686,329.86269196122885,329.8460026755929,329.8460026755929,330.3467905819416,330.84609735012054,330.84609735012054,331.85198449343443,right,1,0.6813537552952766,0.5,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
None,None,,,,,,,,,1,0,1,0,10,3,43,1,,,,,,,,,331.8333776816726,go,circleblack.png,left,0.5,,,,,,,,,,,,,,,,,,0.0018294230103492737,0.48991822451353073,,334.3353429213166,test,2,,,,,,,331.85198449343443,332.3655110448599,332.34898671507835,332.34898671507835,332.8493656143546,333.348660774529,333.348660774529,334.35426913946867,left,1,0.6458392590284348,0.5,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,11,0,44,0,,,,,,,,,334.3357644379139,go,squareblack.png,right,0.5,,,,,,,,,,,,,,,,,,0.0017416775226593018,0.4900619313120842,,336.8383877798915,test,2,,,,,,,334.35426913946867,334.8684496805072,334.8515345081687,334.8515345081687,335.35226019471884,335.8548916056752,335.8548916056752,336.85747181624174,right,1,0.7690772414207458,0.5,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
None,None,,,,,,,,,1,0,1,0,11,1,45,1,,,,,,,,,336.8388250693679,go,circleblack.png,left,0.5,,,,,,,,,,,,,,,,,,0.0017960742115974426,0.48974597454071045,,339.34104681015015,test,2,,,,,,,336.85747181624174,337.37134673446417,337.3544575795531,337.3544575795531,337.85477651655674,338.35821682214737,338.35821682214737,339.36015997827053,left,1,0.775641493499279,0.5,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
None,None,,,,,,,,,1,0,1,0,11,2,46,2,,,,,,,,,339.3415376543999,stop,squareblack.png,right,0.5,,,,,,,,,,,,,,,,,,0.0016757845878601074,0.4898264706134796,0.9904114529490471,341.84415554255247,test,2,,,,,,,339.36015997827053,339.87379314005375,339.8572624027729,339.8572624027729,340.35762467235327,340.85820995271206,340.85820995271206,341.8627657815814,right,1,0.8302312418818474,0.45,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
None,None,,,,,,,,,1,0,1,0,11,3,47,3,,,,,,,,,341.84459145367146,go,squareblack.png,right,0.45,,,,,,,,,,,,,,,,,,0.0013404414057731628,0.4896794855594635,,344.34647200256586,test,2,,,,,,,341.8627657815814,342.3764807507396,342.35976776480675,342.35976776480675,342.8102932870388,343.3596670255065,343.31100925803185,344.3620967641473,right,1,0.6579767316579819,0.45,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.3620967641473,344.3620967641473,return,11.672069162130356,"[{'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}]",,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
None,None,,,,,,,,,2,0,2,0,0,0,0,2,,,,,,,,,356.0509669408202,go,squareblack.png,right,0.45,,,,,,,,,,,,,,,,,,0.0012148916721343994,0.49830159544944763,,358.5624670907855,test,3,,,,,,,356.0690810531378,356.575569935143,356.575569935143,356.575569935143,357.02613323926926,357.5766536593437,357.52658723294735,358.581308118999,right,1,0.8003036007285118,0.45,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
None,None,,,,,,,,,2,0,2,0,0,1,1,2,,,,,,,,,358.56300039589405,go,squareblack.png,right,0.45,,,,,,,,,,,,,,,,,,0.0013641342520713806,0.489674873650074,,361.06499319523573,test,3,,,,,,,358.581308118999,359.09504825621843,359.0784044191241,359.0784044191241,359.52865163236856,360.079648680985,360.028055369854,361.0840945318341,right,1,0.5663668066263199,0.45,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
None,None,,,,,,,,,2,0,2,0,0,2,2,1,,,,,,,,,361.0654285028577,stop,circleblack.png,left,0.45,,,,,,,,,,,,,,,,,,0.0018663480877876282,0.48970209807157516,0.9403501749038696,363.5677131563425,test,3,,,,,,,361.0840945318341,361.59763619303703,361.5809765160084,361.5809765160084,362.03131613880396,362.5820505693555,362.53240144252777,363.58661273121834,None,0,,0.5,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
None,None,,,,,,,,,2,0,2,0,0,3,3,3,,,,,,,,,363.5681407004595,go,circleblack.png,left,0.5,,,,,,,,,,,,,,,,,,0.0013252198696136475,0.4898928999900818,,366.07060297578573,test,3,,,,,,,363.58661273121834,364.1003596559167,364.08389611542225,364.08389611542225,364.5842212289572,365.0848586112261,365.0848586112261,366.08817856758833,left,1,0.734793558716774,0.5,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
None,None,,,,,,,,,2,0,2,0,1,0,4,3,,,,,,,,,366.0710409209132,go,circleblack.png,left,0.5,,,,,,,,,,,,,,,,,,0.0014299005270004272,0.48981257528066635,,368.5735078677535,test,3,,,,,,,366.08817856758833,366.60356935858727,366.5866506025195,366.5866506025195,367.0873015895486,367.58763348311186,367.58763348311186,368.5927664041519,left,1,0.8183995708823204,0.5,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
None,None,,,,,,,,,2,0,2,0,1,1,5,3,,,,,,,,,368.57393480092287,go,squareblack.png,right,0.5,,,,,,,,,,,,,,,,,,0.0018640384078025818,0.48970433324575424,,371.07591612637043,test,3,,,,,,,368.5927664041519,369.10606200248003,369.0892189666629,369.0892189666629,369.5902167260647,370.0889869853854,370.10641085356474,371.09438367187977,right,1,0.713119626045227,0.5,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
None,None,,,,,,,,,2,0,2,0,1,2,6,2,,,,,,,,,371.0763655230403,go,squareblack.png,right,0.5,,,,,,,,,,,,,,,,,,0.0012455955147743225,0.48983509093523026,,373.57872727513313,test,3,,,,,,,371.09438367187977,371.6087577417493,371.5919359251857,371.5919359251857,372.09252566844225,372.5924931317568,372.5924931317568,373.59827553480864,right,1,0.5097964107990265,0.5,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
None,None,,,,,,,,,2,0,2,0,1,3,7,2,,,,,,,,,373.5791539102793,go,circleblack.png,left,0.5,,,,,,,,,,,,,,,,,,0.0019631236791610718,0.4897228628396988,,376.08186596632004,test,3,,,,,,,373.59827553480864,374.1115447357297,374.09485913068056,374.09485913068056,374.5953592285514,375.09443348646164,375.09443348646164,376.1008363440633,left,1,0.676291823387146,0.5,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
None,None,,,,,,,,,2,0,2,0,2,0,8,3,,,,,,,,,376.0823055058718,stop,squareblack.png,right,0.5,,,,,,,,,,,,,,,,,,0.0017373934388160706,0.489721342921257,0.9901732802391052,378.58462931215763,test,3,,,,,,,376.1008363440633,376.61462523043156,376.5975235328078,376.5975235328078,377.09827845543623,377.59892477095127,377.59892477095127,378.60387712717056,None,0,,0.55,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
None,None,,,,,,,,,2,0,2,0,2,1,9,2,,,,,,,,,378.58506958931684,go,circleblack.png,left,0.55,,,,,,,,,,,,,,,,,,0.0019201934337615967,0.4894837588071823,,381.08733040094376,test,3,,,,,,,378.60387712717056,379.1170140504837,379.1005132570863,379.1005132570863,379.65110155195,380.100368745625,380.1511877402663,381.1058420315385,left,1,0.6344994828104973,0.55,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
None,None,,,,,,,,,2,0,2,0,2,2,10,3,,,,,,,,,381.08776661008596,stop,circleblack.png,left,0.55,,,,,,,,,,,,,,,,,,0.0013917535543441772,0.48942868411540985,1.0404490604996681,383.5900265350938,test,3,,,,,,,381.1058420315385,381.61981681734324,381.60306296497583,381.60306296497583,382.1538965329528,382.6028866842389,382.653498634696,383.6092948690057,left,1,0.6418775618076324,0.5,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
None,None,,,,,,,,,2,0,2,0,2,3,11,1,,,,,,,,,383.5904625952244,stop,squareblack.png,right,0.5,,,,,,,,,,,,,,,,,,0.0016702190041542053,0.48955804854631424,0.9901634305715561,386.0926016122103,test,3,,,,,,,383.6092948690057,384.12259670346975,384.10597705096006,384.10597705096006,384.60636921972036,385.10698579251766,385.10698579251766,386.1114174723625,right,1,0.6959096416831017,0.45,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
None,None,,,,,,,,,2,0,2,0,3,0,12,1,,,,,,,,,386.0930300876498,stop,squareblack.png,right,0.45,,,,,,,,,,,,,,,,,,0.0013032183051109314,0.4895404428243637,0.9401145800948143,388.59546661376953,test,3,,,,,,,386.1114174723625,386.62554198503494,386.60892368108034,386.60892368108034,387.05927434563637,387.6101459264755,387.55984852463007,388.6145876571536,None,0,,0.5,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,3,1,13,0,,,,,,,,,388.59591119736433,go,circleblack.png,left,0.5,,,,,,,,,,,,,,,,,,0.0017152130603790283,0.4896434023976326,,391.0982435196638,test,3,,,,,,,388.6145876571536,389.1282061561942,389.1116949915886,389.1116949915886,389.61225578933954,390.1116219162941,390.1116219162941,391.11760172247887,left,1,0.705640472471714,0.5,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
None,None,,,,,,,,,2,0,2,0,3,2,14,1,,,,,,,,,391.09867112338543,go,squareblack.png,right,0.5,,,,,,,,,,,,,,,,,,0.0017392635345458984,0.4895557835698128,,393.60092432051897,test,3,,,,,,,391.11760172247887,391.63085244596004,391.6141255646944,391.6141255646944,392.11460354179144,392.6154402643442,392.6154402643442,393.62008894234896,right,1,0.8514416962862015,0.5,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,3,3,15,0,,,,,,,,,393.6013607904315,stop,circleblack.png,left,0.5,,,,,,,,,,,,,,,,,,0.001893647015094757,0.4898197278380394,0.9902953654527664,396.1038054302335,test,3,,,,,,,393.62008894234896,394.1335711181164,394.116743914783,394.116743914783,394.61742616444826,395.1179851144552,395.1179851144552,396.12363893538713,None,0,,0.55,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,4,0,16,0,,,,,,,,,396.1042470559478,stop,squareblack.png,right,0.55,,,,,,,,,,,,,,,,,,0.0017729997634887695,0.4891154617071152,1.0398953258991241,398.6066185981035,test,3,,,,,,,396.12363893538713,396.63669131696224,396.61970999091864,396.61970999091864,397.1703835129738,397.62090519070625,397.67089001089334,398.6257198601961,right,1,0.7398801743984222,0.5,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,4,1,17,0,,,,,,,,,398.6070527806878,go,circleblack.png,left,0.5,,,,,,,,,,,,,,,,,,0.0017888545989990234,0.4898598790168762,,401.1091112419963,test,3,,,,,,,398.6257198601961,399.1390215680003,399.1226610019803,399.1226610019803,399.6230998262763,400.12234450131655,400.12234450131655,401.1280834376812,left,1,0.664285235106945,0.5,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,4,2,18,0,,,,,,,,,401.1096187531948,go,squareblack.png,right,0.5,,,,,,,,,,,,,,,,,,0.0016033053398132324,0.48980946093797684,,403.6117611601949,test,3,,,,,,,401.1280834376812,401.64198584109545,401.6251912564039,401.6251912564039,402.1256527751684,402.6263291761279,402.6263291761279,403.6306888535619,right,1,0.7563352957367897,0.5,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
None,None,,,,,,,,,2,0,2,0,4,3,19,3,,,,,,,,,403.61218808591366,go,squareblack.png,right,0.5,,,,,,,,,,,,,,,,,,0.0011851191520690918,0.4897393211722374,,406.1146915256977,test,3,,,,,,,403.6306888535619,404.1444123759866,404.1277400255203,404.1277400255203,404.6285615488887,405.1303011402488,405.1303011402488,406.13402516394854,right,1,0.7353525161743164,0.5,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
None,None,,,,,,,,,2,0,2,0,5,0,20,1,,,,,,,,,406.11511904001236,go,circleblack.png,left,0.5,,,,,,,,,,,,,,,,,,0.001871354877948761,0.489997535943985,,408.6174529865384,test,3,,,,,,,406.13402516394854,406.64786046743393,406.63073302060366,406.63073302060366,407.1315017417073,407.6313899382949,407.6313899382949,408.6364277601242,left,1,0.5395554155111313,0.5,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
None,None,,,,,,,,,2,0,2,0,5,1,21,2,,,,,,,,,408.6178830638528,stop,circleblack.png,left,0.5,,,,,,,,,,,,,,,,,,0.0013181418180465698,0.4897557869553566,0.9904670864343643,411.1203118041158,test,3,,,,,,,408.6364277601242,409.15014420449734,409.1335060596466,409.1335060596466,409.6340452283621,410.1345771998167,410.1345771998167,411.1392451822758,None,0,,0.55,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
None,None,,,,,,,,,2,0,2,0,5,2,22,1,,,,,,,,,411.120743252337,go,squareblack.png,right,0.55,,,,,,,,,,,,,,,,,,0.0016465634107589722,0.48980384320020676,,413.62293443083763,test,3,,,,,,,411.1392451822758,411.6528970003128,411.63618586957455,411.63618586957455,412.186785005033,412.63750695437193,412.68741646409035,413.64232362806797,right,1,0.8069490343332291,0.55,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
None,None,,,,,,,,,2,0,2,0,5,3,23,1,,,,,,,,,413.62337259948254,go,circleblack.png,left,0.55,,,,,,,,,,,,,,,,,,0.0019063055515289307,0.489785335958004,,416.12576825916767,test,3,,,,,,,413.64232362806797,414.1556324288249,414.13914389163256,414.13914389163256,414.6898856982589,415.13958337157965,415.18954484164715,416.1441400051117,left,1,0.5348135456442833,0.55,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
None,None,,,,,,,,,2,0,2,0,6,0,24,1,,,,,,,,,416.1262055635452,go,circleblack.png,left,0.55,,,,,,,,,,,,,,,,,,0.0012529119849205017,0.490088626742363,,418.6289042979479,test,3,,,,,,,416.1441400051117,416.65872126072645,416.64168448001146,416.64168448001146,417.19248601049185,417.6423508375883,417.69261905550957,418.6479429677129,left,1,0.3997918963432312,0.55,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
None,None,,,,,,,,,2,0,2,0,6,1,25,1,,,,,,,,,418.62933418899775,go,squareblack.png,right,0.55,,,,,,,,,,,,,,,,,,0.0017872005701065063,0.4893706664443016,,421.1311197578907,test,3,,,,,,,418.6479429677129,419.1615824177861,419.1444562673569,419.1444562673569,419.695101544261,420.14434070140123,420.19624711573124,421.15040846168995,right,1,0.6059373989701271,0.55,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
None,None,,,,,,,,,2,0,2,0,6,2,26,3,,,,,,,,,421.1315462961793,stop,circleblack.png,left,0.55,,,,,,,,,,,,,,,,,,0.0018042251467704773,0.4899269714951515,1.0405230149626732,423.6341575011611,test,3,,,,,,,421.15040846168995,421.6641551554203,421.64728866517544,421.64728866517544,422.19771456718445,422.64707063138485,422.697802439332,423.65317545831203,left,1,0.646439716219902,0.5,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,6,3,27,0,,,,,,,,,423.6345816105604,go,squareblack.png,right,0.5,,,,,,,,,,,,,,,,,,0.001627206802368164,0.4895249307155609,,426.1370391100645,test,3,,,,,,,423.65317545831203,424.16654492914677,424.1500215679407,424.1500215679407,424.6504251733422,425.15054478496313,425.15054478496313,426.1546271070838,right,1,0.5239976570010185,0.5,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
None,None,,,,,,,,,2,0,2,0,7,0,28,1,,,,,,,,,426.13747353851795,stop,squareblack.png,right,0.5,,,,,,,,,,,,,,,,,,0.0012422651052474976,0.4897577539086342,0.9901921153068542,428.63963340967894,test,3,,,,,,,426.1546271070838,426.6695693433285,426.65281722694635,426.65281722694635,427.15334852039814,427.654146283865,427.654146283865,428.6587733924389,None,0,,0.55,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
None,None,,,,,,,,,2,0,2,0,7,1,29,2,,,,,,,,,428.6400723904371,stop,circleblack.png,left,0.55,,,,,,,,,,,,,,,,,,0.001878790557384491,0.4900112673640251,1.0406818762421608,431.1423039957881,test,3,,,,,,,428.6587733924389,429.1722426265478,429.15580677241087,429.15580677241087,429.7068751603365,430.1593210250139,430.2221290767193,431.1612226217985,left,1,0.71696437895298,0.5,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,7,2,30,0,,,,,,,,,431.142737865448,stop,squareblack.png,right,0.5,,,,,,,,,,,,,,,,,,0.0016718953847885132,0.48993510752916336,0.9906679689884186,433.64503763616085,test,3,,,,,,,431.1612226217985,431.6752367094159,431.65832374989986,431.65832374989986,432.1592339873314,432.6590059697628,432.6590059697628,433.6627562120557,right,1,0.489691361784935,0.45,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
None,None,,,,,,,,,2,0,2,0,7,3,31,1,,,,,,,,,433.6454635411501,go,squareblack.png,right,0.45,,,,,,,,,,,,,,,,,,0.00124378502368927,0.4897483289241791,,436.14770909398794,test,3,,,,,,,433.6627562120557,434.1778180450201,434.1612467467785,434.1612467467785,434.6116440296173,435.1623128950596,435.11227675527334,436.1671565026045,right,1,1.1946721374988556,0.45,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
None,None,,,,,,,,,2,0,2,0,8,0,32,3,,,,,,,,,436.14815554767847,go,circleblack.png,left,0.45,,,,,,,,,,,,,,,,,,0.001770898699760437,0.4896047115325928,,438.6503880172968,test,3,,,,,,,436.1671565026045,436.68058302253485,436.66387547552586,436.66387547552586,437.1141948327422,437.6641375347972,437.61444599181414,438.6695132032037,left,1,0.46940751373767853,0.45,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
None,None,,,,,,,,,2,0,2,0,8,1,33,2,,,,,,,,,438.6508236974478,go,circleblack.png,left,0.45,,,,,,,,,,,,,,,,,,0.0012715235352516174,0.48981883376836777,,441.15333174169064,test,3,,,,,,,438.6695132032037,439.1832055002451,439.1663324087858,439.1663324087858,439.6170279979706,440.16704096645117,440.117245554924,441.1721121072769,left,1,0.4046074375510216,0.45,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
